	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.99939	0.794181	0.589851	0.388053	0.187774	0.000463609
1.54	0.998961	0.796595	0.594552	0.394243	0.194089	0.000100359
1.55	0.99963	0.799921	0.599979	0.400986	0.200799	4.0762e-06
1.56	0.999714	0.802831	0.605148	0.407636	0.207595	0.000187106
1.57	0.993984	0.801117	0.606875	0.412033	0.213361	0.000660234
	0.0060161	0.00581931	0.0101488	0.0120331	0.0133615	0.000660234
	0	6.7	9.9	12.8	16	22.7
