	1.530	1.540	1.550	1.560	1.570
0.0	0.9993895460	0.9989609735	0.9996295469	0.9997140101	0.9939838987
0.1	0.9993343709	0.9989068688	0.9995767298	0.9996629528	0.9939355535
0.2	0.9991809118	0.9987559390	0.9994284481	0.9995178564	0.9937951425
0.3	0.9989291987	0.9985082133	0.9991847300	0.9992787483	0.9935626918
0.4	0.9985792813	0.9981637398	0.9988456221	0.9989456734	0.9932382444
0.5	0.9981312283	0.9977225853	0.9984111891	0.9985186944	0.9928218605
0.6	0.9975851279	0.9971848352	0.9978815141	0.9979978916	0.9923136172
0.7	0.9969410875	0.9965505939	0.9972566981	0.9973833631	0.9917136086
0.8	0.9961992337	0.9958199842	0.9965368606	0.9966752243	0.9910219458
0.9	0.9953597126	0.9949931478	0.9957221391	0.9958736087	0.9902387571
1.0	0.9944226892	0.9940702451	0.9948126892	0.9949786669	0.9893641876
1.1	0.9933883478	0.9930514549	0.9938086846	0.9939905675	0.9883983991
1.2	0.9922568920	0.9919369748	0.9927103171	0.9929094962	0.9873415707
1.3	0.9910285443	0.9907270208	0.9915177965	0.9917356566	0.9861938981
1.4	0.9897035463	0.9894218276	0.9902313506	0.9904692694	0.9849555940
1.5	0.9882821587	0.9880216480	0.9888512251	0.9891105730	0.9836268878
1.6	0.9867646610	0.9865267536	0.9873776837	0.9876598229	0.9822080256
1.7	0.9851513518	0.9849374343	0.9858110079	0.9861172922	0.9806992702
1.8	0.9834425484	0.9832539981	0.9841514968	0.9844832710	0.9791009013
1.9	0.9816385870	0.9814767713	0.9823994676	0.9827580669	0.9774132148
2.0	0.9797398223	0.9796060987	0.9805552549	0.9809420043	0.9756365236
2.1	0.9777466280	0.9776423427	0.9786192109	0.9790354251	0.9737711566
2.2	0.9756593960	0.9755858842	0.9765917055	0.9770386879	0.9718174596
2.3	0.9734785370	0.9734371218	0.9744731260	0.9749521684	0.9697757944
2.4	0.9712044799	0.9711964722	0.9722638771	0.9727762593	0.9676465393
2.5	0.9688376722	0.9688643696	0.9699643808	0.9705113698	0.9654300888
2.6	0.9663785793	0.9664412663	0.9675750763	0.9681579262	0.9631268534
2.7	0.9638276849	0.9639276320	0.9650964200	0.9657163712	0.9607372599
2.8	0.9611854910	0.9613239540	0.9625288855	0.9631871642	0.9582617511
2.9	0.9584525171	0.9586307371	0.9598729631	0.9605707812	0.9557007854
3.0	0.9556293010	0.9558485035	0.9571291603	0.9578677143	0.9530548374
3.1	0.9527163979	0.9529777926	0.9542980010	0.9550784723	0.9503243972
3.2	0.9497143809	0.9500191608	0.9513800262	0.9522035797	0.9475099707
3.3	0.9466238405	0.9469731818	0.9483757933	0.9492435777	0.9446120794
3.4	0.9434453846	0.9438404462	0.9452858760	0.9461990230	0.9416312600
3.5	0.9401796384	0.9406215612	0.9421108646	0.9430704887	0.9385680648
3.6	0.9368272444	0.9373171509	0.9388513657	0.9398585632	0.9354230614
3.7	0.9333888620	0.9339278561	0.9355080018	0.9365638509	0.9321968323
3.8	0.9298651676	0.9304543336	0.9320814116	0.9331869717	0.9288899752
3.9	0.9262568542	0.9268972570	0.9285722497	0.9297285610	0.9255031029
4.0	0.9225646318	0.9232573160	0.9249811864	0.9261892695	0.9220368427
4.1	0.9187892266	0.9195352160	0.9213089076	0.9225697631	0.9184918369
4.2	0.9149313812	0.9157316789	0.9175561148	0.9188707229	0.9148687421
4.3	0.9109918546	0.9118474420	0.9137235249	0.9150928447	0.9111682297
4.4	0.9069714216	0.9078832582	0.9098118700	0.9112368395	0.9073909852
4.5	0.9028708731	0.9038398963	0.9058218972	0.9073034327	0.9035377083
4.6	0.8986910158	0.8997181400	0.9017543689	0.9032933644	0.8996091130
4.7	0.8944326719	0.8955187885	0.8976100618	0.8992073891	0.8956059270
4.8	0.8900966790	0.8912426559	0.8933897678	0.8950462757	0.8915288920
4.9	0.8856838900	0.8868905712	0.8890942929	0.8908108069	0.8873787634
5.0	0.8811951731	0.8824633782	0.8847244576	0.8865017797	0.8831563100
5.1	0.8766314111	0.8779619352	0.8802810968	0.8821200049	0.8788623141
5.2	0.8719935018	0.8733871148	0.8757650591	0.8776663070	0.8744975711
5.3	0.8672823575	0.8687398041	0.8711772073	0.8731415238	0.8700628898
5.4	0.8624989050	0.8640209040	0.8665184176	0.8685465067	0.8655590916
5.5	0.8576440852	0.8592313294	0.8617895801	0.8638821203	0.8609870111
5.6	0.8527188531	0.8543720089	0.8569915980	0.8591492422	0.8563474952
5.7	0.8477241776	0.8494438844	0.8521253879	0.8543487628	0.8516414035
5.8	0.8426610410	0.8444479115	0.8471918792	0.8494815855	0.8468696078
5.9	0.8375304395	0.8393850588	0.8421920145	0.8445486260	0.8420329922
6.0	0.8323333823	0.8342563077	0.8371267487	0.8395508123	0.8371324527
6.1	0.8270708916	0.8290626527	0.8319970494	0.8344890850	0.8321688972
6.2	0.8217440026	0.8238051006	0.8268038965	0.8293643962	0.8271432453
6.3	0.8163537633	0.8184846707	0.8215482821	0.8241777103	0.8220564281
6.4	0.8109012338	0.8131023945	0.8162312100	0.8189300032	0.8169093879
6.5	0.8053874869	0.8076593155	0.8108536959	0.8136222621	0.8117030784
6.6	0.7998136070	0.8021564889	0.8054167670	0.8082554858	0.8064384640
6.7	0.7941806907	0.7965949816	0.7999214619	0.8028306840	0.8011165201
6.8	0.7884898459	0.7909758719	0.7943688304	0.7973488775	0.7957382327
6.9	0.7827421922	0.7853002490	0.7887599330	0.7918110975	0.7903045982
7.0	0.7769388601	0.7795692134	0.7830958412	0.7862183861	0.7848166232
7.1	0.7710809912	0.7737838762	0.7773776369	0.7805717955	0.7792753245
7.2	0.7651697379	0.7679453589	0.7716064125	0.7748723882	0.7736817286
7.3	0.7592062628	0.7620547935	0.7657832704	0.7691212365	0.7680368719
7.4	0.7531917392	0.7561133220	0.7599093228	0.7633194225	0.7623418002
7.5	0.7471273501	0.7501220964	0.7539856919	0.7574680378	0.7565975684
7.6	0.7410142884	0.7440822781	0.7480135092	0.7515681833	0.7508052409
7.7	0.7348537567	0.7379950381	0.7419939155	0.7456209691	0.7449658908
7.8	0.7286469668	0.7318615565	0.7359280607	0.7396275143	0.7390805998
7.9	0.7223951396	0.7256830225	0.7298171034	0.7335889464	0.7331504584
8.0	0.7160995049	0.7194606339	0.7236622110	0.7275064017	0.7271765651
8.1	0.7097613011	0.7131955971	0.7174645592	0.7213810245	0.7211600266
8.2	0.7033817751	0.7068891267	0.7112253318	0.7152139674	0.7151019578
8.3	0.6969621817	0.7005424453	0.7049457208	0.7090063907	0.7090034808
8.4	0.6905037837	0.6941567834	0.6986269256	0.7027594624	0.7028657256
8.5	0.6840078517	0.6877333791	0.6922701532	0.6964743579	0.6966898291
8.6	0.6774756633	0.6812734775	0.6858766180	0.6901522597	0.6904769357
8.7	0.6709085035	0.6747783312	0.6794475412	0.6837943572	0.6842281964
8.8	0.6643076643	0.6682491993	0.6729841509	0.6774018469	0.6779447687
8.9	0.6576744439	0.6616873477	0.6664876817	0.6709759313	0.6716278168
9.0	0.6510101473	0.6550940486	0.6599593746	0.6645178197	0.6652785111
9.1	0.6443160854	0.6484705801	0.6534004767	0.6580287270	0.6588980277
9.2	0.6375935749	0.6418182265	0.6468122409	0.6515098742	0.6524875488
9.3	0.6308439383	0.6351382774	0.6401959255	0.6449624878	0.6460482621
9.4	0.6240685033	0.6284320279	0.6335527946	0.6383877998	0.6395813604
9.5	0.6172686026	0.6217007782	0.6268841170	0.6317870471	0.6330880420
9.6	0.6104455740	0.6149458332	0.6201911665	0.6251614718	0.6265695096
9.7	0.6036007595	0.6081685026	0.6134752218	0.6185123203	0.6200269712
9.8	0.5967355055	0.6013701003	0.6067375657	0.6118408439	0.6134616386
9.9	0.5898511627	0.5945519444	0.5999794852	0.6051482976	0.6068747282
10.0	0.5829490851	0.5877153566	0.5932022712	0.5984359408	0.6002674605
10.1	0.5760306305	0.5808616625	0.5864072184	0.5917050364	0.5936410594
10.2	0.5690971599	0.5739921907	0.5795956247	0.5849568508	0.5869967525
10.3	0.5621500370	0.5671082731	0.5727687913	0.5781926536	0.5803357710
10.4	0.5551906286	0.5602112443	0.5659280222	0.5714137176	0.5736593487
10.5	0.5482203035	0.5533024414	0.5590746243	0.5646213183	0.5669687227
10.6	0.5412404329	0.5463832039	0.5522099065	0.5578167336	0.5602651324
10.7	0.5342523899	0.5394548732	0.5453351803	0.5510012438	0.5535498197
10.8	0.5272575490	0.5325187925	0.5384517588	0.5441761314	0.5468240289
10.9	0.5202572861	0.5255763066	0.5315609569	0.5373426803	0.5400890059
11.0	0.5132529784	0.5186287614	0.5246640910	0.5305021764	0.5333459986
11.1	0.5062460037	0.5116775039	0.5177624784	0.5236559067	0.5265962560
11.2	0.4992377403	0.5047238817	0.5108574374	0.5168051594	0.5198410289
11.3	0.4922295667	0.4977692429	0.5039502872	0.5099512233	0.5130815686
11.4	0.4852228616	0.4908149359	0.4970423471	0.5030953882	0.5063191274
11.5	0.4782190033	0.4838623089	0.4901349367	0.4962389439	0.4995549582
11.6	0.4712193695	0.4769127099	0.4832293754	0.4893831805	0.4927903142
11.7	0.4642253371	0.4699674861	0.4763269824	0.4825293879	0.4860264486
11.8	0.4572382819	0.4630279842	0.4694290760	0.4756788556	0.4792646145
11.9	0.4502595783	0.4560955494	0.4625369741	0.4688328727	0.4725060646
12.0	0.4432905991	0.4491715258	0.4556519931	0.4619927271	0.4657520511
12.1	0.4363327152	0.4422572557	0.4487754481	0.4551597058	0.4590038253
12.2	0.4293872953	0.4353540797	0.4419086529	0.4483350946	0.4522626374
12.3	0.4224557056	0.4284633362	0.4350529189	0.4415201774	0.4455297362
12.4	0.4155393097	0.4215863609	0.4282095559	0.4347162366	0.4388063691
12.5	0.4086394680	0.4147244872	0.4213798711	0.4279245522	0.4320937819
12.6	0.4017575378	0.4078790455	0.4145651691	0.4211464021	0.4253932179
12.7	0.3948948729	0.4010513629	0.4077667516	0.4143830617	0.4187059188
12.8	0.3880528233	0.3942427630	0.4009859172	0.4076358034	0.4120331233
12.9	0.3812327348	0.3874545659	0.3942239613	0.4009058969	0.4053760677
13.0	0.3744359491	0.3806880877	0.3874821755	0.3941946083	0.3987359853
13.1	0.3676638030	0.3739446402	0.3807618477	0.3875032003	0.3921141064
13.2	0.3609176289	0.3672255307	0.3740642615	0.3808329321	0.3855116576
13.3	0.3541987537	0.3605320619	0.3673906964	0.3741850585	0.3789298623
13.4	0.3475084991	0.3538655316	0.3607424271	0.3675608304	0.3723699398
13.5	0.3408481812	0.3472272321	0.3541207236	0.3609614942	0.3658331054
13.6	0.3342191101	0.3406184505	0.3475268508	0.3543882915	0.3593205702
13.7	0.3276225898	0.3340404680	0.3409620682	0.3478424591	0.3528335407
13.8	0.3210599179	0.3274945599	0.3344276298	0.3413252286	0.3463732188
13.9	0.3145323854	0.3209819954	0.3279247840	0.3348378262	0.3399408013
14.0	0.3080412764	0.3145040369	0.3214547728	0.3283814725	0.3335374799
14.1	0.3015878676	0.3080619405	0.3150188321	0.3219573824	0.3271644410
14.2	0.2951734285	0.3016569551	0.3086181914	0.3155667644	0.3208228653
14.3	0.2887992210	0.2952903224	0.3022540733	0.3092108211	0.3145139275
14.4	0.2824664989	0.2889632768	0.2959276934	0.3028907483	0.3082387967
14.5	0.2761765080	0.2826770448	0.2896402604	0.2966077350	0.3019986352
14.6	0.2699304854	0.2764328454	0.2833929751	0.2903629636	0.2957945993
14.7	0.2637296600	0.2702318889	0.2771870310	0.2841576089	0.2896278383
14.8	0.2575752514	0.2640753777	0.2710236135	0.2779928385	0.2834994948
14.9	0.2514684704	0.2579645053	0.2649039000	0.2718698124	0.2774107039
15.0	0.2454105181	0.2519004564	0.2588290594	0.2657896824	0.2713625940
15.1	0.2394025863	0.2458844068	0.2528002521	0.2597535927	0.2653562853
15.2	0.2334458567	0.2399175228	0.2468186299	0.2537626790	0.2593928908
15.3	0.2275415012	0.2340009611	0.2408853353	0.2478180684	0.2534735151
15.4	0.2216906811	0.2281358689	0.2350015017	0.2419208794	0.2475992551
15.5	0.2158945475	0.2223233833	0.2291682531	0.2360722216	0.2417711989
15.6	0.2101542404	0.2165646311	0.2233867036	0.2302731955	0.2359904264
15.7	0.2044708891	0.2108607288	0.2176579578	0.2245248920	0.2302580084
15.8	0.1988456115	0.2052127822	0.2119831099	0.2188283929	0.2245750071
15.9	0.1932795143	0.1996218864	0.2063632439	0.2131847698	0.2189424753
16.0	0.1877736922	0.1940891253	0.2007994333	0.2075950846	0.2133614565
16.1	0.1823292283	0.1886155715	0.1952927410	0.2020603891	0.2078329846
16.2	0.1769471937	0.1832022863	0.1898442189	0.1965817246	0.2023580840
16.3	0.1716286471	0.1778503190	0.1844549076	0.1911601219	0.1969377690
16.4	0.1663746347	0.1725607073	0.1791258368	0.1857966011	0.1915730437
16.5	0.1611861899	0.1673344768	0.1738580243	0.1804921714	0.1862649020
16.6	0.1560643335	0.1621726407	0.1686524765	0.1752478308	0.1810143275
16.7	0.1510100729	0.1570761996	0.1635101877	0.1700645659	0.1758222927
16.8	0.1460244024	0.1520461418	0.1584321401	0.1649433522	0.1706897597
16.9	0.1411083027	0.1470834423	0.1534193038	0.1598851531	0.1656176794
