	1.53	1.54	1.55	1.56	1.57
0	0.896441844	0.937746279	0.968970211	0.98928238	0.998868491
0.1	0.896252874	0.937551818	0.968773019	0.989085503	0.998675045
0.2	0.895686136	0.936968613	0.968181617	0.988495046	0.998094877
0.3	0.894742146	0.93599719	0.967196537	0.987511532	0.997128492
0.4	0.893421763	0.934638426	0.965818659	0.986135832	0.995776733
0.5	0.891726187	0.932893547	0.964049218	0.984369164	0.99404078
0.6	0.889656961	0.93076413	0.961889797	0.982213093	0.991922147
0.7	0.887215967	0.928252096	0.95934233	0.979669528	0.989422682
0.8	0.884405425	0.925359715	0.956409097	0.976740721	0.986544565
0.9	0.881227894	0.922089598	0.953092724	0.973429267	0.983290306
1	0.877686262	0.918444697	0.949396182	0.969738096	0.979662742
1.1	0.873783753	0.914428305	0.945322778	0.965670478	0.975665038
1.2	0.869523916	0.910044049	0.94087616	0.961230014	0.97130068
1.3	0.864910629	0.905295887	0.936060309	0.956420636	0.966573472
1.4	0.859948089	0.900188108	0.930879536	0.951246602	0.961487535
1.5	0.854640811	0.894725325	0.925338481	0.945712493	0.956047303
1.6	0.848993627	0.888912472	0.919442103	0.939823207	0.950257518
1.7	0.843011674	0.8827548	0.913195683	0.933583959	0.944123226
1.8	0.836700399	0.876257869	0.906604811	0.927000271	0.937649771
1.9	0.830065546	0.86942755	0.899675391	0.920077971	0.930842795
2	0.823113156	0.862270013	0.892413625	0.912823187	0.923708225
2.1	0.815849558	0.854791723	0.884826015	0.905242337	0.916252277
2.2	0.808281366	0.846999438	0.876919356	0.897342133	0.908481443
2.3	0.800415473	0.838900198	0.868700726	0.889129564	0.90040249
2.4	0.792259041	0.830501322	0.860177484	0.880611899	0.892022449
2.5	0.783819501	0.821810399	0.851357261	0.871796672	0.883348614
2.6	0.775104542	0.812835285	0.842247955	0.862691683	0.874388533
2.7	0.766122102	0.80358409	0.832857723	0.853304987	0.86515
2.8	0.756880368	0.794065178	0.823194973	0.843644887	0.85564105
2.9	0.747387762	0.784287153	0.813268356	0.833719926	0.845869952
3	0.737652936	0.774258856	0.803086762	0.823538883	0.835845199
3.1	0.727684767	0.763989353	0.792659308	0.81311076	0.825575503
3.2	0.717492342	0.753487931	0.78199533	0.802444778	0.815069787
3.3	0.707084958	0.742764087	0.771104379	0.791550366	0.804337176
3.4	0.696472108	0.731827521	0.759996206	0.780437155	0.793386988
3.5	0.685663474	0.720688125	0.74868076	0.769114968	0.782228728
3.6	0.674668919	0.709355977	0.737168174	0.75759381	0.770872078
3.7	0.663498479	0.697841331	0.725468757	0.745883862	0.759326889
3.8	0.652162352	0.686154606	0.713592987	0.73399547	0.747603172
3.9	0.640670888	0.67430638	0.701551499	0.721939135	0.735711087
4	0.629034584	0.662307378	0.689355079	0.709725507	0.723660937
4.1	0.617264071	0.650168463	0.677014648	0.697365371	0.711463159
4.2	0.605370106	0.637900627	0.66454126	0.68486964	0.699128311
4.3	0.59336356	0.625514979	0.651946086	0.672249345	0.686667067
4.4	0.581255412	0.61302274	0.639240408	0.659515625	0.674090202
4.5	0.569056737	0.600435226	0.626435606	0.646679717	0.661408589
4.6	0.556778696	0.587763844	0.61354315	0.633752946	0.648633184
4.7	0.544432526	0.575020078	0.600574587	0.620746713	0.635775018
4.8	0.53202953	0.562215481	0.587541535	0.607672491	0.622845188
4.9	0.519581068	0.549361663	0.57445567	0.594541804	0.609854846
5	0.507098547	0.536470281	0.561328713	0.581366229	0.596815189
5.1	0.494593406	0.52355303	0.548172425	0.568157376	0.58373745
5.2	0.482077114	0.510621631	0.534998592	0.554926882	0.570632887
5.3	0.469561151	0.497687819	0.521819017	0.541686401	0.557512773
5.4	0.457057005	0.484763339	0.508645509	0.528447591	0.544388386
5.5	0.444576156	0.471859926	0.49548987	0.515222106	0.531271
5.6	0.432130072	0.458989301	0.48236389	0.502021586	0.518171873
5.7	0.41973019	0.446163161	0.46927933	0.488857641	0.505102238
5.8	0.407387914	0.433393163	0.456247914	0.475741849	0.492073294
5.9	0.395114601	0.420690921	0.443281322	0.462685741	0.479096193
6	0.382921552	0.408067986	0.430391175	0.449700788	0.466182036
6.1	0.370819998	0.395535848	0.417589024	0.436798399	0.453341854
6.2	0.358821096	0.383105913	0.404886345	0.4239899	0.440586606
6.3	0.346935915	0.370789502	0.392294524	0.411286536	0.427927167
6.4	0.335175427	0.358597837	0.379824848	0.398699449	0.415374317
6.5	0.323550498	0.34654203	0.367488496	0.386239678	0.402938733
6.6	0.312071877	0.334633078	0.355296528	0.373918141	0.390630976
6.7	0.300750186	0.322881846	0.343259876	0.361745633	0.378461488
6.8	0.289595912	0.311299062	0.331389332	0.349732809	0.366440577
6.9	0.278619397	0.299895309	0.319695541	0.337890181	0.354578409
7	0.267830827	0.288681009	0.30818899	0.326228102	0.342885003
7.1	0.257240228	0.277666419	0.29688	0.314756765	0.331370217
7.2	0.246857449	0.266861622	0.285778715	0.303486185	0.320043739
7.3	0.236692159	0.256276515	0.274895093	0.292426196	0.308915084
7.4	0.226753839	0.245920799	0.2642389	0.281586441	0.297993582
7.5	0.217051768	0.235803977	0.253819695	0.270976363	0.287288366
7.6	0.20759502	0.225935339	0.243646831	0.260605196	0.276808373
7.7	0.198392452	0.216323954	0.233729437	0.250481956	0.266562327
7.8	0.189452699	0.206978668	0.224076415	0.240615438	0.256558736
7.9	0.180784164	0.197908088	0.214696432	0.2310142	0.246805885
8	0.172395013	0.18912058	0.205597911	0.221686564	0.237311826
8.1	0.164293165	0.180624258	0.196789022	0.2126406	0.228084372
8.2	0.156486284	0.172426979	0.188277679	0.203884128	0.219131091
8.3	0.148981776	0.164536336	0.180071529	0.195424704	0.210459298
8.4	0.141786781	0.156959649	0.172177946	0.187269614	0.202076049
8.5	0.134908163	0.14970396	0.164604026	0.179425871	0.193988136
8.6	0.128352509	0.142776026	0.157356579	0.171900208	0.186202079
8.7	0.122126118	0.136182314	0.150442124	0.164699068	0.178724122
8.8	0.116235001	0.129928995	0.143866882	0.157828604	0.171560226
8.9	0.11068487	0.124021937	0.13763677	0.151294669	0.164716065
9	0.105481136	0.118466699	0.1317574	0.145102812	0.158197021
9.1	0.100628903	0.113268531	0.126234067	0.139258276	0.152008177
9.2	0.096132964	0.108432364	0.121071751	0.13376599	0.146154317
9.3	0.091997796	0.103962806	0.116275107	0.128630564	0.140639919
9.4	0.088227556	0.099864141	0.111848466	0.123856288	0.135469151
9.5	0.084826078	0.096140324	0.107795826	0.119447127	0.130645867
9.6	0.081796868	0.092794975	0.104120853	0.115406718	0.126173605
9.7	0.079143102	0.089831378	0.100826875	0.111738364	0.122055585
9.8	0.076867622	0.087252478	0.097916877	0.108445034	0.118294705
9.9	0.074972936	0.085060876	0.095393506	0.105529362	0.114893535
10	0.073461211	0.083258831	0.093259059	0.102993638	0.111854323
10.1	0.072334275	0.081848252	0.091515487	0.100839814	0.109178985
10.2	0.071593615	0.080830703	0.090164394	0.099069497	0.106869109
10.3	0.071240373	0.080207395	0.08920703	0.09768395	0.10492595
10.4	0.071275345	0.079979191	0.088644295	0.09668409	0.103350432
10.5	0.071698986	0.080146598	0.088476736	0.096070486	0.102143145
10.6	0.0725114	0.080709775	0.088704547	0.095843364	0.101304348
10.7	0.073712348	0.081668525	0.089327569	0.096002598	0.100833963
10.8	0.075301245	0.083022299	0.090345288	0.09654772	0.100731583
10.9	0.077277157	0.084770198	0.09175684	0.097477911	0.100996466
11	0.07963881	0.086910969	0.093561007	0.098792009	0.101627538
11.1	0.082384581	0.089443009	0.095756221	0.100488508	0.102623396
11.2	0.085512509	0.092364368	0.098340565	0.102565558	0.103982308
