	1.530	1.540	1.550	1.560	1.570
8.8	0.0964612367	0.1016738194	0.1070375664	0.1126068823	0.1184506865
8.9	0.0882061673	0.0932751327	0.0985006424	0.1039345243	0.1096430290
9.0	0.0802860932	0.0852027045	0.0902811805	0.0955708113	0.1011351935
9.1	0.0727074573	0.0774630106	0.0823856811	0.0875222628	0.0929337147
9.2	0.0654764248	0.0700622595	0.0748203885	0.0797951523	0.0850448917
9.3	0.0585988783	0.0630063880	0.0675912855	0.0723955031	0.0774747837
9.4	0.0520804125	0.0563010562	0.0607040894	0.0653290831	0.0702292051
9.5	0.0459263302	0.0499516430	0.0541642468	0.0586014004	0.0633137209
9.6	0.0401416378	0.0439632418	0.0479769300	0.0522176992	0.0567336426
9.7	0.0347310410	0.0383406564	0.0421470320	0.0461829555	0.0504940242
9.8	0.0296989415	0.0330883972	0.0366791635	0.0405018732	0.0445996581
9.9	0.0250494328	0.0282106774	0.0315776488	0.0351788807	0.0390550715
10.0	0.0207862972	0.0237114099	0.0268465223	0.0302181271	0.0338645230
10.1	0.0169130028	0.0195942038	0.0224895258	0.0256234793	0.0290319993
10.2	0.0134327006	0.0158623620	0.0185101050	0.0213985188	0.0245612121
10.3	0.0103482217	0.0125188781	0.0149114070	0.0175465388	0.0204555952
10.4	0.0076620754	0.0095664342	0.0116962778	0.0140705419	0.0167183021
10.5	0.0053764468	0.0070073986	0.0088672602	0.0109732376	0.0133522031
10.6	0.0034931954	0.0048438243	0.0064265914	0.0082570402	0.0103598838
10.7	0.0020138530	0.0030774467	0.0043762017	0.0059240669	0.0077436422
10.8	0.0009396232	0.0017096828	0.0027177127	0.0039761363	0.0055054880
10.9	0.0002713799	0.0007416299	0.0014524359	0.0024147666	0.0036471401
11.0	0.0000096666	0.0001740645	0.0005813721	0.0012411751	0.0021700259
11.1	0.0001546963	0.0000074419	0.0001052100	0.0004562766	0.0010752799
11.2	0.0007063510	0.0002418957	0.0000243264	0.0000606827	0.0003637430
11.3	0.0016641819	0.0008772380	0.0003387851	0.0000547019	0.0000359615
11.4	0.0030274098	0.0019129589	0.0010483376	0.0004383389	0.0000921874
11.5	0.0047949257	0.0033482278	0.0021524225	0.0012112946	0.0005323774
11.6	0.0069652918	0.0051818932	0.0036501669	0.0023729665	0.0013561934
