	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.997765	0.799903	0.594743	0.389552	0.187001	0.000400479
1.54	0.992701	0.798395	0.59642	0.393663	0.192188	7.8695e-05
1.55	0.987665	0.796885	0.598083	0.397772	0.197426	5.9325e-06
1.56	0.985332	0.797546	0.601372	0.402983	0.203275	0.000183281
1.57	0.987315	0.801713	0.607328	0.410026	0.21014	0.000617057
	0.0146677	0.00311466	0.00732761	0.0104481	0.0129986	0.000617057
	0	6.9	10.3	13.4	16.8	23.8
