0.0	0.0003673450	0.9996326550
0.2	0.0003649438	0.9996350562
0.4	0.0003640761	0.9996359239
0.6	0.0003647506	0.9996352494
0.8	0.0003673628	0.9996326372
1.0	0.0003726939	0.9996273061
1.2	0.0003819085	0.9996180915
1.4	0.0003965515	0.9996034485
1.6	0.0004185433	0.9995814567
1.8	0.0004501735	0.9995498265
2.0	0.0004940938	0.9995059062
2.2	0.0005533098	0.9994466902
2.4	0.0006311708	0.9993688292
2.6	0.0007313591	0.9992686409
2.8	0.0008578780	0.9991421220
3.0	0.0010150383	0.9989849617
3.2	0.0012074442	0.9987925558
3.4	0.0014399780	0.9985600220
3.6	0.0017177830	0.9982822170
3.8	0.0020462470	0.9979537530
4.0	0.0024309833	0.9975690167
4.2	0.0028778118	0.9971221882
4.4	0.0033927389	0.9966072611
4.6	0.0039819366	0.9960180634
4.8	0.0046517215	0.9953482785
5.0	0.0054085323	0.9945914677
5.2	0.0062589071	0.9937410929
5.4	0.0072094610	0.9927905390
5.6	0.0082668619	0.9917331381
5.8	0.0094378069	0.9905621931
6.0	0.0107289987	0.9892710013
6.2	0.0121471207	0.9878528793
6.4	0.0136988132	0.9863011869
6.6	0.0153906489	0.9846093511
6.8	0.0172291089	0.9827708911
7.0	0.0192205586	0.9807794414
7.2	0.0213714281	0.9786285719
7.4	0.0236889040	0.9763110960
7.6	0.0261792600	0.9738207400
7.8	0.0288484561	0.9711515439
8.0	0.0317022438	0.9682977562
8.2	0.0347461435	0.9652538565
8.4	0.0379854229	0.9620145771
8.6	0.0414250758	0.9585749242
8.8	0.0450698019	0.9549301981
9.0	0.0489239868	0.9510760132
9.2	0.0529916835	0.9470083165
9.4	0.0572765941	0.9427234059
9.6	0.0617820535	0.9382179465
9.8	0.0665110130	0.9334889870
10.0	0.0714660257	0.9285339743
10.2	0.0766492332	0.9233507668
10.4	0.0820623530	0.9179376470
10.6	0.0877066675	0.9122933325
10.8	0.0935830142	0.9064169858
11.0	0.0996917775	0.9003082225
11.2	0.1060328817	0.8939671183
11.4	0.1126057851	0.8873942149
11.6	0.1194094765	0.8805905235
11.8	0.1264424720	0.8735575280
12.0	0.1337028143	0.8662971857
12.2	0.1411880727	0.8588119273
12.4	0.1488953454	0.8511046546
12.6	0.1568212624	0.8431787376
12.8	0.1649619907	0.8350380093
13.0	0.1733132403	0.8266867597
13.2	0.1818702723	0.8181297277
13.4	0.1906279078	0.8093720922
13.6	0.1995805386	0.8004194614
13.8	0.2087221392	0.7912778608
14.0	0.2180462798	0.7819537202
14.2	0.2275463606	0.7724536394
14.4	0.2372185583	0.7627814417
14.6	0.2470564267	0.7529435733
14.8	0.2570522998	0.7429477002
15.0	0.2671981698	0.7328018302
15.2	0.2774857055	0.7225142945
15.4	0.2879062715	0.7120937285
15.6	0.2984509485	0.7015490515
15.8	0.3091105540	0.6908894460
16.0	0.3198756641	0.6801243359
16.2	0.3307366363	0.6692633637
16.4	0.3416836317	0.6583163683
16.6	0.3527066396	0.6472933604
16.8	0.3637955005	0.6362044995
17.0	0.3749399310	0.6250600690
17.2	0.3861295479	0.6138704521
17.4	0.3973538931	0.6026461069
17.6	0.4086024583	0.5913975417
17.8	0.4198234107	0.5801765893
18.0	0.4308626710	0.5691373290
18.2	0.4417199525	0.5582800475
18.4	0.4523808656	0.5476191344
18.6	0.4627983101	0.5372016899
18.8	0.4728840585	0.5271159415
19.0	0.4827441188	0.5172558812
19.2	0.4929991594	0.5070008406
19.4	0.5035458923	0.4964541077
19.6	0.5143355903	0.4856644097
