	1.530	1.540	1.550	1.560	1.570
0.0	0.9975914019	0.9925256853	0.9876227784	0.9854931386	0.9876519656
0.1	0.9975408291	0.9924759910	0.9875739981	0.9854452363	0.9876049142
0.2	0.9974012009	0.9923389327	0.9874395156	0.9853130421	0.9874746135
0.3	0.9971725422	0.9921145345	0.9872193540	0.9850965786	0.9872610853
0.4	0.9968548938	0.9918028359	0.9869135515	0.9847958827	0.9869643656
0.5	0.9964483124	0.9914038916	0.9865221614	0.9844110059	0.9865845045
0.6	0.9959528706	0.9909177721	0.9860452514	0.9839420141	0.9861215660
0.7	0.9953686569	0.9903445628	0.9854829043	0.9833889875	0.9855756282
0.8	0.9946957756	0.9896843646	0.9848352177	0.9827520206	0.9849467831
0.9	0.9939343468	0.9889372939	0.9841023041	0.9820312225	0.9842351367
1.0	0.9930845065	0.9881034820	0.9832842907	0.9812267165	0.9834408091
1.1	0.9921464065	0.9871830759	0.9823813193	0.9803386401	0.9825639340
1.2	0.9911202141	0.9861762375	0.9813935468	0.9793671453	0.9816046594
1.3	0.9900061128	0.9850831440	0.9803211446	0.9783123984	0.9805631469
1.4	0.9888043013	0.9839039881	0.9791642987	0.9771745797	0.9794395722
1.5	0.9875149942	0.9826389771	0.9779232101	0.9759538839	0.9782341247
1.6	0.9861384219	0.9812883339	0.9765980940	0.9746505198	0.9769470077
1.7	0.9846748301	0.9798522962	0.9751891805	0.9732647104	0.9755784380
1.8	0.9831244800	0.9783311169	0.9736967142	0.9717966928	0.9741286466
1.9	0.9814876486	0.9767250638	0.9721209539	0.9702467181	0.9725978777
2.0	0.9797646282	0.9750344196	0.9704621734	0.9686150516	0.9709863894
2.1	0.9779557262	0.9732594819	0.9687206603	0.9669019722	0.9692944535
2.2	0.9760612659	0.9714005633	0.9668967171	0.9651077732	0.9675223553
2.3	0.9740815853	0.9694579911	0.9649906603	0.9632327614	0.9656703934
2.4	0.9720170381	0.9674321072	0.9630028207	0.9612772577	0.9637388801
2.5	0.9698679928	0.9653232683	0.9609335434	0.9592415965	0.9617281410
2.6	0.9676348331	0.9631318457	0.9587831874	0.9571261261	0.9596385152
2.7	0.9653179579	0.9608582252	0.9565521260	0.9549312085	0.9574703549
2.8	0.9629177808	0.9585028071	0.9542407465	0.9526572192	0.9552240257
2.9	0.9604347304	0.9560660061	0.9518494500	0.9503045471	0.9528999064
3.0	0.9578692500	0.9535482512	0.9493786517	0.9478735948	0.9504983886
3.1	0.9552217978	0.9509499857	0.9468287802	0.9453647781	0.9480198774
3.2	0.9524928464	0.9482716670	0.9442002782	0.9427785263	0.9454647906
3.3	0.9496828831	0.9455137667	0.9414936020	0.9401152818	0.9428335590
3.4	0.9467924097	0.9426767703	0.9387092213	0.9373755003	0.9401266261
3.5	0.9438219423	0.9397611774	0.9358476193	0.9345596504	0.9373444484
3.6	0.9407720113	0.9367675011	0.9329092929	0.9316682140	0.9344874949
3.7	0.9376431613	0.9336962686	0.9298947519	0.9287016856	0.9315562474
3.8	0.9344359509	0.9305480206	0.9268045196	0.9256605728	0.9285511999
3.9	0.9311509528	0.9273233114	0.9236391323	0.9225453958	0.9254728591
4.0	0.9277887537	0.9240227088	0.9203991395	0.9193566877	0.9223217441
4.1	0.9243499537	0.9206467937	0.9170851036	0.9160949938	0.9190983860
4.2	0.9208351670	0.9171961606	0.9136975996	0.9127608724	0.9158033284
4.3	0.9172450212	0.9136714171	0.9102372157	0.9093548936	0.9124371267
4.4	0.9135801573	0.9100731836	0.9067045524	0.9058776403	0.9090003486
4.5	0.9098412297	0.9064020937	0.9031002228	0.9023297074	0.9054935733
4.6	0.9060289060	0.9026587937	0.8994248526	0.8987117017	0.9019173922
4.7	0.9021438669	0.8988439426	0.8956790797	0.8950242423	0.8982724082
4.8	0.8981868062	0.8949582122	0.8918635542	0.8912679601	0.8945592358
4.9	0.8941584303	0.8910022864	0.8879789384	0.8874434977	0.8907785010
5.0	0.8900594587	0.8869768619	0.8840259066	0.8835515093	0.8869308412
5.1	0.8858906232	0.8828826473	0.8800051448	0.8795926608	0.8830169053
5.2	0.8816526682	0.8787203634	0.8759173509	0.8755676295	0.8790373529
5.3	0.8773463504	0.8744907431	0.8717632345	0.8714771039	0.8749928551
5.4	0.8729724387	0.8701945310	0.8675435166	0.8673217840	0.8708840938
5.5	0.8685317142	0.8658324836	0.8632589296	0.8631023807	0.8667117616
5.6	0.8640249697	0.8614053687	0.8589102171	0.8588196156	0.8624765620
5.7	0.8594530100	0.8569139659	0.8544981340	0.8544742217	0.8581792091
5.8	0.8548166515	0.8523590659	0.8500234460	0.8500669422	0.8538204274
5.9	0.8501167220	0.8477414706	0.8454869299	0.8455985312	0.8494009517
6.0	0.8453540607	0.8430619931	0.8408893730	0.8410697532	0.8449215271
6.1	0.8405295181	0.8383214572	0.8362315733	0.8364813829	0.8403829089
6.2	0.8356439556	0.8335206974	0.8315143393	0.8318342053	0.8357858623
6.3	0.8306982455	0.8286605592	0.8267384897	0.8271290155	0.8311311623
6.4	0.8256932710	0.8237418980	0.8219048535	0.8223666184	0.8264195936
6.5	0.8206299257	0.8187655800	0.8170142697	0.8175478289	0.8216519507
6.6	0.8155091138	0.8137324812	0.8120675870	0.8126734712	0.8168290373
6.7	0.8103317496	0.8086434878	0.8070656642	0.8077443794	0.8119516665
6.8	0.8050987576	0.8034994957	0.8020093693	0.8027613967	0.8070206607
6.9	0.7998110722	0.7983014107	0.7968995800	0.7977253756	0.8020368512
7.0	0.7944696375	0.7930501478	0.7917371833	0.7926371776	0.7970010783
7.1	0.7890754073	0.7877466317	0.7865230750	0.7874976733	0.7919141910
7.2	0.7836293448	0.7823917961	0.7812581604	0.7823077420	0.7867770469
7.3	0.7781324224	0.7769865837	0.7759433531	0.7770682715	0.7815905121
7.4	0.7725856217	0.7715319462	0.7705795756	0.7717801583	0.7763554610
7.5	0.7669899331	0.7660288440	0.7651677590	0.7664443070	0.7710727763
