	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000001
0.2	0.0000000001	0.0000000001	0.0000000001	0.0000000002	0.0000000003
0.3	0.0000000002	0.0000000002	0.0000000003	0.0000000004	0.0000000006
0.4	0.0000000003	0.0000000004	0.0000000005	0.0000000008	0.0000000011
0.5	0.0000000004	0.0000000006	0.0000000009	0.0000000012	0.0000000017
0.6	0.0000000006	0.0000000009	0.0000000012	0.0000000017	0.0000000025
0.7	0.0000000008	0.0000000012	0.0000000017	0.0000000024	0.0000000034
0.8	0.0000000011	0.0000000015	0.0000000022	0.0000000031	0.0000000044
0.9	0.0000000014	0.0000000019	0.0000000028	0.0000000039	0.0000000056
1.0	0.0000000017	0.0000000024	0.0000000034	0.0000000049	0.0000000069
1.1	0.0000000020	0.0000000029	0.0000000041	0.0000000059	0.0000000084
1.2	0.0000000024	0.0000000034	0.0000000049	0.0000000070	0.0000000100
1.3	0.0000000028	0.0000000040	0.0000000058	0.0000000082	0.0000000117
1.4	0.0000000033	0.0000000047	0.0000000067	0.0000000095	0.0000000136
1.5	0.0000000038	0.0000000054	0.0000000077	0.0000000109	0.0000000156
1.6	0.0000000043	0.0000000061	0.0000000087	0.0000000124	0.0000000177
1.7	0.0000000048	0.0000000069	0.0000000099	0.0000000140	0.0000000200
1.8	0.0000000054	0.0000000077	0.0000000110	0.0000000157	0.0000000224
1.9	0.0000000060	0.0000000086	0.0000000123	0.0000000175	0.0000000250
2.0	0.0000000067	0.0000000095	0.0000000136	0.0000000194	0.0000000277
2.1	0.0000000074	0.0000000105	0.0000000150	0.0000000214	0.0000000305
2.2	0.0000000081	0.0000000115	0.0000000165	0.0000000235	0.0000000335
2.3	0.0000000088	0.0000000126	0.0000000180	0.0000000257	0.0000000366
2.4	0.0000000096	0.0000000137	0.0000000196	0.0000000280	0.0000000398
2.5	0.0000000104	0.0000000149	0.0000000213	0.0000000304	0.0000000432
2.6	0.0000000113	0.0000000161	0.0000000230	0.0000000329	0.0000000467
2.7	0.0000000122	0.0000000174	0.0000000248	0.0000000354	0.0000000504
2.8	0.0000000131	0.0000000187	0.0000000267	0.0000000381	0.0000000542
2.9	0.0000000140	0.0000000201	0.0000000287	0.0000000409	0.0000000582
3.0	0.0000000150	0.0000000215	0.0000000307	0.0000000437	0.0000000622
3.1	0.0000000160	0.0000000229	0.0000000328	0.0000000467	0.0000000664
3.2	0.0000000171	0.0000000244	0.0000000349	0.0000000498	0.0000000708
3.3	0.0000000182	0.0000000260	0.0000000371	0.0000000529	0.0000000753
3.4	0.0000000193	0.0000000276	0.0000000394	0.0000000562	0.0000000799
3.5	0.0000000204	0.0000000292	0.0000000418	0.0000000595	0.0000000847
3.6	0.0000000216	0.0000000309	0.0000000442	0.0000000630	0.0000000896
3.7	0.0000000228	0.0000000327	0.0000000467	0.0000000665	0.0000000947
3.8	0.0000000241	0.0000000345	0.0000000492	0.0000000702	0.0000000998
3.9	0.0000000254	0.0000000363	0.0000000518	0.0000000739	0.0000001052
4.0	0.0000000267	0.0000000382	0.0000000545	0.0000000778	0.0000001106
4.1	0.0000000280	0.0000000401	0.0000000573	0.0000000817	0.0000001162
4.2	0.0000000294	0.0000000421	0.0000000601	0.0000000857	0.0000001220
4.3	0.0000000308	0.0000000441	0.0000000630	0.0000000899	0.0000001278
4.4	0.0000000323	0.0000000462	0.0000000660	0.0000000941	0.0000001339
4.5	0.0000000338	0.0000000483	0.0000000690	0.0000000984	0.0000001400
4.6	0.0000000353	0.0000000505	0.0000000721	0.0000001028	0.0000001463
4.7	0.0000000368	0.0000000527	0.0000000753	0.0000001073	0.0000001527
4.8	0.0000000384	0.0000000550	0.0000000785	0.0000001120	0.0000001593
4.9	0.0000000400	0.0000000573	0.0000000818	0.0000001167	0.0000001660
5.0	0.0000000417	0.0000000597	0.0000000852	0.0000001215	0.0000001729
5.1	0.0000000434	0.0000000621	0.0000000887	0.0000001264	0.0000001798
5.2	0.0000000451	0.0000000645	0.0000000922	0.0000001314	0.0000001870
5.3	0.0000000468	0.0000000670	0.0000000958	0.0000001365	0.0000001942
5.4	0.0000000486	0.0000000696	0.0000000994	0.0000001417	0.0000002016
5.5	0.0000000504	0.0000000722	0.0000001031	0.0000001470	0.0000002092
5.6	0.0000000523	0.0000000748	0.0000001069	0.0000001524	0.0000002168
5.7	0.0000000542	0.0000000775	0.0000001107	0.0000001579	0.0000002246
5.8	0.0000000561	0.0000000803	0.0000001147	0.0000001635	0.0000002326
5.9	0.0000000580	0.0000000831	0.0000001187	0.0000001692	0.0000002407
6.0	0.0000000600	0.0000000859	0.0000001227	0.0000001749	0.0000002489
6.1	0.0000000620	0.0000000888	0.0000001268	0.0000001808	0.0000002573
6.2	0.0000000641	0.0000000917	0.0000001310	0.0000001868	0.0000002658
6.3	0.0000000662	0.0000000947	0.0000001353	0.0000001929	0.0000002744
6.4	0.0000000683	0.0000000977	0.0000001396	0.0000001990	0.0000002832
6.5	0.0000000704	0.0000001008	0.0000001440	0.0000002053	0.0000002921
6.6	0.0000000726	0.0000001039	0.0000001485	0.0000002117	0.0000003012
6.7	0.0000000748	0.0000001071	0.0000001530	0.0000002181	0.0000003104
6.8	0.0000000771	0.0000001103	0.0000001576	0.0000002247	0.0000003197
6.9	0.0000000794	0.0000001136	0.0000001623	0.0000002314	0.0000003292
7.0	0.0000000817	0.0000001169	0.0000001670	0.0000002381	0.0000003388
7.1	0.0000000840	0.0000001203	0.0000001718	0.0000002450	0.0000003486
7.2	0.0000000864	0.0000001237	0.0000001767	0.0000002519	0.0000003584
7.3	0.0000000888	0.0000001272	0.0000001817	0.0000002590	0.0000003685
7.4	0.0000000913	0.0000001307	0.0000001867	0.0000002661	0.0000003786
7.5	0.0000000938	0.0000001342	0.0000001917	0.0000002734	0.0000003889
7.6	0.0000000963	0.0000001378	0.0000001969	0.0000002807	0.0000003994
7.7	0.0000000988	0.0000001415	0.0000002021	0.0000002881	0.0000004100
7.8	0.0000001014	0.0000001452	0.0000002074	0.0000002957	0.0000004207
7.9	0.0000001040	0.0000001489	0.0000002127	0.0000003033	0.0000004315
8.0	0.0000001067	0.0000001527	0.0000002182	0.0000003110	0.0000004425
8.1	0.0000001094	0.0000001566	0.0000002236	0.0000003188	0.0000004537
8.2	0.0000001121	0.0000001605	0.0000002292	0.0000003268	0.0000004649
8.3	0.0000001148	0.0000001644	0.0000002348	0.0000003348	0.0000004763
8.4	0.0000001176	0.0000001684	0.0000002405	0.0000003429	0.0000004879
8.5	0.0000001204	0.0000001724	0.0000002463	0.0000003511	0.0000004996
8.6	0.0000001233	0.0000001765	0.0000002521	0.0000003594	0.0000005114
8.7	0.0000001262	0.0000001806	0.0000002580	0.0000003678	0.0000005234
8.8	0.0000001291	0.0000001848	0.0000002640	0.0000003763	0.0000005355
8.9	0.0000001321	0.0000001890	0.0000002700	0.0000003849	0.0000005477
9.0	0.0000001350	0.0000001933	0.0000002761	0.0000003936	0.0000005601
9.1	0.0000001381	0.0000001976	0.0000002823	0.0000004024	0.0000005726
9.2	0.0000001411	0.0000002020	0.0000002885	0.0000004113	0.0000005852
9.3	0.0000001442	0.0000002064	0.0000002948	0.0000004203	0.0000005980
9.4	0.0000001473	0.0000002109	0.0000003012	0.0000004294	0.0000006110
9.5	0.0000001505	0.0000002154	0.0000003076	0.0000004386	0.0000006240
9.6	0.0000001536	0.0000002199	0.0000003141	0.0000004479	0.0000006372
9.7	0.0000001569	0.0000002245	0.0000003207	0.0000004572	0.0000006506
9.8	0.0000001601	0.0000002292	0.0000003274	0.0000004667	0.0000006641
9.9	0.0000001634	0.0000002339	0.0000003341	0.0000004763	0.0000006777
10.0	0.0000001667	0.0000002386	0.0000003409	0.0000004860	0.0000006914
10.1	0.0000001701	0.0000002434	0.0000003477	0.0000004957	0.0000007053
10.2	0.0000001734	0.0000002483	0.0000003546	0.0000005056	0.0000007194
10.3	0.0000001769	0.0000002532	0.0000003616	0.0000005156	0.0000007335
10.4	0.0000001803	0.0000002581	0.0000003687	0.0000005256	0.0000007479
10.5	0.0000001838	0.0000002631	0.0000003758	0.0000005358	0.0000007623
10.6	0.0000001873	0.0000002681	0.0000003830	0.0000005460	0.0000007769
10.7	0.0000001909	0.0000002732	0.0000003903	0.0000005564	0.0000007916
10.8	0.0000001944	0.0000002783	0.0000003976	0.0000005668	0.0000008065
10.9	0.0000001981	0.0000002835	0.0000004050	0.0000005774	0.0000008215
11.0	0.0000002017	0.0000002887	0.0000004125	0.0000005880	0.0000008366
11.1	0.0000002054	0.0000002940	0.0000004200	0.0000005987	0.0000008519
11.2	0.0000002091	0.0000002993	0.0000004276	0.0000006096	0.0000008673
11.3	0.0000002129	0.0000003047	0.0000004353	0.0000006205	0.0000008829
11.4	0.0000002167	0.0000003101	0.0000004430	0.0000006315	0.0000008986
