	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000432	0.0000000540	0.0000000675	0.0000000842	0.0000001049
0.2	0.0000001728	0.0000002161	0.0000002699	0.0000003367	0.0000004197
0.3	0.0000003888	0.0000004862	0.0000006073	0.0000007577	0.0000009442
0.4	0.0000006912	0.0000008643	0.0000010796	0.0000013470	0.0000016787
0.5	0.0000010800	0.0000013505	0.0000016869	0.0000021046	0.0000026229
0.6	0.0000015552	0.0000019448	0.0000024291	0.0000030307	0.0000037770
0.7	0.0000021168	0.0000026470	0.0000033063	0.0000041251	0.0000051409
0.8	0.0000027647	0.0000034574	0.0000043185	0.0000053879	0.0000067146
0.9	0.0000034991	0.0000043757	0.0000054655	0.0000068190	0.0000084982
1.0	0.0000043199	0.0000054021	0.0000067476	0.0000084186	0.0000104916
1.1	0.0000052271	0.0000065365	0.0000081646	0.0000101865	0.0000126948
1.2	0.0000062207	0.0000077790	0.0000097165	0.0000121227	0.0000151079
1.3	0.0000073007	0.0000091296	0.0000114034	0.0000142274	0.0000177307
1.4	0.0000084670	0.0000105881	0.0000132252	0.0000165003	0.0000205634
1.5	0.0000097198	0.0000121547	0.0000151820	0.0000189417	0.0000236060
1.6	0.0000110590	0.0000138294	0.0000172737	0.0000215514	0.0000268583
1.7	0.0000124845	0.0000156120	0.0000195004	0.0000243295	0.0000303205
1.8	0.0000139965	0.0000175028	0.0000218620	0.0000272760	0.0000339925
1.9	0.0000155949	0.0000195015	0.0000243586	0.0000303908	0.0000378743
2.0	0.0000172796	0.0000216083	0.0000269901	0.0000336740	0.0000419659
2.1	0.0000190508	0.0000238231	0.0000297566	0.0000371255	0.0000462673
2.2	0.0000209083	0.0000261460	0.0000326580	0.0000407454	0.0000507786
2.3	0.0000228522	0.0000285769	0.0000356943	0.0000445337	0.0000554996
2.4	0.0000248826	0.0000311159	0.0000388656	0.0000484903	0.0000604305
2.5	0.0000269993	0.0000337629	0.0000421719	0.0000526153	0.0000655712
2.6	0.0000292024	0.0000365179	0.0000456130	0.0000569086	0.0000709217
2.7	0.0000314919	0.0000393809	0.0000491891	0.0000613703	0.0000764819
2.8	0.0000338678	0.0000423520	0.0000529002	0.0000660003	0.0000822520
2.9	0.0000363301	0.0000454311	0.0000567462	0.0000707987	0.0000882319
3.0	0.0000388788	0.0000486183	0.0000607271	0.0000757654	0.0000944216
3.1	0.0000415139	0.0000519134	0.0000648430	0.0000809005	0.0001008210
3.2	0.0000442354	0.0000553167	0.0000690938	0.0000862039	0.0001074303
3.3	0.0000470433	0.0000588279	0.0000734795	0.0000916757	0.0001142494
3.4	0.0000499375	0.0000624472	0.0000780001	0.0000973158	0.0001212782
3.5	0.0000529182	0.0000661745	0.0000826557	0.0001031242	0.0001285168
3.6	0.0000559852	0.0000700098	0.0000874463	0.0001091010	0.0001359652
3.7	0.0000591386	0.0000739532	0.0000923717	0.0001152461	0.0001436234
3.8	0.0000623784	0.0000780045	0.0000974321	0.0001215595	0.0001514913
3.9	0.0000657046	0.0000821640	0.0001026274	0.0001280413	0.0001595690
4.0	0.0000691172	0.0000864314	0.0001079576	0.0001346914	0.0001678565
4.1	0.0000726162	0.0000908068	0.0001134228	0.0001415098	0.0001763537
4.2	0.0000762016	0.0000952903	0.0001190228	0.0001484966	0.0001850607
4.3	0.0000798733	0.0000998818	0.0001247578	0.0001556517	0.0001939775
4.4	0.0000836314	0.0001045813	0.0001306277	0.0001629751	0.0002031040
4.5	0.0000874759	0.0001093889	0.0001366325	0.0001704668	0.0002124402
4.6	0.0000914068	0.0001143044	0.0001427723	0.0001781268	0.0002219862
4.7	0.0000954241	0.0001193280	0.0001490469	0.0001859551	0.0002317419
4.8	0.0000995278	0.0001244596	0.0001554565	0.0001939518	0.0002417074
4.9	0.0001037178	0.0001296992	0.0001620010	0.0002021167	0.0002518826
5.0	0.0001079942	0.0001350469	0.0001686803	0.0002104500	0.0002622675
5.1	0.0001123571	0.0001405025	0.0001754946	0.0002189516	0.0002728621
5.2	0.0001168062	0.0001460661	0.0001824438	0.0002276214	0.0002836665
5.3	0.0001213418	0.0001517378	0.0001895279	0.0002364596	0.0002946806
5.4	0.0001259637	0.0001575175	0.0001967469	0.0002454660	0.0003059044
5.5	0.0001306721	0.0001634051	0.0002041008	0.0002546408	0.0003173378
5.6	0.0001354667	0.0001694008	0.0002115896	0.0002639838	0.0003289810
5.7	0.0001403478	0.0001755045	0.0002192133	0.0002734951	0.0003408339
5.8	0.0001453153	0.0001817162	0.0002269719	0.0002831747	0.0003528965
5.9	0.0001503691	0.0001880359	0.0002348653	0.0002930225	0.0003651687
6.0	0.0001555093	0.0001944636	0.0002428937	0.0003030387	0.0003776507
6.1	0.0001607358	0.0002009993	0.0002510569	0.0003132231	0.0003903423
6.2	0.0001660487	0.0002076430	0.0002593551	0.0003235757	0.0004032435
6.3	0.0001714480	0.0002143947	0.0002677881	0.0003340967	0.0004163545
6.4	0.0001769337	0.0002212544	0.0002763559	0.0003447858	0.0004296751
6.5	0.0001825057	0.0002282221	0.0002850587	0.0003556433	0.0004432053
6.6	0.0001881642	0.0002352978	0.0002938964	0.0003666690	0.0004569452
6.7	0.0001939089	0.0002424814	0.0003028689	0.0003778629	0.0004708947
6.8	0.0001997401	0.0002497731	0.0003119763	0.0003892251	0.0004850539
6.9	0.0002056576	0.0002571728	0.0003212185	0.0004007556	0.0004994227
7.0	0.0002116614	0.0002646804	0.0003305956	0.0004124542	0.0005140011
