	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000010769	0.0000012761	0.0000015110	0.0000017878	0.0000021136
0.2	0.0000043075	0.0000051045	0.0000060441	0.0000071512	0.0000084545
0.3	0.0000096920	0.0000114850	0.0000135992	0.0000160902	0.0000190226
0.4	0.0000172301	0.0000204178	0.0000241763	0.0000286046	0.0000338179
0.5	0.0000269220	0.0000319027	0.0000377754	0.0000446945	0.0000528401
0.6	0.0000387675	0.0000459397	0.0000543962	0.0000643596	0.0000760891
0.7	0.0000527666	0.0000625286	0.0000740388	0.0000875999	0.0001035648
0.8	0.0000689193	0.0000816695	0.0000967031	0.0001144152	0.0001352669
0.9	0.0000872254	0.0001033623	0.0001223888	0.0001448052	0.0001711951
1.0	0.0001076849	0.0001276067	0.0001510958	0.0001787699	0.0002113491
1.1	0.0001302978	0.0001544027	0.0001828240	0.0002163088	0.0002557287
1.2	0.0001550639	0.0001837502	0.0002175731	0.0002574219	0.0003043333
1.3	0.0001819830	0.0002156490	0.0002553430	0.0003021087	0.0003571627
1.4	0.0002110552	0.0002500989	0.0002961334	0.0003503689	0.0004142163
1.5	0.0002422802	0.0002870998	0.0003399441	0.0004022022	0.0004754937
1.6	0.0002756580	0.0003266515	0.0003867748	0.0004576083	0.0005409943
1.7	0.0003111884	0.0003687537	0.0004366252	0.0005165867	0.0006107177
1.8	0.0003488712	0.0004134063	0.0004894951	0.0005791371	0.0006846631
1.9	0.0003887062	0.0004606090	0.0005453841	0.0006452589	0.0007628301
2.0	0.0004306934	0.0005103616	0.0006042918	0.0007149516	0.0008452179
2.1	0.0004748325	0.0005626639	0.0006662180	0.0007882149	0.0009318258
2.2	0.0005211233	0.0006175155	0.0007311621	0.0008650482	0.0010226531
2.3	0.0005695656	0.0006749162	0.0007991240	0.0009454509	0.0011176990
2.4	0.0006201593	0.0007348657	0.0008701031	0.0010294224	0.0012169628
2.5	0.0006729041	0.0007973637	0.0009440989	0.0011169622	0.0013204436
2.6	0.0007277997	0.0008624099	0.0010211112	0.0012080695	0.0014281404
2.7	0.0007848460	0.0009300039	0.0011011393	0.0013027439	0.0015400525
2.8	0.0008440427	0.0010001454	0.0011841829	0.0014009846	0.0016561788
2.9	0.0009053895	0.0010728341	0.0012702413	0.0015027908	0.0017765185
3.0	0.0009688862	0.0011480695	0.0013593142	0.0016081619	0.0019010703
3.1	0.0010345325	0.0012258512	0.0014514009	0.0017170971	0.0020298334
3.2	0.0011023281	0.0013061790	0.0015465008	0.0018295957	0.0021628066
3.3	0.0011722728	0.0013890524	0.0016446136	0.0019456567	0.0022999888
3.4	0.0012443661	0.0014744708	0.0017457384	0.0020652795	0.0024413788
3.5	0.0013186079	0.0015624341	0.0018498747	0.0021884631	0.0025869754
3.6	0.0013949978	0.0016529415	0.0019570220	0.0023152066	0.0027367775
3.7	0.0014735354	0.0017459928	0.0020671794	0.0024455092	0.0028907837
3.8	0.0015542205	0.0018415874	0.0021803465	0.0025793700	0.0030489927
3.9	0.0016370527	0.0019397249	0.0022965224	0.0027167879	0.0032114032
4.0	0.0017220316	0.0020404047	0.0024157065	0.0028577619	0.0033780139
4.1	0.0018091568	0.0021436263	0.0025378981	0.0030022912	0.0035488233
4.2	0.0018984280	0.0022493892	0.0026630964	0.0031503746	0.0037238299
4.3	0.0019898448	0.0023576929	0.0027913007	0.0033020110	0.0039030324
4.4	0.0020834068	0.0024685367	0.0029225102	0.0034571995	0.0040864291
4.5	0.0021791137	0.0025819203	0.0030567241	0.0036159388	0.0042740185
4.6	0.0022769649	0.0026978428	0.0031939415	0.0037782279	0.0044657991
4.7	0.0023769601	0.0028163039	0.0033341618	0.0039440656	0.0046617692
4.8	0.0024790988	0.0029373028	0.0034773839	0.0041134507	0.0048619272
4.9	0.0025833806	0.0030608390	0.0036236071	0.0042863820	0.0050662714
5.0	0.0026898050	0.0031869118	0.0037728305	0.0044628582	0.0052748000
5.1	0.0027983717	0.0033155205	0.0039250531	0.0046428781	0.0054875113
5.2	0.0029090801	0.0034466646	0.0040802741	0.0048264404	0.0057044034
5.3	0.0030219297	0.0035803433	0.0042384924	0.0050135439	0.0059254746
5.4	0.0031369200	0.0037165560	0.0043997072	0.0052041871	0.0061507230
5.5	0.0032540507	0.0038553020	0.0045639175	0.0053983686	0.0063801467
5.6	0.0033733211	0.0039965805	0.0047311223	0.0055960872	0.0066137437
5.7	0.0034947307	0.0041403908	0.0049013205	0.0057973414	0.0068515120
5.8	0.0036182791	0.0042867323	0.0050745112	0.0060021297	0.0070934498
5.9	0.0037439656	0.0044356041	0.0052506933	0.0062104507	0.0073395548
6.0	0.0038717898	0.0045870056	0.0054298657	0.0064223029	0.0075898250
6.1	0.0040017511	0.0047409358	0.0056120274	0.0066376848	0.0078442584
6.2	0.0041338489	0.0048973941	0.0057971772	0.0068565948	0.0081028527
6.3	0.0042680827	0.0050563797	0.0059853140	0.0070790314	0.0083656058
6.4	0.0044044519	0.0052178916	0.0061764367	0.0073049929	0.0086325154
6.5	0.0045429559	0.0053819292	0.0063705442	0.0075344779	0.0089035793
6.6	0.0046835941	0.0055484915	0.0065676352	0.0077674846	0.0091787953
6.7	0.0048263659	0.0057175778	0.0067677086	0.0080040113	0.0094581609
6.8	0.0049712707	0.0058891871	0.0069707632	0.0082440564	0.0097416738
6.9	0.0051183079	0.0060633186	0.0071767976	0.0084876182	0.0100293316
7.0	0.0052674767	0.0062399714	0.0073858108	0.0087346948	0.0103211319
7.1	0.0054187767	0.0064191446	0.0075978014	0.0089852847	0.0106170723
7.2	0.0055722071	0.0066008373	0.0078127682	0.0092393858	0.0109171501
7.3	0.0057277673	0.0067850485	0.0080307098	0.0094969965	0.0112213629
