	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000088	0.0000000113	0.0000000145	0.0000000186	0.0000000238
0.2	0.0000000352	0.0000000452	0.0000000580	0.0000000743	0.0000000951
0.3	0.0000000792	0.0000001018	0.0000001306	0.0000001673	0.0000002141
0.4	0.0000001408	0.0000001809	0.0000002321	0.0000002974	0.0000003805
0.5	0.0000002200	0.0000002827	0.0000003627	0.0000004647	0.0000005946
0.6	0.0000003169	0.0000004071	0.0000005222	0.0000006691	0.0000008562
0.7	0.0000004313	0.0000005541	0.0000007108	0.0000009107	0.0000011654
0.8	0.0000005633	0.0000007237	0.0000009284	0.0000011895	0.0000015221
0.9	0.0000007129	0.0000009159	0.0000011750	0.0000015055	0.0000019265
1.0	0.0000008802	0.0000011307	0.0000014506	0.0000018587	0.0000023783
1.1	0.0000010650	0.0000013682	0.0000017553	0.0000022490	0.0000028778
1.2	0.0000012674	0.0000016282	0.0000020889	0.0000026765	0.0000034248
1.3	0.0000014875	0.0000019109	0.0000024516	0.0000031411	0.0000040194
1.4	0.0000017251	0.0000022162	0.0000028433	0.0000036430	0.0000046616
1.5	0.0000019804	0.0000025441	0.0000032640	0.0000041820	0.0000053513
1.6	0.0000022532	0.0000028946	0.0000037137	0.0000047582	0.0000060886
1.7	0.0000025437	0.0000032678	0.0000041924	0.0000053715	0.0000068734
1.8	0.0000028518	0.0000036635	0.0000047001	0.0000060220	0.0000077058
1.9	0.0000031774	0.0000040819	0.0000052368	0.0000067097	0.0000085858
2.0	0.0000035207	0.0000045229	0.0000058026	0.0000074346	0.0000095134
2.1	0.0000038816	0.0000049865	0.0000063974	0.0000081967	0.0000104885
2.2	0.0000042600	0.0000054727	0.0000070211	0.0000089959	0.0000115112
2.3	0.0000046561	0.0000059815	0.0000076739	0.0000098323	0.0000125814
2.4	0.0000050698	0.0000065129	0.0000083557	0.0000107058	0.0000136992
2.5	0.0000055011	0.0000070670	0.0000090665	0.0000116166	0.0000148646
2.6	0.0000059499	0.0000076437	0.0000098064	0.0000125645	0.0000160776
2.7	0.0000064164	0.0000082429	0.0000105752	0.0000135496	0.0000173381
2.8	0.0000069005	0.0000088648	0.0000113731	0.0000145718	0.0000186462
2.9	0.0000074022	0.0000095093	0.0000121999	0.0000156312	0.0000200018
3.0	0.0000079215	0.0000101765	0.0000130558	0.0000167278	0.0000214050
3.1	0.0000084584	0.0000108662	0.0000139407	0.0000178616	0.0000228558
3.2	0.0000090129	0.0000115785	0.0000148546	0.0000190325	0.0000243541
3.3	0.0000095850	0.0000123135	0.0000157975	0.0000202407	0.0000259000
3.4	0.0000101747	0.0000130711	0.0000167694	0.0000214859	0.0000274935
3.5	0.0000107821	0.0000138513	0.0000177704	0.0000227684	0.0000291345
3.6	0.0000114070	0.0000146541	0.0000188003	0.0000240880	0.0000308231
3.7	0.0000120495	0.0000154795	0.0000198593	0.0000254448	0.0000325593
3.8	0.0000127096	0.0000163275	0.0000209472	0.0000268388	0.0000343430
3.9	0.0000133873	0.0000171982	0.0000220642	0.0000282699	0.0000361743
4.0	0.0000140827	0.0000180914	0.0000232102	0.0000297382	0.0000380531
4.1	0.0000147956	0.0000190073	0.0000243852	0.0000312437	0.0000399796
4.2	0.0000155261	0.0000199458	0.0000255892	0.0000327864	0.0000419535
4.3	0.0000162743	0.0000209069	0.0000268223	0.0000343662	0.0000439751
