	1.530	1.540	1.550	1.560	1.570
6.1	0.1026724137	0.1148338905	0.1283121329	0.1432237960	0.1596895923
6.2	0.1059411427	0.1184723931	0.1323558928	0.1477102310	0.1646577594
6.3	0.1092549396	0.1221599145	0.1364526931	0.1522537123	0.1696868470
6.4	0.1126134256	0.1258959811	0.1406019427	0.1568535041	0.1747759413
6.5	0.1160162164	0.1296801128	0.1448030431	0.1615088617	0.1799241179
6.6	0.1194629228	0.1335118234	0.1490553882	0.1662190311	0.1851304416
6.7	0.1229531508	0.1373906206	0.1533583644	0.1709832496	0.1903939665
6.8	0.1264865011	0.1413160061	0.1577113511	0.1758007458	0.1957137364
6.9	0.1300625696	0.1452874755	0.1621137200	0.1806707396	0.2010887848
7.0	0.1336809474	0.1493045186	0.1665648362	0.1855924423	0.2065181354
7.1	0.1373412205	0.1533666193	0.1710640575	0.1905650571	0.2120008018
7.2	0.1410429705	0.1574732556	0.1756107347	0.1955877786	0.2175357880
7.3	0.1447857738	0.1616239000	0.1802042119	0.2006597936	0.2231220884
7.4	0.1485692025	0.1658180191	0.1848438264	0.2057802807	0.2287586882
7.5	0.1523928239	0.1700550742	0.1895289088	0.2109484108	0.2344445635
7.6	0.1562562006	0.1743345207	0.1942587832	0.2161633470	0.2401786813
7.7	0.1601588908	0.1786558090	0.1990327673	0.2214242449	0.2459599998
7.8	0.1641004481	0.1830183837	0.2038501722	0.2267302526	0.2517874689
7.9	0.1680804218	0.1874216845	0.2087103030	0.2320805108	0.2576600299
8.0	0.1720983567	0.1918651455	0.2136124584	0.2374741531	0.2635766159
8.1	0.1761537933	0.1963481958	0.2185559314	0.2429103063	0.2695361521
8.2	0.1802462676	0.2008702595	0.2235400085	0.2483880900	0.2755375558
8.3	0.1843753118	0.2054307556	0.2285639709	0.2539066173	0.2815797368
8.4	0.1885404535	0.2100290981	0.2336270936	0.2594649944	0.2876615975
8.5	0.1927412165	0.2146646963	0.2387286462	0.2650623213	0.2937820329
8.6	0.1969771201	0.2193369544	0.2438678928	0.2706976917	0.2999399311
8.7	0.2012476801	0.2240452724	0.2490440918	0.2763701930	0.3061341736
8.8	0.2055524080	0.2287890452	0.2542564965	0.2820789066	0.3123636349
8.9	0.2098908114	0.2335676633	0.2595043549	0.2878229082	0.3186271835
9.0	0.2142623943	0.2383805128	0.2647869098	0.2936012676	0.3249236814
9.1	0.2186666565	0.2432269754	0.2701033992	0.2994130492	0.3312519848
9.2	0.2231030944	0.2481064283	0.2754530561	0.3052573118	0.3376109441
9.3	0.2275712006	0.2530182446	0.2808351085	0.3111331091	0.3439994040
9.4	0.2320704642	0.2579617933	0.2862487802	0.3170394896	0.3504162039
9.5	0.2366003705	0.2629364392	0.2916932899	0.3229754968	0.3568601782
9.6	0.2411604014	0.2679415432	0.2971678523	0.3289401697	0.3633301562
9.7	0.2457500354	0.2729764622	0.3026716775	0.3349325422	0.3698249625
9.8	0.2503687477	0.2780405493	0.3082039715	0.3409516441	0.3763434173
9.9	0.2550160099	0.2831331539	0.3137639361	0.3469965008	0.3828843362
10.0	0.2596912906	0.2882536216	0.3193507692	0.3530661332	0.3894465312
10.1	0.2643940551	0.2934012947	0.3249636648	0.3591595587	0.3960288100
10.2	0.2691237655	0.2985755117	0.3306018130	0.3652757904	0.4026299769
10.3	0.2738798809	0.3037756078	0.3362644005	0.3714138380	0.4092488327
10.4	0.2786618574	0.3090009150	0.3419506104	0.3775727076	0.4158841749
10.5	0.2834691480	0.3142507619	0.3476596221	0.3837514018	0.4225347981
10.6	0.2883012029	0.3195244739	0.3533906122	0.3899489202	0.4291994941
10.7	0.2931574695	0.3248213735	0.3591427538	0.3961642591	0.4358770522
10.8	0.2980373924	0.3301407802	0.3649152171	0.4023964121	0.4425662593
10.9	0.3029404135	0.3354820105	0.3707071691	0.4086443701	0.4492659002
11.0	0.3078659720	0.3408443781	0.3765177744	0.4149071213	0.4559747577
11.1	0.3128135046	0.3462271942	0.3823461946	0.4211836516	0.4626916132
11.2	0.3177824454	0.3516297671	0.3881915888	0.4274729446	0.4694152463
11.3	0.3227722263	0.3570514027	0.3940531138	0.4337739819	0.4761444357
11.4	0.3277822764	0.3624914044	0.3999299238	0.4400857432	0.4828779588
11.5	0.3328120228	0.3679490733	0.4058211711	0.4464072064	0.4896145924
11.6	0.3378608903	0.3734237082	0.4117260056	0.4527373479	0.4963531127
11.7	0.3429283014	0.3789146056	0.4176435755	0.4590751426	0.5030922955
11.8	0.3480136766	0.3844210602	0.4235730271	0.4654195642	0.5098309166
11.9	0.3531164343	0.3899423645	0.4295135049	0.4717695855	0.5165677517
12.0	0.3582359908	0.3954778090	0.4354641518	0.4781241782	0.5233015769
12.1	0.3633717607	0.4010266826	0.4414241094	0.4844823131	0.5300311691
12.2	0.3685231565	0.4065882724	0.4473925178	0.4908429609	0.5367553057
12.3	0.3736895892	0.4121618637	0.4533685160	0.4972050915	0.5434727650
12.4	0.3788704678	0.4177467405	0.4593512417	0.5035676746	0.5501823268
12.5	0.3840651998	0.4233421853	0.4653398319	0.5099296800	0.5568827721
12.6	0.3892731912	0.4289474792	0.4713334225	0.5162900775	0.5635728837
12.7	0.3944938462	0.4345619019	0.4773311489	0.5226478372	0.5702514463
12.8	0.3997265678	0.4401847321	0.4833321457	0.5290019295	0.5769172466
12.9	0.4049707575	0.4458152474	0.4893355472	0.5353513255	0.5835690736
13.0	0.4102258156	0.4514527244	0.4953404873	0.5416949971	0.5902057189
13.1	0.4154911410	0.4570964388	0.5013460997	0.5480319170	0.5968259768
13.2	0.4207661316	0.4627456655	0.5073515178	0.5543610591	0.6034286448
13.3	0.4260501841	0.4683996786	0.5133558753	0.5606813985	0.6100125232
13.4	0.4313426941	0.4740577518	0.5193583060	0.5669919118	0.6165764160
13.5	0.4366430563	0.4797191581	0.5253579438	0.5732915771	0.6231191308
13.6	0.4419506646	0.4853831700	0.5313539232	0.5795793743	0.6296394790
13.7	0.4472649119	0.4910490599	0.5373453791	0.5858542852	0.6361362761
13.8	0.4525851905	0.4967160998	0.5433314472	0.5921152937	0.6426083418
13.9	0.4579108918	0.5023835617	0.5493112638	0.5983613860	0.6490545003
14.0	0.4632414068	0.5080507173	0.5552839662	0.6045915507	0.6554735807
14.1	0.4685761258	0.5137168385	0.5612486927	0.6108047788	0.6618644167
14.2	0.4739144387	0.5193811974	0.5672045828	0.6170000643	0.6682258474
14.3	0.4792557350	0.5250430662	0.5731507773	0.6231764040	0.6745567171
14.4	0.4845994038	0.5307017175	0.5790864182	0.6293327978	0.6808558757
14.5	0.4899448339	0.5363564242	0.5850106492	0.6354682487	0.6871221789
14.6	0.4952914141	0.5420064597	0.5909226156	0.6415817632	0.6933544883
14.7	0.5006385327	0.5476510983	0.5968214645	0.6476723515	0.6995516717
14.8	0.5059855783	0.5532896146	0.6027063449	0.6537390271	0.7057126032
14.9	0.5113319394	0.5589212843	0.6085764077	0.6597808078	0.7118361637
15.0	0.5166770044	0.5645453837	0.6144308061	0.6657967151	0.7179212406
15.1	0.5220201621	0.5701611902	0.6202686954	0.6717857751	0.7239667286
15.2	0.5273608014	0.5757679824	0.6260892334	0.6777470177	0.7299715294
15.3	0.5326983115	0.5813650399	0.6318915804	0.6836794778	0.7359345520
15.4	0.5380320819	0.5869516436	0.6376748993	0.6895821947	0.7418547133
15.5	0.5433615026	0.5925270757	0.6434383556	0.6954542126	0.7477309377
15.6	0.5486859641	0.5980906198	0.6491811179	0.7012945805	0.7535621577
15.7	0.5540048575	0.6036415612	0.6549023578	0.7071023529	0.7593473140
15.8	0.5593175745	0.6091791867	0.6606012496	0.7128765891	0.7650853556
15.9	0.5646235073	0.6147027847	0.6662769714	0.7186163543	0.7707752401
16.0	0.5699220493	0.6202116457	0.6719287042	0.7243207189	0.7764159338
16.1	0.5752125944	0.6257050618	0.6775556326	0.7299887593	0.7820064121
16.2	0.5804945375	0.6311823273	0.6831569449	0.7356195576	0.7875456593
16.3	0.5857672746	0.6366427383	0.6887318330	0.7412122021	0.7930326690
16.4	0.5910302026	0.6420855934	0.6942794925	0.7467657871	0.7984664446
16.5	0.5962827196	0.6475101933	0.6997991230	0.7522794133	0.8038459989
16.6	0.6015242248	0.6529158410	0.7052899284	0.7577521879	0.8091703546
16.7	0.6067541189	0.6583018420	0.7107511163	0.7631832247	0.8144385444
16.8	0.6119718037	0.6636675042	0.7161818990	0.7685716443	0.8196496113
16.9	0.6171766824	0.6690121384	0.7215814928	0.7739165740	0.8248026085
17.0	0.6223681598	0.6743350577	0.7269491188	0.7792171485	0.8298966001
17.1	0.6275456421	0.6796355784	0.7322840027	0.7844725093	0.8349306606
17.2	0.6327085371	0.6849130194	0.7375853746	0.7896818056	0.8399038753
17.3	0.6378562545	0.6901667027	0.7428524699	0.7948441936	0.8448153410
17.4	0.6429882055	0.6953959533	0.7480845285	0.7999588376	0.8496641654
17.5	0.6481038031	0.7006000992	0.7532807958	0.8050249092	0.8544494675
17.6	0.6532024623	0.7057784719	0.7584405219	0.8100415882	0.8591703780
17.7	0.6582835999	0.7109304061	0.7635629626	0.8150080622	0.8638260393
17.8	0.6633466348	0.7160552399	0.7686473787	0.8199235269	0.8684156057
17.9	0.6683909881	0.7211523147	0.7736930368	0.8247871864	0.8729382434
18.0	0.6734160826	0.7262209757	0.7786992088	0.8295982531	0.8773931307
18.1	0.6784213439	0.7312605717	0.7836651727	0.8343559480	0.8817794583
18.2	0.6834061993	0.7362704553	0.7885902118	0.8390595007	0.8860964295
18.3	0.6883700788	0.7412499826	0.7934736157	0.8437081495	0.8903432599
18.4	0.6933124147	0.7461985141	0.7983146799	0.8483011416	0.8945191781
18.5	0.6982326417	0.7511154137	0.8031127058	0.8528377333	0.8986234253
18.6	0.7031301971	0.7560000500	0.8078670014	0.8573171901	0.9026552561
18.7	0.7080045208	0.7608517952	0.8125768806	0.8617387864	0.9066139380
18.8	0.7128550554	0.7656700260	0.8172416641	0.8661018065	0.9104987518
18.9	0.7176812460	0.7704541233	0.8218606787	0.8704055437	0.9143089917
19.0	0.7224825406	0.7752034725	0.8264332581	0.8746493011	0.9180439657
19.1	0.7272583903	0.7799174635	0.8309587427	0.8788323916	0.9217029951
19.2	0.7320082488	0.7845954905	0.8354364795	0.8829541378	0.9252854152
19.3	0.7367315727	0.7892369524	0.8398658224	0.8870138722	0.9287905752
19.4	0.7414278221	0.7938412531	0.8442461326	0.8910109375	0.9322178385
19.5	0.7460964596	0.7984078008	0.8485767780	0.8949446865	0.9355665822
19.6	0.7507369515	0.8029360089	0.8528571338	0.8988144820	0.9388361982
19.7	0.7553487669	0.8074252956	0.8570865826	0.9026196975	0.9420260923
19.8	0.7599313784	0.8118750842	0.8612645141	0.9063597169	0.9451356852
19.9	0.7644842620	0.8162848028	0.8653903255	0.9100339344	0.9481644119
20.0	0.7690068968	0.8206538850	0.8694634217	0.9136417552	0.9511117222
20.1	0.7734987657	0.8249817694	0.8734832150	0.9171825949	0.9539770806
20.2	0.7779593550	0.8292678999	0.8774491254	0.9206558803	0.9567599666
20.3	0.7823881544	0.8335117259	0.8813605809	0.9240610490	0.9594598747
20.4	0.7867846574	0.8377127021	0.8852170170	0.9273975494	0.9620763144
20.5	0.7911483613	0.8418702887	0.8890178775	0.9306648414	0.9646088104
20.6	0.7954787670	0.8459839517	0.8927626139	0.9338623958	0.9670569025
20.7	0.7997753792	0.8500531624	0.8964506860	0.9369896949	0.9694201461
20.8	0.8040377065	0.8540773981	0.9000815617	0.9400462323	0.9716981118
20.9	0.8082652614	0.8580561418	0.9036547173	0.9430315130	0.9738903859
21.0	0.8124575605	0.8619888821	0.9071696371	0.9459450537	0.9759965700
21.1	0.8166141242	0.8658751139	0.9106258141	0.9487863825	0.9780162815
21.2	0.8207344772	0.8697143379	0.9140227497	0.9515550393	0.9799491535
21.3	0.8248181482	0.8735060607	0.9173599537	0.9542505759	0.9817948348
21.4	0.8288646703	0.8772497953	0.9206369448	0.9568725556	0.9835529903
21.5	0.8328735805	0.8809450605	0.9238532501	0.9594205541	0.9852233004
21.6	0.8368444205	0.8845913818	0.9270084057	0.9618941585	0.9868054617
21.7	0.8407767360	0.8881882904	0.9301019562	0.9642929685	0.9882991869
21.8	0.8446700774	0.8917353245	0.9331334555	0.9666165956	0.9897042045
21.9	0.8485239993	0.8952320281	0.9361024662	0.9688646634	0.9910202593
22.0	0.8523380611	0.8986779521	0.9390085598	0.9710368080	0.9922471122
22.1	0.8561118264	0.9020726537	0.9418513172	0.9731326776	0.9933845403
22.2	0.8598448637	0.9054156968	0.9446303283	0.9751519329	0.9944323371
22.3	0.8635367461	0.9087066518	0.9473451920	0.9770942468	0.9953903121
22.4	0.8671870512	0.9119450959	0.9499955168	0.9789593049	0.9962582914
22.5	0.8707953617	0.9151306131	0.9525809201	0.9807468052	0.9970361172
22.6	0.8743612649	0.9182627941	0.9551010292	0.9824564581	0.9977236482
22.7	0.8778843529	0.9213412364	0.9575554803	0.9840879869	0.9983207596
22.8	0.8813642227	0.9243655445	0.9599439194	0.9856411273	0.9988273428
22.9	0.8848004765	0.9273353299	0.9622660019	0.9871156279	0.9992433059
23.0	0.8881927212	0.9302502110	0.9645213927	0.9885112499	0.9995685732
23.1	0.8915405688	0.9331098133	0.9667097665	0.9898277673	0.9998030858
23.2	0.8948436365	0.9359137694	0.9688308076	0.9910649668	0.9999468009
23.3	0.8981015464	0.9386617190	0.9708842100	0.9922226483	0.9999996924
23.4	0.9013139261	0.9413533091	0.9728696774	0.9933006242	0.9999617508
23.5	0.9044804080	0.9439881938	0.9747869233	0.9942987199	0.9998329830
23.6	0.9076006300	0.9465660347	0.9766356712	0.9952167739	0.9996134123
23.7	0.9106742354	0.9490865006	0.9784156544	0.9960546374	0.9993030787
23.8	0.9137008725	0.9515492675	0.9801266160	0.9968121748	0.9989020384
23.9	0.9166801952	0.9539540191	0.9817683092	0.9974892634	0.9984103644
24.0	0.9196118628	0.9563004464	0.9833404972	0.9980857937	0.9978281460
24.1	0.9224955399	0.9585882479	0.9848429531	0.9986016689	0.9971554890
24.2	0.9253308969	0.9608171298	0.9862754602	0.9990368056	0.9963925155
24.3	0.9281176093	0.9629868056	0.9876378117	0.9993911333	0.9955393642
24.4	0.9308553585	0.9650969966	0.9889298113	0.9996645945	0.9945961900
24.5	0.9335438314	0.9671474316	0.9901512724	0.9998571452	0.9935631643
24.6	0.9361827205	0.9691378472	0.9913020188	0.9999687539	0.9924404748
24.7	0.9387717239	0.9710679878	0.9923818845	0.9999994028	0.9912283254
24.8	0.9413105457	0.9729376052	0.9933907138	0.9999490868	0.9899269363
24.9	0.9437988954	0.9747464594	0.9943283610	0.9998178140	0.9885365440
25.0	0.9462364884	0.9764943178	0.9951946910	0.9996056058	0.9870574010
25.1	0.9486230460	0.9781809560	0.9959895786	0.9993124965	0.9854897760
25.2	0.9509582952	0.9798061571	0.9967129093	0.9989385335	0.9838339538
25.3	0.9532419689	0.9813697125	0.9973645787	0.9984837774	0.9820902353
25.4	0.9554738060	0.9828714212	0.9979444928	0.9979483019	0.9802589371
25.5	0.9576535512	0.9843110904	0.9984525678	0.9973321936	0.9783403921
25.6	0.9597809551	0.9856885349	0.9988887305	0.9966355523	0.9763349487
25.7	0.9618557746	0.9870035779	0.9992529180	0.9958584909	0.9742429712
25.8	0.9638777723	0.9882560504	0.9995450778	0.9950011351	0.9720648398
25.9	0.9658467169	0.9894457914	0.9997651676	0.9940636238	0.9698009500
26.0	0.9677623832	0.9905726481	0.9999131558	0.9930461089	0.9674517131
26.1	0.9696245523	0.9916364758	0.9999890209	0.9919487549	0.9650175560
26.2	0.9714330110	0.9926371378	0.9999927521	0.9907717398	0.9624989208
26.3	0.9731875526	0.9935745054	0.9999243487	0.9895152540	0.9598962652
26.4	0.9748879764	0.9944484582	0.9997838207	0.9881795010	0.9572100618
26.5	0.9765340879	0.9952588841	0.9995711884	0.9867646971	0.9544407987
26.6	0.9781256989	0.9960056788	0.9992864824	0.9852710715	0.9515889790
26.7	0.9796626273	0.9966887463	0.9989297437	0.9836988659	0.9486551207
26.8	0.9811446974	0.9973079990	0.9985010240	0.9820483350	0.9456397569
26.9	0.9825717396	0.9978633573	0.9980003849	0.9803197460	0.9425434353
27.0	0.9839435908	0.9983547498	0.9974278987	0.9785133789	0.9393667185
27.1	0.9852600940	0.9987821134	0.9967836481	0.9766295261	0.9361101835
27.2	0.9865210987	0.9991453931	0.9960677260	0.9746684927	0.9327744219
27.3	0.9877264606	0.9994445424	0.9952802356	0.9726305963	0.9293600398
27.4	0.9888760419	0.9996795227	0.9944212906	0.9705161668	0.9258676573
27.5	0.9899697112	0.9998503039	0.9934910149	0.9683255467	0.9222979090
27.6	0.9910073434	0.9999568640	0.9924895427	0.9660590906	0.9186514434
27.7	0.9919888197	0.9999991894	0.9914170185	0.9637171656	0.9149289229
27.8	0.9929140279	0.9999772745	0.9902735970	0.9613001510	0.9111310237
27.9	0.9937828622	0.9998911223	0.9890594433	0.9588084379	0.9072584359
28.0	0.9945952233	0.9997407438	0.9877747323	0.9562424301	0.9033118628
28.1	0.9953510182	0.9995261583	0.9864196496	0.9536025430	0.8992920216
28.2	0.9960501605	0.9992473934	0.9849943906	0.9508892040	0.8951996424
28.3	0.9966925703	0.9989044848	0.9834991608	0.9481028525	0.8910354688
28.4	0.9972781740	0.9984974767	0.9819341762	0.9452439398	0.8868002571
28.5	0.9978069047	0.9980264214	0.9802996623	0.9423129287	0.8824947768
28.6	0.9982787019	0.9974913793	0.9785958551	0.9393102940	0.8781198101
28.7	0.9986935117	0.9968924193	0.9768230004	0.9362365217	0.8736761517
28.8	0.9990512865	0.9962296182	0.9749813538	0.9330921097	0.8691646089
28.9	0.9993519856	0.9955030612	0.9730711812	0.9298775670	0.8645860013
29.0	0.9995955745	0.9947128417	0.9710927581	0.9265934144	0.8599411606
29.1	0.9997820254	0.9938590612	0.9690463699	0.9232401834	0.8552309308
29.2	0.9999113169	0.9929418294	0.9669323119	0.9198184173	0.8504561674
29.3	0.9999834342	0.9919612641	0.9647508890	0.9163286699	0.8456177379
29.4	0.9999983691	0.9909174913	0.9625024160	0.9127715065	0.8407165213
29.5	0.9999561199	0.9898106452	0.9601872173	0.9091475029	0.8357534080
29.6	0.9998566914	0.9886408679	0.9578056269	0.9054572462	0.8307292996
29.7	0.9997000950	0.9874083097	0.9553579883	0.9017013338	0.8256451087
29.8	0.9994863486	0.9861131290	0.9528446548	0.8978803739	0.8205017591
29.9	0.9992154766	0.9847554923	0.9502659888	0.8939949852	0.8153001850
30.0	0.9988875101	0.9833355738	0.9476223625	0.8900457970	0.8100413316
