	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000001	0.0000000001	0.0000000002	0.0000000002	0.0000000003
0.2	0.0000000003	0.0000000004	0.0000000006	0.0000000009	0.0000000012
0.3	0.0000000007	0.0000000010	0.0000000014	0.0000000019	0.0000000027
0.4	0.0000000013	0.0000000018	0.0000000025	0.0000000034	0.0000000047
0.5	0.0000000020	0.0000000028	0.0000000039	0.0000000054	0.0000000074
0.6	0.0000000029	0.0000000040	0.0000000056	0.0000000077	0.0000000107
0.7	0.0000000040	0.0000000055	0.0000000076	0.0000000105	0.0000000145
0.8	0.0000000052	0.0000000071	0.0000000099	0.0000000137	0.0000000189
0.9	0.0000000065	0.0000000090	0.0000000125	0.0000000173	0.0000000240
1.0	0.0000000081	0.0000000112	0.0000000155	0.0000000214	0.0000000296
1.1	0.0000000098	0.0000000135	0.0000000187	0.0000000259	0.0000000358
1.2	0.0000000116	0.0000000161	0.0000000223	0.0000000308	0.0000000426
1.3	0.0000000136	0.0000000189	0.0000000261	0.0000000362	0.0000000500
1.4	0.0000000158	0.0000000219	0.0000000303	0.0000000420	0.0000000580
1.5	0.0000000181	0.0000000251	0.0000000348	0.0000000482	0.0000000666
1.6	0.0000000206	0.0000000286	0.0000000396	0.0000000548	0.0000000758
1.7	0.0000000233	0.0000000323	0.0000000447	0.0000000619	0.0000000855
1.8	0.0000000261	0.0000000362	0.0000000501	0.0000000694	0.0000000959
1.9	0.0000000291	0.0000000403	0.0000000558	0.0000000773	0.0000001068
2.0	0.0000000323	0.0000000447	0.0000000619	0.0000000856	0.0000001184
2.1	0.0000000356	0.0000000493	0.0000000682	0.0000000944	0.0000001305
2.2	0.0000000390	0.0000000541	0.0000000749	0.0000001036	0.0000001432
2.3	0.0000000427	0.0000000591	0.0000000818	0.0000001132	0.0000001565
2.4	0.0000000464	0.0000000643	0.0000000891	0.0000001233	0.0000001704
2.5	0.0000000504	0.0000000698	0.0000000967	0.0000001338	0.0000001849
2.6	0.0000000545	0.0000000755	0.0000001046	0.0000001447	0.0000002000
2.7	0.0000000588	0.0000000814	0.0000001128	0.0000001560	0.0000002157
2.8	0.0000000632	0.0000000876	0.0000001213	0.0000001678	0.0000002320
2.9	0.0000000678	0.0000000939	0.0000001301	0.0000001800	0.0000002489
3.0	0.0000000726	0.0000001005	0.0000001392	0.0000001927	0.0000002663
3.1	0.0000000775	0.0000001073	0.0000001487	0.0000002057	0.0000002844
3.2	0.0000000826	0.0000001144	0.0000001584	0.0000002192	0.0000003030
