	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000054825	0.0000063250	0.0000072926	0.0000084033	0.0000096773
0.2	0.0000219298	0.0000252998	0.0000291702	0.0000336128	0.0000387087
0.3	0.0000493416	0.0000569239	0.0000656322	0.0000756278	0.0000870932
0.4	0.0000877173	0.0001011965	0.0001166776	0.0001344467	0.0001548289
0.5	0.0001370561	0.0001581166	0.0001823047	0.0002100677	0.0002419131
0.6	0.0001973568	0.0002276826	0.0002625118	0.0003024882	0.0003483425
0.7	0.0002686182	0.0003098928	0.0003572964	0.0004117050	0.0004741129
0.8	0.0003508386	0.0004047451	0.0004666558	0.0005377146	0.0006192196
0.9	0.0004440163	0.0005122372	0.0005905868	0.0006805126	0.0007836568
1.0	0.0005481492	0.0006323662	0.0007290859	0.0008400943	0.0009674182
1.1	0.0006632351	0.0007651293	0.0008821489	0.0010164543	0.0011704967
1.2	0.0007892714	0.0009105229	0.0010497714	0.0012095866	0.0013928845
1.3	0.0009262554	0.0010685435	0.0012319485	0.0014194849	0.0016345729
1.4	0.0010741840	0.0012391870	0.0014286749	0.0016461420	0.0018955525
1.5	0.0012330540	0.0014224491	0.0016399448	0.0018895503	0.0021758133
1.6	0.0014028620	0.0016183252	0.0018657522	0.0021497017	0.0024753445
1.7	0.0015836042	0.0018268103	0.0021060903	0.0024265873	0.0027941344
1.8	0.0017752766	0.0020478991	0.0023609522	0.0027201979	0.0031321706
1.9	0.0019778750	0.0022815861	0.0026303305	0.0030305236	0.0034894402
2.0	0.0021913950	0.0025278654	0.0029142173	0.0033575540	0.0038659292
2.1	0.0024158320	0.0027867306	0.0032126043	0.0037012781	0.0042616231
2.2	0.0026511809	0.0030581754	0.0035254828	0.0040616843	0.0046765066
2.3	0.0028974367	0.0033421927	0.0038528437	0.0044387606	0.0051105637
2.4	0.0031545939	0.0036387754	0.0041946775	0.0048324942	0.0055637774
2.5	0.0034226468	0.0039479160	0.0045509741	0.0052428719	0.0060361303
2.6	0.0037015897	0.0042696067	0.0049217232	0.0056698799	0.0065276041
2.7	0.0039914164	0.0046038394	0.0053069139	0.0061135039	0.0070381798
2.8	0.0042921205	0.0049506055	0.0057065351	0.0065737289	0.0075678376
2.9	0.0046036955	0.0053098964	0.0061205750	0.0070505395	0.0081165570
3.0	0.0049261345	0.0056817029	0.0065490216	0.0075439197	0.0086843167
3.1	0.0052594304	0.0060660155	0.0069918624	0.0080538528	0.0092710949
3.2	0.0056035759	0.0064628247	0.0074490845	0.0085803218	0.0098768686
3.3	0.0059585635	0.0068721204	0.0079206745	0.0091233089	0.0105016147
3.4	0.0063243854	0.0072938921	0.0084066187	0.0096827958	0.0111453087
3.5	0.0067010336	0.0077281293	0.0089069029	0.0102587639	0.0118079259
3.6	0.0070884998	0.0081748209	0.0094215125	0.0108511937	0.0124894405
3.7	0.0074867756	0.0086339557	0.0099504325	0.0114600653	0.0131898262
3.8	0.0078958521	0.0091055220	0.0104936475	0.0120853582	0.0139090559
3.9	0.0083157204	0.0095895079	0.0110511416	0.0127270514	0.0146471018
4.0	0.0087463713	0.0100859011	0.0116228985	0.0133851234	0.0154039352
4.1	0.0091877954	0.0105946891	0.0122089017	0.0140595520	0.0161795269
4.2	0.0096399830	0.0111158591	0.0128091339	0.0147503146	0.0169738468
4.3	0.0101029241	0.0116493978	0.0134235777	0.0154573879	0.0177868642
4.4	0.0105766086	0.0121952917	0.0140522151	0.0161807482	0.0186185477
4.5	0.0110610262	0.0127535270	0.0146950279	0.0169203712	0.0194688650
4.6	0.0115561662	0.0133240897	0.0153519973	0.0176762319	0.0203377832
4.7	0.0120620177	0.0139069652	0.0160231040	0.0184483051	0.0212252687
4.8	0.0125785696	0.0145021388	0.0167083286	0.0192365647	0.0221312872
4.9	0.0131058107	0.0151095955	0.0174076510	0.0200409842	0.0230558035
5.0	0.0136437293	0.0157293199	0.0181210508	0.0208615366	0.0239987819
5.1	0.0141923137	0.0163612963	0.0188485073	0.0216981944	0.0249601858
5.2	0.0147515519	0.0170055087	0.0195899992	0.0225509293	0.0259399781
5.3	0.0153214315	0.0176619409	0.0203455049	0.0234197128	0.0269381209
5.4	0.0159019400	0.0183305762	0.0211150023	0.0243045157	0.0279545754
5.5	0.0164930648	0.0190113976	0.0218984690	0.0252053081	0.0289893024
5.6	0.0170947929	0.0197043881	0.0226958821	0.0261220599	0.0300422618
5.7	0.0177071111	0.0204095300	0.0235072184	0.0270547401	0.0311134128
5.8	0.0183300059	0.0211268055	0.0243324542	0.0280033175	0.0322027140
5.9	0.0189634637	0.0218561965	0.0251715655	0.0289677602	0.0333101232
6.0	0.0196074706	0.0225976844	0.0260245277	0.0299480357	0.0344355975
6.1	0.0202620125	0.0233512506	0.0268913160	0.0309441112	0.0355790934
6.2	0.0209270750	0.0241168760	0.0277719051	0.0319559530	0.0367405666
6.3	0.0216026436	0.0248945412	0.0286662693	0.0329835272	0.0379199722
6.4	0.0222887034	0.0256842266	0.0295743826	0.0340267994	0.0391172644
6.5	0.0229852393	0.0264859120	0.0304962183	0.0350857343	0.0403323971
6.6	0.0236922362	0.0272995774	0.0314317497	0.0361602964	0.0415653230
6.7	0.0244096784	0.0281252021	0.0323809495	0.0372504496	0.0428159945
6.8	0.0251375503	0.0289627651	0.0333437899	0.0383561572	0.0440843632
6.9	0.0258758360	0.0298122454	0.0343202428	0.0394773822	0.0453703800
7.0	0.0266245191	0.0306736213	0.0353102799	0.0406140867	0.0466739950
7.1	0.0273835833	0.0315468712	0.0363138722	0.0417662326	0.0479951579
7.2	0.0281530120	0.0324319730	0.0373309904	0.0429337811	0.0493338175
7.3	0.0289327883	0.0333289041	0.0383616049	0.0441166931	0.0506899220
7.4	0.0297228950	0.0342376420	0.0394056856	0.0453149287	0.0520634189
7.5	0.0305233149	0.0351581637	0.0404632020	0.0465284476	0.0534542549
7.6	0.0313340303	0.0360904459	0.0415341233	0.0477572092	0.0548623764
7.7	0.0321550236	0.0370344649	0.0426184183	0.0490011720	0.0562877287
7.8	0.0329862767	0.0379901969	0.0437160553	0.0502602943	0.0577302567
7.9	0.0338277714	0.0389576177	0.0448270024	0.0515345338	0.0591899046
8.0	0.0346794892	0.0399367029	0.0459512270	0.0528238475	0.0606666159
8.1	0.0355414114	0.0409274276	0.0470886964	0.0541281922	0.0621603333
8.2	0.0364135192	0.0419297668	0.0482393775	0.0554475241	0.0636709991
8.3	0.0372957934	0.0429436952	0.0494032366	0.0567817987	0.0651985548
8.4	0.0381882147	0.0439691871	0.0505802399	0.0581309713	0.0667429413
8.5	0.0390907635	0.0450062165	0.0517703529	0.0594949964	0.0683040988
8.6	0.0400034200	0.0460547573	0.0529735410	0.0608738283	0.0698819668
8.7	0.0409261643	0.0471147828	0.0541897690	0.0622674206	0.0714764843
8.8	0.0418589759	0.0481862662	0.0554190015	0.0636757264	0.0730875895
8.9	0.0428018346	0.0492691806	0.0566612027	0.0650986984	0.0747152201
9.0	0.0437547196	0.0503634984	0.0579163363	0.0665362888	0.0763593132
9.1	0.0447176100	0.0514691919	0.0591843656	0.0679884493	0.0780198049
9.2	0.0456904847	0.0525862333	0.0604652537	0.0694551310	0.0796966312
9.3	0.0466733225	0.0537145942	0.0617589633	0.0709362846	0.0813897270
9.4	0.0476661016	0.0548542461	0.0630654566	0.0724318604	0.0830990268
9.5	0.0486688004	0.0560051601	0.0643846954	0.0739418081	0.0848244644
9.6	0.0496813968	0.0571673072	0.0657166413	0.0754660769	0.0865659732
9.7	0.0507038688	0.0583406579	0.0670612555	0.0770046156	0.0883234856
9.8	0.0517361937	0.0595251826	0.0684184987	0.0785573725	0.0900969336
9.9	0.0527783491	0.0607208513	0.0697883313	0.0801242954	0.0918862486
10.0	0.0538303120	0.0619276336	0.0711707134	0.0817053316	0.0936913613
10.1	0.0548920593	0.0631454992	0.0725656046	0.0833004280	0.0955122018
10.2	0.0559635679	0.0643744172	0.0739729643	0.0849095310	0.0973486997
10.3	0.0570448141	0.0656143565	0.0753927514	0.0865325864	0.0992007839
10.4	0.0581357744	0.0668652857	0.0768249245	0.0881695397	0.1010683826
10.5	0.0592364246	0.0681271731	0.0782694418	0.0898203360	0.1029514236
10.6	0.0603467408	0.0693999870	0.0797262612	0.0914849196	0.1048498340
10.7	0.0614666986	0.0706836949	0.0811953401	0.0931632347	0.1067635403
10.8	0.0625962734	0.0719782646	0.0826766358	0.0948552248	0.1086924684
10.9	0.0637354404	0.0732836632	0.0841701049	0.0965608331	0.1106365437
11.0	0.0648841746	0.0745998576	0.0856757041	0.0982800023	0.1125956909
11.1	0.0660424510	0.0759268147	0.0871933892	0.1000126745	0.1145698342
11.2	0.0672102439	0.0772645007	0.0887231161	0.1017587915	0.1165588971
11.3	0.0683875280	0.0786128820	0.0902648402	0.1035182946	0.1185628026
11.4	0.0695742772	0.0799719243	0.0918185164	0.1052911247	0.1205814733
11.5	0.0707704657	0.0813415933	0.0933840994	0.1070772221	0.1226148309
11.6	0.0719760672	0.0827218543	0.0949615436	0.1088765270	0.1246627967
11.7	0.0731910552	0.0841126725	0.0965508030	0.1106889787	0.1267252915
11.8	0.0744154031	0.0855140125	0.0981518311	0.1125145163	0.1288022354
11.9	0.0756490840	0.0869258390	0.0997645814	0.1143530785	0.1308935480
12.0	0.0768920709	0.0883481163	0.1013890067	0.1162046036	0.1329991484
12.1	0.0781443366	0.0897808083	0.1030250597	0.1180690291	0.1351189551
12.2	0.0794058535	0.0912238789	0.1046726926	0.1199462926	0.1372528860
12.3	0.0806765940	0.0926772914	0.1063318574	0.1218363308	0.1394008585
12.4	0.0819565302	0.0941410092	0.1080025056	0.1237390803	0.1415627895
12.5	0.0832456342	0.0956149952	0.1096845887	0.1256544770	0.1437385952
12.6	0.0845438775	0.0970992121	0.1113780573	0.1275824567	0.1459281915
12.7	0.0858512317	0.0985936224	0.1130828623	0.1295229545	0.1481314936
12.8	0.0871676682	0.1000981882	0.1147989538	0.1314759051	0.1503484162
12.9	0.0884931581	0.1016128715	0.1165262818	0.1334412430	0.1525788735
13.0	0.0898276723	0.1031376340	0.1182647960	0.1354189021	0.1548227792
13.1	0.0911711816	0.1046724371	0.1200144455	0.1374088158	0.1570800463
13.2	0.0925236564	0.1062172419	0.1217751793	0.1394109174	0.1593505876
13.3	0.0938850672	0.1077720094	0.1235469461	0.1414251395	0.1616343151
13.4	0.0952553841	0.1093367003	0.1253296943	0.1434514144	0.1639311404
13.5	0.0966345769	0.1109112748	0.1271233717	0.1454896740	0.1662409747
13.6	0.0980226156	0.1124956934	0.1289279262	0.1475398498	0.1685637284
13.7	0.0994194696	0.1140899157	0.1307433050	0.1496018728	0.1708993118
13.8	0.1008251083	0.1156939015	0.1325694551	0.1516756739	0.1732476343
13.9	0.1022395009	0.1173076103	0.1344063234	0.1537611831	0.1756086051
14.0	0.1036626163	0.1189310012	0.1362538562	0.1558583306	0.1779821328
14.1	0.1050944234	0.1205640330	0.1381119997	0.1579670457	0.1803681256
14.2	0.1065348908	0.1222066646	0.1399806995	0.1600872576	0.1827664910
14.3	0.1079839868	0.1238588543	0.1418599014	0.1622188950	0.1851771362
14.4	0.1094416797	0.1255205604	0.1437495503	0.1643618862	0.1875999679
14.5	0.1109079375	0.1271917407	0.1456495912	0.1665161593	0.1900348923
14.6	0.1123827281	0.1288723531	0.1475599687	0.1686816419	0.1924818152
14.7	0.1138660191	0.1305623550	0.1494806270	0.1708582610	0.1949406419
14.8	0.1153577780	0.1322617037	0.1514115101	0.1730459437	0.1974112771
14.9	0.1168579721	0.1339703561	0.1533525617	0.1752446162	0.1998936253
15.0	0.1183665684	0.1356882690	0.1553037252	0.1774542048	0.2023875903
15.1	0.1198835340	0.1374153989	0.1572649436	0.1796746352	0.2048930756
15.2	0.1214088355	0.1391517023	0.1592361597	0.1819058327	0.2074099842
