	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000002144	0.0000002610	0.0000003174	0.0000003856	0.0000004680
0.2	0.0000008576	0.0000010439	0.0000012695	0.0000015424	0.0000018722
0.3	0.0000019296	0.0000023488	0.0000028564	0.0000034704	0.0000042124
0.4	0.0000034303	0.0000041757	0.0000050781	0.0000061696	0.0000074887
0.5	0.0000053599	0.0000065246	0.0000079346	0.0000096401	0.0000117010
0.6	0.0000077183	0.0000093954	0.0000114258	0.0000138817	0.0000168495
0.7	0.0000105054	0.0000127881	0.0000155517	0.0000188945	0.0000229339
0.8	0.0000137213	0.0000167028	0.0000203124	0.0000246784	0.0000299545
0.9	0.0000173660	0.0000211395	0.0000257079	0.0000312336	0.0000379110
1.0	0.0000214395	0.0000260981	0.0000317380	0.0000385599	0.0000468036
1.1	0.0000259418	0.0000315786	0.0000384029	0.0000466573	0.0000566322
1.2	0.0000308728	0.0000375811	0.0000457025	0.0000555259	0.0000673967
1.3	0.0000362326	0.0000441055	0.0000536369	0.0000651656	0.0000790972
1.4	0.0000420212	0.0000511518	0.0000622059	0.0000755764	0.0000917337
1.5	0.0000482385	0.0000587200	0.0000714096	0.0000867583	0.0001053060
1.6	0.0000548846	0.0000668102	0.0000812480	0.0000987113	0.0001198143
1.7	0.0000619594	0.0000754222	0.0000917211	0.0001114353	0.0001352584
1.8	0.0000694630	0.0000845561	0.0001028288	0.0001249304	0.0001516384
1.9	0.0000773953	0.0000942119	0.0001145711	0.0001391964	0.0001689541
2.0	0.0000857563	0.0001043896	0.0001269481	0.0001542335	0.0001872056
2.1	0.0000945460	0.0001150891	0.0001399596	0.0001700415	0.0002063929
2.2	0.0001037645	0.0001263104	0.0001536058	0.0001866205	0.0002265159
2.3	0.0001134116	0.0001380536	0.0001678865	0.0002039704	0.0002475745
2.4	0.0001234875	0.0001503187	0.0001828018	0.0002220912	0.0002695687
2.5	0.0001339920	0.0001631055	0.0001983516	0.0002409829	0.0002924985
2.6	0.0001449253	0.0001764141	0.0002145360	0.0002606454	0.0003163639
2.7	0.0001562872	0.0001902445	0.0002313548	0.0002810787	0.0003411648
2.8	0.0001680777	0.0002045967	0.0002488081	0.0003022828	0.0003669011
2.9	0.0001802969	0.0002194706	0.0002668959	0.0003242576	0.0003935728
3.0	0.0001929448	0.0002348663	0.0002856180	0.0003470031	0.0004211798
3.1	0.0002060212	0.0002507837	0.0003049746	0.0003705193	0.0004497222
3.2	0.0002195263	0.0002672228	0.0003249656	0.0003948061	0.0004791998
3.3	0.0002334600	0.0002841835	0.0003455909	0.0004198635	0.0005096126
3.4	0.0002478223	0.0003016660	0.0003668506	0.0004456915	0.0005409605
3.5	0.0002626132	0.0003196701	0.0003887445	0.0004722900	0.0005732435
3.6	0.0002778326	0.0003381958	0.0004112727	0.0004996590	0.0006064615
3.7	0.0002934806	0.0003572431	0.0004344352	0.0005277984	0.0006406144
3.8	0.0003095571	0.0003768121	0.0004582319	0.0005567083	0.0006757023
3.9	0.0003260622	0.0003969026	0.0004826628	0.0005863884	0.0007117249
4.0	0.0003429957	0.0004175146	0.0005077278	0.0006168389	0.0007486824
4.1	0.0003603578	0.0004386482	0.0005334269	0.0006480596	0.0007865745
4.2	0.0003781484	0.0004603033	0.0005597602	0.0006800505	0.0008254012
4.3	0.0003963674	0.0004824799	0.0005867275	0.0007128116	0.0008651624
4.4	0.0004150149	0.0005051779	0.0006143288	0.0007463428	0.0009058582
4.5	0.0004340908	0.0005283974	0.0006425641	0.0007806441	0.0009474883
4.6	0.0004535951	0.0005521383	0.0006714334	0.0008157153	0.0009900527
4.7	0.0004735279	0.0005764006	0.0007009365	0.0008515565	0.0010335514
4.8	0.0004938890	0.0006011842	0.0007310736	0.0008881676	0.0010779842
4.9	0.0005146785	0.0006264892	0.0007618445	0.0009255486	0.0011233511
5.0	0.0005358964	0.0006523155	0.0007932491	0.0009636993	0.0011696519
5.1	0.0005575426	0.0006786631	0.0008252876	0.0010026197	0.0012168867
5.2	0.0005796171	0.0007055320	0.0008579598	0.0010423098	0.0012650553
5.3	0.0006021199	0.0007329220	0.0008912656	0.0010827695	0.0013141576
5.4	0.0006250510	0.0007608333	0.0009252051	0.0011239987	0.0013641935
5.5	0.0006484103	0.0007892657	0.0009597782	0.0011659974	0.0014151629
5.6	0.0006721979	0.0008182193	0.0009949848	0.0012087655	0.0014670658
5.7	0.0006964137	0.0008476940	0.0010308249	0.0012523030	0.0015199020
5.8	0.0007210576	0.0008776898	0.0010672985	0.0012966097	0.0015736715
5.9	0.0007461298	0.0009082066	0.0011044055	0.0013416857	0.0016283741
6.0	0.0007716301	0.0009392445	0.0011421458	0.0013875307	0.0016840097
6.1	0.0007975586	0.0009708033	0.0011805195	0.0014341449	0.0017405783
6.2	0.0008239151	0.0010028831	0.0012195265	0.0014815280	0.0017980797
6.3	0.0008506998	0.0010354838	0.0012591666	0.0015296801	0.0018565138
6.4	0.0008779125	0.0010686054	0.0012994400	0.0015786010	0.0019158806
6.5	0.0009055532	0.0011022478	0.0013403464	0.0016282907	0.0019761798
6.6	0.0009336220	0.0011364111	0.0013818859	0.0016787490	0.0020374114
6.7	0.0009621188	0.0011710951	0.0014240585	0.0017299760	0.0020995753
6.8	0.0009910435	0.0012062999	0.0014668639	0.0017819716	0.0021626714
6.9	0.0010203962	0.0012420254	0.0015103023	0.0018347355	0.0022266994
7.0	0.0010501768	0.0012782715	0.0015543736	0.0018882679	0.0022916594
7.1	0.0010803852	0.0013150383	0.0015990776	0.0019425686	0.0023575512
7.2	0.0011110216	0.0013523257	0.0016444144	0.0019976374	0.0024243747
7.3	0.0011420858	0.0013901336	0.0016903838	0.0020534744	0.0024921297
