	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.2	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000001
0.3	0.0000000000	0.0000000000	0.0000000001	0.0000000001	0.0000000001
0.4	0.0000000001	0.0000000001	0.0000000001	0.0000000002	0.0000000003
0.5	0.0000000001	0.0000000001	0.0000000002	0.0000000003	0.0000000004
0.6	0.0000000001	0.0000000002	0.0000000003	0.0000000004	0.0000000006
0.7	0.0000000002	0.0000000003	0.0000000004	0.0000000006	0.0000000008
0.8	0.0000000002	0.0000000003	0.0000000005	0.0000000007	0.0000000011
0.9	0.0000000003	0.0000000004	0.0000000006	0.0000000009	0.0000000013
1.0	0.0000000004	0.0000000005	0.0000000008	0.0000000011	0.0000000016
1.1	0.0000000004	0.0000000006	0.0000000009	0.0000000014	0.0000000020
1.2	0.0000000005	0.0000000008	0.0000000011	0.0000000016	0.0000000024
1.3	0.0000000006	0.0000000009	0.0000000013	0.0000000019	0.0000000028
1.4	0.0000000007	0.0000000010	0.0000000015	0.0000000022	0.0000000032
1.5	0.0000000008	0.0000000012	0.0000000017	0.0000000025	0.0000000037
1.6	0.0000000009	0.0000000014	0.0000000020	0.0000000029	0.0000000042
1.7	0.0000000011	0.0000000015	0.0000000022	0.0000000033	0.0000000048
1.8	0.0000000012	0.0000000017	0.0000000025	0.0000000037	0.0000000053
1.9	0.0000000013	0.0000000019	0.0000000028	0.0000000041	0.0000000060
2.0	0.0000000015	0.0000000021	0.0000000031	0.0000000045	0.0000000066
2.1	0.0000000016	0.0000000023	0.0000000034	0.0000000050	0.0000000073
2.2	0.0000000018	0.0000000026	0.0000000038	0.0000000055	0.0000000080
2.3	0.0000000019	0.0000000028	0.0000000041	0.0000000060	0.0000000087
2.4	0.0000000021	0.0000000031	0.0000000045	0.0000000065	0.0000000095
2.5	0.0000000023	0.0000000033	0.0000000048	0.0000000071	0.0000000103
2.6	0.0000000025	0.0000000036	0.0000000052	0.0000000077	0.0000000112
2.7	0.0000000027	0.0000000039	0.0000000057	0.0000000083	0.0000000120
2.8	0.0000000029	0.0000000042	0.0000000061	0.0000000089	0.0000000129
2.9	0.0000000031	0.0000000045	0.0000000065	0.0000000095	0.0000000139
3.0	0.0000000033	0.0000000048	0.0000000070	0.0000000102	0.0000000148
3.1	0.0000000035	0.0000000051	0.0000000075	0.0000000109	0.0000000159
3.2	0.0000000037	0.0000000054	0.0000000079	0.0000000116	0.0000000169
3.3	0.0000000040	0.0000000058	0.0000000084	0.0000000123	0.0000000180
3.4	0.0000000042	0.0000000061	0.0000000090	0.0000000131	0.0000000191
3.5	0.0000000045	0.0000000065	0.0000000095	0.0000000139	0.0000000202
3.6	0.0000000047	0.0000000069	0.0000000101	0.0000000147	0.0000000214
3.7	0.0000000050	0.0000000073	0.0000000106	0.0000000155	0.0000000226
3.8	0.0000000053	0.0000000077	0.0000000112	0.0000000163	0.0000000238
3.9	0.0000000055	0.0000000081	0.0000000118	0.0000000172	0.0000000251
4.0	0.0000000058	0.0000000085	0.0000000124	0.0000000181	0.0000000264
4.1	0.0000000061	0.0000000089	0.0000000130	0.0000000190	0.0000000277
4.2	0.0000000064	0.0000000094	0.0000000137	0.0000000200	0.0000000291
4.3	0.0000000067	0.0000000098	0.0000000143	0.0000000209	0.0000000305
4.4	0.0000000070	0.0000000103	0.0000000150	0.0000000219	0.0000000319
4.5	0.0000000074	0.0000000108	0.0000000157	0.0000000229	0.0000000334
4.6	0.0000000077	0.0000000112	0.0000000164	0.0000000240	0.0000000349
4.7	0.0000000080	0.0000000117	0.0000000171	0.0000000250	0.0000000364
4.8	0.0000000084	0.0000000122	0.0000000179	0.0000000261	0.0000000380
4.9	0.0000000087	0.0000000128	0.0000000186	0.0000000272	0.0000000396
