	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000018	0.0000000024	0.0000000032	0.0000000041	0.0000000054
0.2	0.0000000072	0.0000000096	0.0000000126	0.0000000166	0.0000000218
0.3	0.0000000163	0.0000000215	0.0000000284	0.0000000373	0.0000000490
0.4	0.0000000290	0.0000000383	0.0000000504	0.0000000663	0.0000000872
0.5	0.0000000453	0.0000000598	0.0000000788	0.0000001037	0.0000001362
0.6	0.0000000652	0.0000000861	0.0000001134	0.0000001493	0.0000001961
0.7	0.0000000888	0.0000001172	0.0000001544	0.0000002032	0.0000002670
0.8	0.0000001160	0.0000001530	0.0000002017	0.0000002654	0.0000003487
0.9	0.0000001468	0.0000001937	0.0000002553	0.0000003359	0.0000004413
1.0	0.0000001812	0.0000002391	0.0000003151	0.0000004147	0.0000005448
1.1	0.0000002192	0.0000002894	0.0000003813	0.0000005018	0.0000006593
1.2	0.0000002609	0.0000003444	0.0000004538	0.0000005971	0.0000007846
1.3	0.0000003062	0.0000004041	0.0000005326	0.0000007008	0.0000009208
1.4	0.0000003551	0.0000004687	0.0000006177	0.0000008128	0.0000010679
1.5	0.0000004077	0.0000005381	0.0000007091	0.0000009330	0.0000012259
1.6	0.0000004638	0.0000006122	0.0000008067	0.0000010616	0.0000013948
1.7	0.0000005236	0.0000006911	0.0000009107	0.0000011984	0.0000015746
1.8	0.0000005871	0.0000007748	0.0000010210	0.0000013435	0.0000017653
1.9	0.0000006541	0.0000008633	0.0000011376	0.0000014970	0.0000019669
2.0	0.0000007248	0.0000009565	0.0000012605	0.0000016587	0.0000021794
2.1	0.0000007990	0.0000010546	0.0000013897	0.0000018287	0.0000024028
2.2	0.0000008770	0.0000011574	0.0000015253	0.0000020070	0.0000026371
2.3	0.0000009585	0.0000012650	0.0000016671	0.0000021936	0.0000028822
2.4	0.0000010436	0.0000013774	0.0000018152	0.0000023885	0.0000031383
2.5	0.0000011324	0.0000014946	0.0000019696	0.0000025917	0.0000034053
2.6	0.0000012248	0.0000016166	0.0000021303	0.0000028032	0.0000036832
2.7	0.0000013209	0.0000017433	0.0000022973	0.0000030229	0.0000039719
2.8	0.0000014205	0.0000018748	0.0000024707	0.0000032510	0.0000042716
2.9	0.0000015238	0.0000020111	0.0000026503	0.0000034874	0.0000045821
3.0	0.0000016307	0.0000021522	0.0000028362	0.0000037320	0.0000049036
3.1	0.0000017412	0.0000022981	0.0000030284	0.0000039850	0.0000052360
3.2	0.0000018554	0.0000024487	0.0000032270	0.0000042462	0.0000055792
3.3	0.0000019731	0.0000026042	0.0000034318	0.0000045157	0.0000059334
3.4	0.0000020945	0.0000027644	0.0000036430	0.0000047936	0.0000062984
3.5	0.0000022196	0.0000029294	0.0000038604	0.0000050797	0.0000066744
3.6	0.0000023482	0.0000030992	0.0000040841	0.0000053741	0.0000070612
3.7	0.0000024805	0.0000032738	0.0000043142	0.0000056768	0.0000074589
3.8	0.0000026164	0.0000034531	0.0000045505	0.0000059878	0.0000078676
3.9	0.0000027559	0.0000036372	0.0000047932	0.0000063071	0.0000082871
4.0	0.0000028990	0.0000038262	0.0000050421	0.0000066347	0.0000087175
4.1	0.0000030458	0.0000040199	0.0000052974	0.0000069706	0.0000091588
4.2	0.0000031962	0.0000042183	0.0000055590	0.0000073148	0.0000096111
4.3	0.0000033502	0.0000044216	0.0000058268	0.0000076672	0.0000100742
4.4	0.0000035078	0.0000046297	0.0000061010	0.0000080280	0.0000105482
4.5	0.0000036691	0.0000048425	0.0000063815	0.0000083970	0.0000110331
4.6	0.0000038340	0.0000050601	0.0000066682	0.0000087744	0.0000115289
4.7	0.0000040025	0.0000052825	0.0000069613	0.0000091600	0.0000120356
4.8	0.0000041746	0.0000055097	0.0000072607	0.0000095540	0.0000125532
4.9	0.0000043503	0.0000057416	0.0000075664	0.0000099562	0.0000130817
5.0	0.0000045297	0.0000059784	0.0000078783	0.0000103667	0.0000136211
5.1	0.0000047127	0.0000062199	0.0000081966	0.0000107855	0.0000141714
5.2	0.0000048993	0.0000064662	0.0000085212	0.0000112126	0.0000147326
5.3	0.0000050896	0.0000067173	0.0000088521	0.0000116480	0.0000153047
5.4	0.0000052835	0.0000069732	0.0000091893	0.0000120917	0.0000158876
5.5	0.0000054810	0.0000072338	0.0000095328	0.0000125437	0.0000164815
5.6	0.0000056821	0.0000074993	0.0000098826	0.0000130040	0.0000170863
5.7	0.0000058868	0.0000077695	0.0000102387	0.0000134726	0.0000177019
5.8	0.0000060952	0.0000080445	0.0000106011	0.0000139494	0.0000183285
5.9	0.0000063072	0.0000083243	0.0000109698	0.0000144346	0.0000189660
6.0	0.0000065228	0.0000086089	0.0000113448	0.0000149280	0.0000196143
6.1	0.0000067420	0.0000088982	0.0000117261	0.0000154298	0.0000202736
6.2	0.0000069649	0.0000091923	0.0000121137	0.0000159398	0.0000209437
6.3	0.0000071914	0.0000094913	0.0000125076	0.0000164581	0.0000216248
6.4	0.0000074215	0.0000097950	0.0000129079	0.0000169848	0.0000223167
6.5	0.0000076552	0.0000101034	0.0000133144	0.0000175197	0.0000230196
6.6	0.0000078926	0.0000104167	0.0000137272	0.0000180629	0.0000237333
6.7	0.0000081336	0.0000107348	0.0000141463	0.0000186144	0.0000244579
6.8	0.0000083782	0.0000110576	0.0000145718	0.0000191742	0.0000251935
6.9	0.0000086264	0.0000113852	0.0000150035	0.0000197423	0.0000259399
7.0	0.0000088782	0.0000117176	0.0000154415	0.0000203187	0.0000266972
7.1	0.0000091337	0.0000120548	0.0000158859	0.0000209033	0.0000274654
7.2	0.0000093928	0.0000123967	0.0000163365	0.0000214963	0.0000282446
7.3	0.0000096555	0.0000127435	0.0000167934	0.0000220976	0.0000290346
7.4	0.0000099219	0.0000130950	0.0000172567	0.0000227071	0.0000298355
7.5	0.0000101919	0.0000134513	0.0000177262	0.0000233250	0.0000306473
7.6	0.0000104655	0.0000138124	0.0000182021	0.0000239511	0.0000314700
7.7	0.0000107427	0.0000141783	0.0000186842	0.0000245856	0.0000323036
7.8	0.0000110235	0.0000145489	0.0000191727	0.0000252283	0.0000331481
7.9	0.0000113080	0.0000149244	0.0000196674	0.0000258793	0.0000340035
8.0	0.0000115961	0.0000153046	0.0000201685	0.0000265386	0.0000348698
8.1	0.0000118878	0.0000156896	0.0000206758	0.0000272062	0.0000357469
8.2	0.0000121831	0.0000160794	0.0000211895	0.0000278821	0.0000366350
8.3	0.0000124821	0.0000164740	0.0000217095	0.0000285663	0.0000375340
8.4	0.0000127847	0.0000168733	0.0000222357	0.0000292588	0.0000384439
8.5	0.0000130909	0.0000172774	0.0000227683	0.0000299596	0.0000393646
8.6	0.0000134007	0.0000176864	0.0000233072	0.0000306686	0.0000402963
8.7	0.0000137141	0.0000181001	0.0000238524	0.0000313860	0.0000412388
8.8	0.0000140312	0.0000185185	0.0000244038	0.0000321117	0.0000421923
8.9	0.0000143519	0.0000189418	0.0000249616	0.0000328456	0.0000431566
9.0	0.0000146763	0.0000193699	0.0000255257	0.0000335879	0.0000441319
