	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000	0.0000000000	0.0000000000	0.0000000000	0.0000000000
0.1	0.0000000004	0.0000000005	0.0000000007	0.0000000009	0.0000000013
0.2	0.0000000015	0.0000000020	0.0000000028	0.0000000037	0.0000000050
0.3	0.0000000034	0.0000000046	0.0000000062	0.0000000084	0.0000000113
0.4	0.0000000060	0.0000000082	0.0000000111	0.0000000149	0.0000000202
0.5	0.0000000094	0.0000000128	0.0000000173	0.0000000233	0.0000000315
0.6	0.0000000136	0.0000000184	0.0000000249	0.0000000336	0.0000000454
0.7	0.0000000185	0.0000000250	0.0000000339	0.0000000458	0.0000000617
0.8	0.0000000241	0.0000000327	0.0000000442	0.0000000598	0.0000000806
0.9	0.0000000305	0.0000000414	0.0000000560	0.0000000756	0.0000001021
1.0	0.0000000377	0.0000000511	0.0000000691	0.0000000934	0.0000001260
1.1	0.0000000456	0.0000000618	0.0000000836	0.0000001130	0.0000001524
1.2	0.0000000542	0.0000000735	0.0000000995	0.0000001345	0.0000001814
1.3	0.0000000636	0.0000000863	0.0000001168	0.0000001578	0.0000002129
1.4	0.0000000738	0.0000001001	0.0000001354	0.0000001830	0.0000002469
1.5	0.0000000847	0.0000001149	0.0000001555	0.0000002101	0.0000002835
1.6	0.0000000964	0.0000001307	0.0000001769	0.0000002391	0.0000003225
1.7	0.0000001088	0.0000001476	0.0000001997	0.0000002699	0.0000003641
1.8	0.0000001220	0.0000001654	0.0000002239	0.0000003026	0.0000004082
1.9	0.0000001359	0.0000001843	0.0000002495	0.0000003371	0.0000004548
2.0	0.0000001506	0.0000002042	0.0000002764	0.0000003735	0.0000005040
2.1	0.0000001661	0.0000002252	0.0000003048	0.0000004118	0.0000005556
2.2	0.0000001823	0.0000002471	0.0000003345	0.0000004520	0.0000006098
2.3	0.0000001992	0.0000002701	0.0000003656	0.0000004940	0.0000006665
2.4	0.0000002169	0.0000002941	0.0000003980	0.0000005379	0.0000007257
2.5	0.0000002354	0.0000003191	0.0000004319	0.0000005836	0.0000007874
2.6	0.0000002546	0.0000003451	0.0000004672	0.0000006313	0.0000008517
2.7	0.0000002745	0.0000003722	0.0000005038	0.0000006808	0.0000009185
2.8	0.0000002952	0.0000004003	0.0000005418	0.0000007321	0.0000009877
2.9	0.0000003167	0.0000004294	0.0000005812	0.0000007854	0.0000010596
3.0	0.0000003389	0.0000004595	0.0000006220	0.0000008405	0.0000011339
3.1	0.0000003619	0.0000004907	0.0000006641	0.0000008974	0.0000012107
3.2	0.0000003856	0.0000005228	0.0000007076	0.0000009562	0.0000012901
3.3	0.0000004101	0.0000005560	0.0000007526	0.0000010169	0.0000013720
3.4	0.0000004353	0.0000005902	0.0000007989	0.0000010795	0.0000014564
3.5	0.0000004613	0.0000006254	0.0000008465	0.0000011439	0.0000015434
3.6	0.0000004881	0.0000006617	0.0000008956	0.0000012103	0.0000016328
