	1.530	1.540	1.550	1.560	1.570
0.0	0.9963745865	0.9994241888	0.9999975277	0.9998143247	0.9999051655
0.1	0.9963163589	0.9993665687	0.9999407242	0.9997584921	0.9998504711
0.2	0.9961544561	0.9992062789	0.9997825135	0.9996025915	0.9996970204
0.3	0.9958889117	0.9989433525	0.9995229279	0.9993466539	0.9994448439
0.4	0.9955197811	0.9985778433	0.9991620199	0.9989907307	0.9990939912
0.5	0.9950471410	0.9981098265	0.9986998627	0.9985348931	0.9986445317
0.6	0.9944710900	0.9975393983	0.9981365501	0.9979792323	0.9980965542
0.7	0.9937917477	0.9968666759	0.9974721963	0.9973238596	0.9974501669
0.8	0.9930092558	0.9960917976	0.9967069361	0.9965689062	0.9967054976
0.9	0.9921237770	0.9952149225	0.9958409248	0.9957145232	0.9958626933
1.0	0.9911354956	0.9942362308	0.9948743379	0.9947608817	0.9949219206
1.1	0.9900446174	0.9931559237	0.9938073716	0.9937081726	0.9938833653
1.2	0.9888513693	0.9919742232	0.9926402423	0.9925566066	0.9927472325
1.3	0.9875559998	0.9906913720	0.9913731866	0.9913064142	0.9915137468
1.4	0.9861587784	0.9893076337	0.9900064617	0.9899578458	0.9901831518
1.5	0.9846599960	0.9878232928	0.9885403447	0.9885111714	0.9887557103
1.6	0.9830599645	0.9862386541	0.9869751330	0.9869666804	0.9872317044
1.7	0.9813590169	0.9845540434	0.9853111441	0.9853246822	0.9856114350
1.8	0.9795575073	0.9827698068	0.9835487155	0.9835855055	0.9838952224
1.9	0.9776558106	0.9808863109	0.9816882047	0.9817494984	0.9820834056
2.0	0.9756543226	0.9789039427	0.9797299892	0.9798170285	0.9801763424
2.1	0.9735534599	0.9768231096	0.9776744660	0.9777884827	0.9781744097
2.2	0.9713536597	0.9746442391	0.9755220521	0.9756642670	0.9760780029
2.3	0.9690553800	0.9723677790	0.9732731842	0.9734448068	0.9738875361
2.4	0.9666590989	0.9699941971	0.9709283183	0.9711305463	0.9716034421
2.5	0.9641653154	0.9675239811	0.9684879302	0.9687219489	0.9692261722
2.6	0.9615745484	0.9649576385	0.9659525147	0.9662194967	0.9667561959
2.7	0.9588873371	0.9622956967	0.9633225862	0.9636236907	0.9641940013
2.8	0.9561042409	0.9595387027	0.9605986782	0.9609350507	0.9615400944
2.9	0.9532258390	0.9566872230	0.9577813431	0.9581541148	0.9587949996
3.0	0.9502527304	0.9537418436	0.9548711524	0.9552814398	0.9559592592
3.1	0.9471855340	0.9507031695	0.9518686964	0.9523176007	0.9530334333
3.2	0.9440248882	0.9475718254	0.9487745842	0.9492631910	0.9500181000
3.3	0.9407714508	0.9443484545	0.9455894432	0.9461188221	0.9469138551
3.4	0.9374258988	0.9410337192	0.9423139197	0.9428851235	0.9437213116
3.5	0.9339889287	0.9376283007	0.9389486779	0.9395627426	0.9404411003
3.6	0.9304612558	0.9341328987	0.9354944005	0.9361523444	0.9370738693
3.7	0.9268436143	0.9305482315	0.9319517881	0.9326546118	0.9336202838
3.8	0.9231367571	0.9268750355	0.9283215594	0.9290702450	0.9300810259
3.9	0.9193414558	0.9231140657	0.9246044506	0.9253999615	0.9264567949
4.0	0.9154585003	0.9192660948	0.9208012158	0.9216444961	0.9227483068
4.1	0.9114886986	0.9153319134	0.9169126264	0.9178046007	0.9189562943
4.2	0.9074328772	0.9113123301	0.9129394711	0.9138810439	0.9150815063
4.3	0.9032918800	0.9072081708	0.9088825558	0.9098746113	0.9111247084
4.4	0.8990665691	0.9030202787	0.9047427034	0.9057861049	0.9070866823
4.5	0.8947578237	0.8987495145	0.9005207537	0.9016163433	0.9029682257
4.6	0.8903665407	0.8943967556	0.8962175631	0.8973661611	0.8987701522
4.7	0.8858936340	0.8899628966	0.8918340043	0.8930364094	0.8944932912
4.8	0.8813400346	0.8854488484	0.8873709665	0.8886279547	0.8901384875
4.9	0.8767066902	0.8808555387	0.8828293550	0.8841416798	0.8857066015
5.0	0.8719945652	0.8761839112	0.8782100911	0.8795784828	0.8811985087
5.1	0.8672046403	0.8714349260	0.8735141116	0.8749392771	0.8766150997
5.2	0.8623379125	0.8666095588	0.8687423691	0.8702249916	0.8719572799
5.3	0.8573953945	0.8617088011	0.8638958315	0.8654365699	0.8672259695
5.4	0.8523781152	0.8567336601	0.8589754818	0.8605749709	0.8624221033
5.5	0.8472871187	0.8516851579	0.8539823181	0.8556411676	0.8575466301
5.6	0.8421234648	0.8465643320	0.8489173532	0.8506361478	0.8526005132
5.7	0.8368882279	0.8413722346	0.8437816145	0.8455609136	0.8475847298
5.8	0.8315824979	0.8361099325	0.8385761436	0.8404164809	0.8425002706
5.9	0.8262073789	0.8307785072	0.8333019965	0.8352038797	0.8373481401
6.0	0.8207639897	0.8253790540	0.8279602428	0.8299241534	0.8321293563
