	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.996375	0.792563	0.589796	0.389948	0.190289	0.000564905
1.54	0.999424	0.797401	0.595944	0.396722	0.196513	0.000186094
1.55	0.999998	0.800276	0.600649	0.402578	0.202363	1.21199e-05
1.56	0.999814	0.802556	0.604928	0.408187	0.208165	4.83389e-05
1.57	0.999905	0.805072	0.609406	0.413972	0.214138	0.000299734
	0.00362541	0.00743687	0.0102042	0.0139718	0.0141379	0.000564905
	0	6.5	9.6	12.4	15.5	22.1
