	1.530	1.540	1.550	1.560	1.570
0.0	0.9965788816	0.9997790752	0.9997651789	0.9992149152	0.9995670738
0.1	0.9963679163	0.9995763755	0.9995699383	0.9990248271	0.9993787422
0.2	0.9957352207	0.9989684659	0.9989843977	0.9984547395	0.9988139262
0.3	0.9946813949	0.9979559148	0.9980091004	0.9975051836	0.9978731619
0.4	0.9932074382	0.9965396686	0.9966449514	0.9961770433	0.9965573423
0.5	0.9913147484	0.9947210511	0.9948932162	0.9944715552	0.9948677158
0.6	0.9890051197	0.9925017613	0.9927555192	0.9923903062	0.9928058849
0.7	0.9862807410	0.9898838721	0.9902338419	0.9899352322	0.9903738043
0.8	0.9831441931	0.9868698274	0.9873305206	0.9871086153	0.9875737781
0.9	0.9795984462	0.9834624397	0.9840482437	0.9839130816	0.9844084572
1.0	0.9756468560	0.9796648865	0.9803900483	0.9803515976	0.9808808361
1.1	0.9712931606	0.9754807069	0.9763593171	0.9764274667	0.9769942490
1.2	0.9665414756	0.9709137974	0.9719597738	0.9721443254	0.9727523655
1.3	0.9613962896	0.9659684075	0.9671954793	0.9675061388	0.9681591863
1.4	0.9558624595	0.9606491347	0.9620708267	0.9625171960	0.9632190385
1.5	0.9499452045	0.9549609194	0.9565905361	0.9571821046	0.9579365694
1.6	0.9436501004	0.9489090389	0.9507596492	0.9515057856	0.9523167416
1.7	0.9369830735	0.9424991019	0.9445835234	0.9454934671	0.9463648263
1.8	0.9299503935	0.9357370413	0.9380678254	0.9391506784	0.9400863971
1.9	0.9225586666	0.9286291081	0.9312185248	0.9324832432	0.9334873228
2.0	0.9148148282	0.9211818638	0.9240418867	0.9254972725	0.9265737604
2.1	0.9067261347	0.9134021730	0.9165444649	0.9181991575	0.9193521476
2.2	0.8983001557	0.9052971956	0.9087330941	0.9105955618	0.9118291942
2.3	0.8895447650	0.8968743786	0.9006148815	0.9026934138	0.9040118747
2.4	0.8804681322	0.8881414474	0.8921971993	0.8944998978	0.8959074190
2.5	0.8710787131	0.8791063971	0.8834876754	0.8860224460	0.8875233041
2.6	0.8613852406	0.8697774834	0.8744941849	0.8772687295	0.8788672442
2.7	0.8513967142	0.8601632132	0.8652248409	0.8682466490	0.8699471820
2.8	0.8411223906	0.8502723346	0.8556879850	0.8589643255	0.8607712784
2.9	0.8305717727	0.8401138274	0.8458921777	0.8494300909	0.8513479027
3.0	0.8197545993	0.8296968924	0.8358461885	0.8396524778	0.8416856224
3.1	0.8086808340	0.8190309412	0.8255589855	0.8296402093	0.8317931926
3.2	0.7973606541	0.8081255856	0.8150397255	0.8194021894	0.8216795456
3.3	0.7858044389	0.7969906262	0.8042977430	0.8089474915	0.8113537796
3.4	0.7740227586	0.7856360421	0.7933425396	0.7982853486	0.8008251481
3.5	0.7620263620	0.7740719785	0.7821837731	0.7874251417	0.7901030484
3.6	0.7498261646	0.7623087362	0.7708312464	0.7763763892	0.7791970101
3.7	0.7374332365	0.7503567594	0.7592948961	0.7651487359	0.7681166840
3.8	0.7248587899	0.7382266243	0.7475847812	0.7537519410	0.7568718302
3.9	0.7121141669	0.7259290266	0.7357110717	0.7421958676	0.7454723062
4.0	0.6992108262	0.7134747700	0.7236840367	0.7304904705	0.7339280555
4.1	0.6861603313	0.7008747538	0.7115140330	0.7186457848	0.7222490951
4.2	0.6729743368	0.6881399607	0.6992114930	0.7066719145	0.7104455042
4.3	0.6596645760	0.6752814445	0.6867869132	0.6945790204	0.6985274117
4.4	0.6462428475	0.6623103178	0.6742508420	0.6823773088	0.6865049843
4.5	0.6327210026	0.6492377395	0.6616138678	0.6700770192	0.6743884146
4.6	0.6191109316	0.6360749021	0.6488866073	0.6576884132	0.6621879087
4.7	0.6054245515	0.6228330200	0.6360796932	0.6452217620	0.6499136747
4.8	0.5916737920	0.6095233162	0.6232037625	0.6326873352	0.6375759103
4.9	0.5778705830	0.5961570104	0.6102694445	0.6200953890	0.6251847910
5.0	0.5640268412	0.5827453063	0.5972873489	0.6074561544	0.6127504585
5.1	0.5501544572	0.5692993797	0.5842680541	0.5947798256	0.6002830083
5.2	0.5362652825	0.5558303655	0.5712220953	0.5820765487	0.5877924790
5.3	0.5223711165	0.5423493460	0.5581599529	0.5693564104	0.5752888398
5.4	0.5084836934	0.5288673388	0.5450920410	0.5566294263	0.5627819798
5.5	0.4946146702	0.5153952846	0.5320286960	0.5439055301	0.5502816962
5.6	0.4807756133	0.5019440351	0.5189801650	0.5311945626	0.5377976836
5.7	0.4669779864	0.4885243418	0.5059565950	0.5185062605	0.5253395231
5.8	0.4532331381	0.4751468440	0.4929680217	0.5058502461	0.5129166713
5.9	0.4395522896	0.4618220573	0.4800243586	0.4932360168	0.5005384499
6.0	0.4259465228	0.4485603627	0.4671353865	0.4806729345	0.4882140356
