0.400	0.2	0.400	5.0196957599
0.400	0.2	0.405	4.9809125968
0.400	0.2	0.410	5.1041839893
0.400	0.2	0.415	5.2594312321
0.400	0.2	0.420	5.2437914136
0.400	0.2	0.425	5.1126447141
0.400	0.2	0.430	5.1735320637
0.400	0.2	0.435	5.6440778865
0.400	0.2	0.440	6.3950564563
0.400	0.2	0.445	7.0399653226
0.400	0.2	0.450	7.2373605871
0.400	0.2	0.455	6.9017838336
0.400	0.2	0.460	6.1953467401
0.400	0.2	0.465	5.3894787994
0.400	0.2	0.470	4.7346166455
0.400	0.2	0.475	4.3923145342
0.400	0.2	0.480	4.4110024010
0.400	0.2	0.485	4.7222717269
0.400	0.2	0.490	5.1616675785
0.400	0.2	0.495	5.5074347219
0.400	0.2	0.500	5.6814251434
0.400	0.4	0.400	5.0196957599
0.400	0.4	0.405	4.9810941834
0.400	0.4	0.410	5.1061933741
0.400	0.4	0.415	5.2607227688
0.400	0.4	0.420	5.2409900434
0.400	0.4	0.425	5.1098723741
0.400	0.4	0.430	5.1815646876
0.400	0.4	0.435	5.6689563352
0.400	0.4	0.440	6.4292463120
0.400	0.4	0.445	7.0662054665
0.400	0.4	0.450	7.2402242649
0.400	0.4	0.455	6.8760713708
0.400	0.4	0.460	6.1465034495
0.400	0.4	0.465	5.3293143979
0.400	0.4	0.470	4.6777833247
0.400	0.4	0.475	4.3544183007
0.400	0.4	0.480	4.4058470528
0.400	0.4	0.485	4.7563807583
0.400	0.4	0.490	5.2289061427
0.400	0.4	0.495	5.5881203347
0.400	0.4	0.500	5.7465842066
0.400	0.6	0.400	5.0196957599
0.400	0.6	0.405	4.9813126126
0.400	0.6	0.410	5.1081788865
0.400	0.6	0.415	5.2617490387
0.400	0.6	0.420	5.2378334408
0.400	0.6	0.425	5.1070359041
0.400	0.6	0.430	5.1898765932
0.400	0.6	0.435	5.6940245870
0.400	0.6	0.440	6.4631763026
0.400	0.6	0.445	7.0916974143
0.400	0.6	0.450	7.2426484969
0.400	0.6	0.455	6.8510957810
0.400	0.6	0.460	6.0998234588
0.400	0.6	0.465	5.2719981155
0.400	0.6	0.470	4.6233052838
0.400	0.6	0.475	4.3177121431
0.400	0.6	0.480	4.4003005961
0.400	0.6	0.485	4.7889641022
0.400	0.6	0.490	5.2937996631
0.400	0.6	0.495	5.6665796477
0.400	0.6	0.500	5.8102565876
0.400	0.8	0.400	5.0196957599
0.400	0.8	0.405	4.9815685802
0.400	0.8	0.410	5.1101278980
0.400	0.8	0.415	5.2624988577
0.400	0.8	0.420	5.2343366953
0.400	0.8	0.425	5.1041631104
0.400	0.8	0.430	5.1984801898
0.400	0.8	0.435	5.7192311957
0.400	0.8	0.440	6.4966358422
0.400	0.8	0.445	7.1165100504
0.400	0.8	0.450	7.2448375942
0.400	0.8	0.455	6.8269442769
0.400	0.8	0.460	6.0548538118
0.400	0.8	0.465	5.2167464181
0.400	0.8	0.470	4.5706095474
0.400	0.8	0.475	4.2814600699
0.400	0.8	0.480	4.3943206020
0.400	0.8	0.485	4.8201339980
0.400	0.8	0.490	5.3572719763
0.400	0.8	0.495	5.7438997667
0.400	0.8	0.500	5.8734641383
0.400	1.0	0.400	5.0196957599
0.400	1.0	0.405	4.9818623689
0.400	1.0	0.410	5.1120316285
0.400	1.0	0.415	5.2629559248
0.400	1.0	0.420	5.2304833150
0.400	1.0	0.425	5.1012813887
0.400	1.0	0.430	5.2073678492
0.400	1.0	0.435	5.7445400997
0.400	1.0	0.440	6.5295039834
0.400	1.0	0.445	7.1405559051
0.400	1.0	0.450	7.2466864377
0.400	1.0	0.455	6.8036826673
0.400	1.0	0.460	6.0121256529
0.400	1.0	0.465	5.1640587851
0.400	1.0	0.470	4.5196272347
0.400	1.0	0.475	4.2457306976
0.400	1.0	0.480	4.3874938165
0.400	1.0	0.485	4.8498864241
0.400	1.0	0.490	5.4191644131
0.400	1.0	0.495	5.8202045759
0.400	1.0	0.500	5.9359667284
0.400	1.2	0.400	5.0196957599
0.400	1.2	0.405	4.9821925735
0.400	1.2	0.410	5.1138735143
0.400	1.2	0.415	5.2631156480
0.400	1.2	0.420	5.2263555961
0.400	1.2	0.425	5.0984130432
0.400	1.2	0.430	5.2165398996
0.400	1.2	0.435	5.7699337798
0.400	1.2	0.440	6.5622918013
0.400	1.2	0.445	7.1640133083
0.400	1.2	0.450	7.2486931333
0.400	1.2	0.455	6.7814761594
0.400	1.2	0.460	5.9711544630
0.400	1.2	0.465	5.1134075710
0.400	1.2	0.470	4.4698414363
0.400	1.2	0.475	4.2103717202
0.400	1.2	0.480	4.3795782281
0.400	1.2	0.485	4.8781669871
0.400	1.2	0.490	5.4798635298
0.400	1.2	0.495	5.8958240708
0.400	1.2	0.500	5.9988730614
0.400	1.4	0.400	5.0196957599
0.400	1.4	0.405	4.9825591488
0.400	1.4	0.410	5.1156483576
0.400	1.4	0.415	5.2629665858
0.400	1.4	0.420	5.2218882874
0.400	1.4	0.425	5.0955478040
0.400	1.4	0.430	5.2259779059
0.400	1.4	0.435	5.7953582963
0.400	1.4	0.440	6.5943883145
0.400	1.4	0.445	7.1867569522
0.400	1.4	0.450	7.2503834264
0.400	1.4	0.455	6.7603412266
0.400	1.4	0.460	5.9323100395
0.400	1.4	0.465	5.0651041176
0.400	1.4	0.470	4.4222324094
0.400	1.4	0.475	4.1752146550
0.400	1.4	0.480	4.3710500410
0.400	1.4	0.485	4.9050343221
0.400	1.4	0.490	5.5390639049
0.400	1.4	0.495	5.9704486438
0.400	1.4	0.500	6.0607069231
0.400	1.6	0.400	5.0196957599
0.400	1.6	0.405	4.9829603694
0.400	1.6	0.410	5.1173429925
0.400	1.6	0.415	5.2625015008
0.400	1.6	0.420	5.2171158939
0.400	1.6	0.425	5.0927212593
0.400	1.6	0.430	5.2356781162
0.400	1.6	0.435	5.8207906372
0.400	1.6	0.440	6.6258690386
0.400	1.6	0.445	7.2087096786
0.400	1.6	0.450	7.2520993744
0.400	1.6	0.455	6.7403788072
0.400	1.6	0.460	5.8957480940
0.400	1.6	0.465	5.0190383292
0.400	1.6	0.470	4.3756631622
0.400	1.6	0.475	4.1404223313
0.400	1.6	0.480	4.3617006091
0.400	1.6	0.485	4.9303010562
0.400	1.6	0.490	5.5967612317
0.400	1.6	0.495	6.0443151987
0.400	1.6	0.500	6.1223583527
