	1.530	1.540	1.550	1.560	1.570
0.0	0.0000000000
0.1	0.0000360678
0.2	0.0001442659
0.3	0.0003245788
0.4	0.0005769803
0.5	0.0009014342
0.6	0.0012978936
0.7	0.0017663013
0.8	0.0023065898
0.9	0.0029186810
1.0	0.0036024866
1.1	0.0043579081
1.2	0.0051848364
1.3	0.0060831523
1.4	0.0070527260
1.5	0.0080934179
1.6	0.0092050776
1.7	0.0103875448
1.8	0.0116406490
1.9	0.0129642093
2.0	0.0143580348
2.1	0.0158219244
2.2	0.0173556670
2.3	0.0189590411
2.4	0.0206318156
2.5	0.0223737490
2.6	0.0241845901
2.7	0.0260640776
2.8	0.0280119404
2.9	0.0300278974
3.0	0.0321116578
3.1	0.0342629209
3.2	0.0364813765
3.3	0.0387667044
3.4	0.0411185750
3.5	0.0435366488
3.6	0.0460205772
3.7	0.0485700017
3.8	0.0511845544
3.9	0.0538638583
4.0	0.0566075267
4.1	0.0594151638
4.2	0.0622863646
4.3	0.0652207148
4.4	0.0682177912
4.5	0.0712771612
4.6	0.0743983835
4.7	0.0775810078
4.8	0.0808245750
4.9	0.0841286171
5.0	0.0874926574
5.1	0.0909162106
5.2	0.0943987828
5.3	0.0979398715
5.4	0.1015389659
5.5	0.1051955466
5.6	0.1089090863
5.7	0.1126790490
5.8	0.1165048910
5.9	0.1203860603
6.0	0.1243219969
6.1	0.1283121329
6.2	0.1323558928
6.3	0.1364526931
6.4	0.1406019427
6.5	0.1448030431
6.6	0.1490553882
6.7	0.1533583644
6.8	0.1577113511
6.9	0.1621137200
7.0	0.1665648362
7.1	0.1710640575
7.2	0.1756107347
7.3	0.1802042119
7.4	0.1848438264
7.5	0.1895289088
7.6	0.1942587832
7.7	0.1990327673
7.8	0.2038501722
7.9	0.2087103030
8.0	0.2136124584
8.1	0.2185559314
8.2	0.2235400085
8.3	0.2285639709
8.4	0.2336270936
8.5	0.2387286462
8.6	0.2438678928
8.7	0.2490440918
8.8	0.2542564965
8.9	0.2595043549
9.0	0.2647869098
9.1	0.2701033992
9.2	0.2754530561
9.3	0.2808351085
9.4	0.2862487802
9.5	0.2916932899
9.6	0.2971678523
9.7	0.3026716775
9.8	0.3082039715
9.9	0.3137639361
10.0	0.3193507692
10.1	0.3249636648
10.2	0.3306018130
10.3	0.3362644005
10.4	0.3419506104
10.5	0.3476596221
10.6	0.3533906122
10.7	0.3591427538
10.8	0.3649152171
10.9	0.3707071691
11.0	0.3765177744
11.1	0.3823461946
11.2	0.3881915888
11.3	0.3940531138
11.4	0.3999299238
11.5	0.4058211711
11.6	0.4117260056
11.7	0.4176435755
11.8	0.4235730271
11.9	0.4295135049
12.0	0.4354641518
12.1	0.4414241094
12.2	0.4473925178
12.3	0.4533685160
12.4	0.4593512417
12.5	0.4653398319
12.6	0.4713334225
12.7	0.4773311489
12.8	0.4833321457
12.9	0.4893355472
13.0	0.4953404873
13.1	0.5013460997
13.2	0.5073515178
