	1.530	1.540	1.550	1.560	1.570
0.0	0.9915451479	0.9931706971	0.9917974390	0.9860851134	0.9724693996
0.1	0.9914820717	0.9931088068	0.9917372137	0.9860272574	0.9724150127
0.2	0.9913046838	0.9929338981	0.9915656155	0.9858601628	0.9722543806
0.3	0.9910130250	0.9926460107	0.9912826830	0.9855838666	0.9719875385
0.4	0.9906071626	0.9922452103	0.9908884798	0.9851984299	0.9716145447
0.5	0.9900871903	0.9917315880	0.9903830942	0.9847039384	0.9711354807
0.6	0.9894532279	0.9911052608	0.9897666400	0.9841005014	0.9705504512
0.7	0.9887054217	0.9903663712	0.9890392556	0.9833882528	0.9698595840
0.8	0.9878439440	0.9895150875	0.9882011043	0.9825673503	0.9690630301
0.9	0.9868689937	0.9885516035	0.9872523745	0.9816379760	0.9681609637
1.0	0.9857807956	0.9874761384	0.9861932792	0.9806003356	0.9671535818
1.1	0.9845796005	0.9862889370	0.9850240564	0.9794546592	0.9660411045
1.2	0.9832656855	0.9849902697	0.9837449687	0.9782012007	0.9648237751
1.3	0.9818393536	0.9835804319	0.9823563034	0.9768402377	0.9635018595
1.4	0.9803009338	0.9820597447	0.9808583723	0.9753720720	0.9620756466
1.5	0.9786507807	0.9804285542	0.9792515121	0.9737970287	0.9605454480
1.6	0.9768892751	0.9786872317	0.9775360836	0.9721154569	0.9589115983
1.7	0.9750168230	0.9768361735	0.9757124722	0.9703277294	0.9571744544
1.8	0.9730338563	0.9748758011	0.9737810875	0.9684342421	0.9553343959
1.9	0.9709408323	0.9728065606	0.9717423632	0.9664354146	0.9533918250
2.0	0.9687382336	0.9706289230	0.9695967574	0.9643316900	0.9513471661
2.1	0.9664265682	0.9683433841	0.9673447520	0.9621235343	0.9492008662
2.2	0.9640063692	0.9659504640	0.9649868528	0.9598114369	0.9469533942
2.3	0.9614781946	0.9634507075	0.9625235894	0.9573959101	0.9446052413
2.4	0.9588426276	0.9608446836	0.9599555152	0.9548774892	0.9421569207
2.5	0.9561002759	0.9581329854	0.9572832071	0.9522567322	0.9396089673
2.6	0.9532517718	0.9553162303	0.9545072651	0.9495342198	0.9369619379
2.7	0.9502977724	0.9523950593	0.9516283130	0.9467105553	0.9342164111
2.8	0.9472389587	0.9493701374	0.9486469973	0.9437863645	0.9313729869
2.9	0.9440760362	0.9462421531	0.9455639877	0.9407622952	0.9284322865
3.0	0.9408097342	0.9430118185	0.9423799766	0.9376390177	0.9253949527
3.1	0.9374408061	0.9396798688	0.9390956794	0.9344172239	0.9222616492
3.2	0.9339700286	0.9362470624	0.9357118337	0.9310976278	0.9190330606
3.3	0.9303982022	0.9327141809	0.9322291996	0.9276809650	0.9157098927
3.4	0.9267261506	0.9290820282	0.9286485593	0.9241679926	0.9122928715
3.5	0.9229547205	0.9253514312	0.9249707171	0.9205594889	0.9087827439
3.6	0.9190847816	0.9215232390	0.9211964991	0.9168562537	0.9051802768
3.7	0.9151172264	0.9175983230	0.9173267531	0.9130591074	0.9014862576
3.8	0.9110529699	0.9135775766	0.9133623483	0.9091688916	0.8977014934
3.9	0.9068929492	0.9094619151	0.9093041751	0.9051864681	0.8938268115
4.0	0.9026381237	0.9052522752	0.9051531451	0.9011127196	0.8898630584
4.1	0.8982894745	0.9009496151	0.9009101908	0.8969485486	0.8858111005
4.2	0.8938480046	0.8965549143	0.8965762650	0.8926948779	0.8816718232
4.3	0.8893147380	0.8920691730	0.8921523414	0.8883526501	0.8774461311
4.4	0.8846907203	0.8874934122	0.8876394135	0.8839228274	0.8731349476
4.5	0.8799770176	0.8828286737	0.8830384952	0.8794063913	0.8687392148
4.6	0.8751747171	0.8780760190	0.8783506197	0.8748043427	0.8642598934
4.7	0.8702849261	0.8732365301	0.8735768402	0.8701177012	0.8596979622
4.8	0.8653087723	0.8683113085	0.8687182288	0.8653475054	0.8550544182
4.9	0.8602474032	0.8633014753	0.8637758768	0.8604948124	0.8503302760
5.0	0.8551019859	0.8582081708	0.8587508945	0.8555606973	0.8455265682
5.1	0.8498737069	0.8530325544	0.8536444106	0.8505462536	0.8406443443
5.2	0.8445637721	0.8477758041	0.8484575719	0.8454525924	0.8356846714
5.3	0.8391734058	0.8424391165	0.8431915436	0.8402808423	0.8306486333
5.4	0.8337038511	0.8370237064	0.8378475085	0.8350321494	0.8255373306
5.5	0.8281563692	0.8315308064	0.8324266669	0.8297076768	0.8203518801
5.6	0.8225322395	0.8259616667	0.8269302366	0.8243086041	0.8150934152
5.7	0.8168327590	0.8203175551	0.8213594519	0.8188361279	0.8097630848
5.8	0.8110592418	0.8145997563	0.8157155644	0.8132914608	0.8043620539
5.9	0.8052130194	0.8088095717	0.8099998415	0.8076758312	0.7988915028
6.0	0.7992954400	0.8029483193	0.8042135673	0.8019904838	0.7933526269
6.1	0.7933078682	0.7970173333	0.7983580414	0.7962366781	0.7877466367
6.2	0.7872516847	0.7910179636	0.7924345789	0.7904156892	0.7820747572
6.3	0.7811282861	0.7849515759	0.7864445105	0.7845288070	0.7763382279
6.4	0.7749390845	0.7788195509	0.7803891817	0.7785773358	0.7705383025
6.5	0.7686855071	0.7726232845	0.7742699524	0.7725625946	0.7646762484
6.6	0.7623689960	0.7663641870	0.7680881972	0.7664859159	0.7587533465
6.7	0.7559910079	0.7600436832	0.7618453046	0.7603486465	0.7527708914
6.8	0.7495530135	0.7536632116	0.7555426769	0.7541521461	0.7467301903
6.9	0.7430564973	0.7472242247	0.7491817298	0.7478977879	0.7406325632
7.0	0.7365029576	0.7407281881	0.7427638919	0.7415869578	0.7344793428
