25.2	8.0	5.4	0.0164606452	
25.2	12.2	10.8	0.0162375301	
25.2	12.2	11.0	0.0129807351	
25.2	12.2	27.8	0.0155315436	
25.2	12.2	28.0	0.0182564241	
25.2	12.4	10.8	0.0154839842	
25.2	12.4	27.8	0.0174590197	
25.4	8.0	22.2	0.0184939308	
25.4	8.2	5.4	0.0186217028	
25.4	12.2	11.0	0.0192052772	
25.4	12.2	11.2	0.0195498391	
25.4	12.2	28.0	0.0185269182	
25.4	12.4	10.6	0.0172645639	
25.4	12.4	10.8	0.0100381935	
25.4	12.4	11.0	0.0174401173	
25.4	12.4	27.6	0.0157236902	
25.4	12.4	27.8	0.0111621906	
25.4	12.6	10.8	0.0188385011	
25.6	8.0	5.2	0.0175363212	
25.6	12.4	10.8	0.0169917562	
25.6	12.4	11.0	0.0126340067	
25.6	12.4	27.8	0.0158693057	
25.6	12.6	10.6	0.0189745079	
25.6	12.6	10.8	0.0116734555	
25.6	12.6	27.6	0.0184847935	
25.6	12.6	27.8	0.0199722796	
25.8	8.0	5.2	0.0189607243	
25.8	12.4	11.0	0.0189984997	
25.8	12.4	28.0	0.0189864339	
25.8	12.6	10.6	0.0179494252	
25.8	12.6	10.8	0.0105624725	
25.8	12.6	27.6	0.0142509894	
25.8	12.6	27.8	0.0135954168	
25.8	12.8	10.8	0.0182153858	
26.0	8.2	5.2	0.0180934069	
26.0	12.6	10.8	0.0174362442	
26.0	12.6	11.0	0.0142160028	
26.0	12.6	27.8	0.0159064861	
26.0	12.8	10.6	0.0141492134	
26.0	12.8	10.8	0.0113589607	
26.0	12.8	27.6	0.0137502554	
26.2	12.6	11.0	0.0192941198	
26.2	12.6	28.0	0.0199815621	
26.2	12.8	10.6	0.0184906594	
26.2	12.8	10.8	0.0108199652	
26.2	12.8	27.6	0.0157212529	
26.2	12.8	27.8	0.0156888067	
26.2	13.0	10.6	0.0173608527	
26.2	13.0	10.8	0.0194629443	
26.2	13.0	27.6	0.0170107954	
26.4	12.8	10.8	0.0176282251	
26.4	12.8	11.0	0.0166092983	
26.4	12.8	27.8	0.0157025282	
26.4	13.0	10.6	0.0115142315	
26.4	13.0	10.8	0.0125055890	
26.4	13.0	27.4	0.0186354049	
26.4	13.0	27.6	0.0096239861	
26.6	12.8	11.0	0.0192471830	
26.6	13.0	10.6	0.0189571355	
26.6	13.0	10.8	0.0108691518	
26.6	13.0	27.6	0.0169470575	
26.6	13.0	27.8	0.0173447664	
26.6	13.2	10.4	0.0175180504	
26.6	13.2	10.6	0.0131915623	
26.6	13.2	27.4	0.0172162984	
26.6	13.2	27.6	0.0132046250	
26.8	8.2	5.0	0.0190365309	
26.8	13.0	10.8	0.0176267178	
26.8	13.0	11.0	0.0184832767	
26.8	13.0	27.8	0.0160744544	
26.8	13.2	10.6	0.0127408029	
26.8	13.2	10.8	0.0132347014	
26.8	13.2	27.4	0.0198971897	
26.8	13.2	27.6	0.0107091868	
26.8	13.4	10.6	0.0168539997	
27.0	13.0	11.0	0.0189073665	
27.0	13.2	10.8	0.0107855164	
27.0	13.2	27.6	0.0179820266	
27.0	13.2	27.8	0.0184696667	
27.0	13.4	10.4	0.0187011338	
27.0	13.4	10.6	0.0093628335	
27.0	13.4	27.4	0.0133156443	
27.0	13.4	27.6	0.0132557819	
27.2	13.2	10.8	0.0175773515	
27.2	13.2	11.0	0.0197439798	
27.2	13.2	27.8	0.0169283757	
27.2	13.4	10.6	0.0140344771	
27.2	13.4	10.8	0.0134586747	
27.2	13.4	27.6	0.0116452251	
27.2	13.6	10.4	0.0154599790	
27.2	13.6	10.6	0.0132703048	
27.2	13.6	27.4	0.0152936261	
27.4	13.2	11.0	0.0183262081	
27.4	13.4	10.8	0.0116738337	
27.4	13.4	27.6	0.0188811164	
27.4	13.4	27.8	0.0189747049	
27.4	13.6	10.6	0.0078312869	
27.4	13.6	27.4	0.0152363032	
27.4	13.6	27.6	0.0127963834	
27.4	13.8	10.4	0.0187731109	
27.4	13.8	10.6	0.0173297128	
27.4	13.8	27.4	0.0186542598	
27.6	13.4	10.8	0.0184032496	
27.6	13.4	27.8	0.0175486847	
27.6	13.6	10.6	0.0152185228	
27.6	13.6	10.8	0.0130945021	
27.6	13.6	27.6	0.0124877179	
27.6	13.8	10.4	0.0142122358	
27.6	13.8	10.6	0.0099825835	
27.6	13.8	27.4	0.0107001262	
27.6	13.8	27.6	0.0194658992	
27.8	13.4	11.0	0.0185435634	
27.8	13.6	10.8	0.0123591907	
27.8	13.6	27.6	0.0197002024	
27.8	13.6	27.8	0.0187767259	
27.8	13.8	10.6	0.0089754769	
27.8	13.8	10.8	0.0196436927	
27.8	13.8	27.4	0.0173886663	
27.8	13.8	27.6	0.0117480907	
27.8	14.0	10.4	0.0143046182	
27.8	14.0	10.6	0.0142518742	
27.8	14.0	27.2	0.0168754868	
27.8	14.0	27.4	0.0142741045	
28.0	13.6	10.8	0.0190375444	
28.0	13.6	27.8	0.0179828489	
28.0	13.8	10.6	0.0163473886	
28.0	13.8	10.8	0.0120645673	
28.0	13.8	27.6	0.0132929189	
28.0	14.0	10.4	0.0161508817	
28.0	14.0	10.6	0.0069638581	
28.0	14.0	27.4	0.0116260844	
28.0	14.0	27.6	0.0179383088	
28.0	14.2	10.2	0.0181967007	
28.0	14.2	10.4	0.0179632226	
28.0	14.2	10.6	0.0196337990	
28.0	14.2	27.2	0.0181536017	
28.0	14.2	27.4	0.0179798644	
28.2	13.6	11.0	0.0187791830	
28.2	13.8	10.8	0.0128889019	
28.2	13.8	27.8	0.0177989950	
28.2	14.0	10.6	0.0101061944	
28.2	14.0	10.8	0.0180778793	
28.2	14.0	27.4	0.0194724004	
28.2	14.0	27.6	0.0100379682	
28.2	14.2	10.4	0.0100916361	
28.2	14.2	10.6	0.0114204251	
28.2	14.2	27.2	0.0195136046	
28.2	14.2	27.4	0.0101490336	
28.4	13.8	10.8	0.0195279090	
28.4	13.8	11.0	0.0189954868	
28.4	13.8	27.8	0.0182794972	
28.4	14.0	10.6	0.0174758571	
28.4	14.0	10.8	0.0102973731	
28.4	14.0	27.6	0.0142651685	
28.4	14.2	10.4	0.0182589995	
28.4	14.2	10.6	0.0041855370	
28.4	14.2	27.4	0.0137001202	
28.4	14.2	27.6	0.0156968274	
28.4	14.4	10.4	0.0139320067	
28.4	14.4	10.6	0.0168789864	
28.4	14.4	27.2	0.0137711651	
28.4	14.4	27.4	0.0140360188	
28.6	13.8	11.0	0.0187819708	
28.6	14.0	10.8	0.0133112626	
28.6	14.0	27.8	0.0159719171	
28.6	14.2	10.6	0.0112782099	
28.6	14.2	10.8	0.0157242331	
28.6	14.2	27.6	0.0086395360	
28.6	14.4	10.4	0.0123576009	
28.6	14.4	10.6	0.0088057822	
28.6	14.4	27.4	0.0079428046	
28.6	14.6	10.2	0.0162429434	
28.6	14.6	10.4	0.0178823126	
28.6	14.6	27.2	0.0161928325	
28.6	14.6	27.4	0.0180324411	
28.8	14.0	10.8	0.0199228926	
28.8	14.0	11.0	0.0169871330	
28.8	14.0	27.8	0.0184880968	
28.8	14.2	10.6	0.0186586329	
28.8	14.2	10.8	0.0077282168	
28.8	14.2	27.6	0.0158208104	
28.8	14.4	10.6	0.0051326258	
28.8	14.4	27.4	0.0157938995	
28.8	14.4	27.6	0.0126790806	
28.8	14.6	10.4	0.0101123966	
28.8	14.6	10.6	0.0135216028	
28.8	14.6	27.2	0.0167180296	
28.8	14.6	27.4	0.0103027217	
28.8	14.8	10.2	0.0194698651	
28.8	14.8	27.0	0.0186037935	
28.8	14.8	27.2	0.0195986669	
29.0	14.0	11.0	0.0185940504	
29.0	14.2	10.8	0.0136752266	
29.0	14.2	27.8	0.0132336945	
29.0	14.4	10.6	0.0125459370	
29.0	14.4	10.8	0.0125229839	
29.0	14.4	27.6	0.0101428505	
29.0	14.6	10.4	0.0152546023	
29.0	14.6	10.6	0.0063770511	
29.0	14.6	27.4	0.0100910651	
29.0	14.6	27.6	0.0173489704	
29.0	14.8	10.4	0.0142100950	
29.0	14.8	10.6	0.0183218981	
29.0	14.8	27.2	0.0113175354	
29.0	14.8	27.4	0.0144455862	
29.2	14.2	11.0	0.0139949677	
29.2	14.2	27.8	0.0187028306	
29.2	14.4	10.6	0.0199499308	
29.2	14.4	10.8	0.0074275279	
29.2	14.4	27.6	0.0173037168	
29.2	14.4	27.8	0.0176335938	
29.2	14.6	10.6	0.0065126085	
29.2	14.6	10.8	0.0168736102	
29.2	14.6	27.4	0.0179570827	
29.2	14.6	27.6	0.0088298249	
29.2	14.8	10.4	0.0106309080	
29.2	14.8	10.6	0.0112153576	
29.2	14.8	27.2	0.0199105617	
29.2	14.8	27.4	0.0067537770	
29.2	15.0	10.2	0.0159255007	
29.2	15.0	10.4	0.0183940442	
29.2	15.0	27.2	0.0148704065	
29.2	15.0	27.4	0.0186739348	
29.4	14.2	11.0	0.0182586085	
29.4	14.4	10.8	0.0140300816	
29.4	14.4	11.0	0.0180143514	
29.4	14.4	27.8	0.0131389035	
29.4	14.6	10.6	0.0139630227	
29.4	14.6	10.8	0.0084221587	
29.4	14.6	27.6	0.0116072090	
29.4	14.8	10.4	0.0196914656	
29.4	14.8	10.6	0.0041022161	
29.4	14.8	27.4	0.0123468280	
29.4	14.8	27.6	0.0128524426	
29.4	15.0	10.4	0.0107019645	
29.4	15.0	10.6	0.0161211229	
29.4	15.0	27.2	0.0146864630	
29.4	15.0	27.4	0.0110211469	
29.4	15.2	10.2	0.0182584868	
29.4	15.2	27.0	0.0186058332	
29.4	15.2	27.2	0.0185108945	
