	1.530	1.540	1.550	1.560	1.570
0.0	0.0424287245	0.0254686731	0.0116735115	0.0026495737	0.0000970255
0.1	0.0424648907	0.0254970216	0.0116927199	0.0026586202	0.0000953747
0.2	0.0425103433	0.0255313832	0.0117150578	0.0026686614	0.0000937402
0.3	0.0425657241	0.0255723224	0.0117409653	0.0026799613	0.0000921569
0.4	0.0426316872	0.0256204210	0.0117709043	0.0026928099	0.0000906901
0.5	0.0427088984	0.0256762772	0.0118053582	0.0027075237	0.0000894350
0.6	0.0427980349	0.0257405054	0.0118448312	0.0027244449	0.0000885168
0.7	0.0428997848	0.0258137356	0.0118898487	0.0027439413	0.0000880910
0.8	0.0430148465	0.0258966131	0.0119409559	0.0027664060	0.0000883424
0.9	0.0431439284	0.0259897981	0.0119987182	0.0027922573	0.0000894857
1.0	0.0432877487	0.0260939649	0.0120637205	0.0028219378	0.0000917652
1.1	0.0434470341	0.0262098019	0.0121365668	0.0028559148	0.0000954540
1.2	0.0436225202	0.0263380108	0.0122178794	0.0028946792	0.0001008546
1.3	0.0438149504	0.0264793061	0.0123082990	0.0029387456	0.0001082979
1.4	0.0440250760	0.0266344148	0.0124084840	0.0029886519	0.0001181436
1.5	0.0442536548	0.0268040756	0.0125191098	0.0030449585	0.0001307792
1.6	0.0445014517	0.0269890387	0.0126408685	0.0031082481	0.0001466201
1.7	0.0447692371	0.0271900652	0.0127744685	0.0031791251	0.0001661093
1.8	0.0450577873	0.0274079261	0.0129206336	0.0032582155	0.0001897164
1.9	0.0453678833	0.0276434024	0.0130801028	0.0033461658	0.0002179382
2.0	0.0457003107	0.0278972843	0.0132536296	0.0034436429	0.0002512971
2.1	0.0460558589	0.0281703705	0.0134419813	0.0035513335	0.0002903419
2.2	0.0464353207	0.0284634677	0.0136459387	0.0036699434	0.0003356460
2.3	0.0468394920	0.0287773903	0.0138662955	0.0038001972	0.0003878081
2.4	0.0472691705	0.0291129592	0.0141038573	0.0039428373	0.0004474507
2.5	0.0477251562	0.0294710018	0.0143594413	0.0040986237	0.0005152204
2.6	0.0482082500	0.0298523514	0.0146338760	0.0042683332	0.0005917866
2.7	0.0487192534	0.0302578461	0.0149279997	0.0044527589	0.0006778415
2.8	0.0492589684	0.0306883285	0.0152426608	0.0046527091	0.0007740990
2.9	0.0498281961	0.0311446453	0.0155787164	0.0048690075	0.0008812945
3.0	0.0504277370	0.0316276465	0.0159370323	0.0051024917	0.0010001841
3.1	0.0510583898	0.0321381844	0.0163184819	0.0053540130	0.0011315437
3.2	0.0517209514	0.0326771137	0.0167239454	0.0056244354	0.0012761686
3.3	0.0524162158	0.0332452906	0.0171543098	0.0059146353	0.0014348730
3.4	0.0531449740	0.0338435717	0.0176104676	0.0062255003	0.0016084885
3.5	0.0539080131	0.0344728141	0.0180933161	0.0065579288	0.0017978644
3.6	0.0547061162	0.0351338745	0.0186037574	0.0069128293	0.0020038662
3.7	0.0555400612	0.0358276084	0.0191426967	0.0072911194	0.0022273750
3.8	0.0564106210	0.0365548695	0.0197110426	0.0076937252	0.0024692870
3.9	0.0573185622	0.0373165095	0.0203097056	0.0081215806	0.0027305123
4.0	0.0582646453	0.0381133768	0.0209395978	0.0085756264	0.0030119745
4.1	0.0592496237	0.0389463164	0.0216016323	0.0090568095	0.0033146095
4.2	0.0602742430	0.0398161692	0.0222967219	0.0095660823	0.0036393650
4.3	0.0613392411	0.0407237711	0.0230257792	0.0101044019	0.0039871996
4.4	0.0624453472	0.0416699526	0.0237897152	0.0106727290	0.0043590816
4.5	0.0635932812	0.0426555381	0.0245894390	0.0112720275	0.0047559886
4.6	0.0647837535	0.0436813453	0.0254258568	0.0119032633	0.0051789065
4.7	0.0660174644	0.0447481848	0.0262998716	0.0125674041	0.0056288284
4.8	0.0672951035	0.0458568590	0.0272123818	0.0132654177	0.0061067540
4.9	0.0686173491	0.0470081618	0.0281642812	0.0139982721	0.0066136884
5.0	0.0699848680	0.0482028783	0.0291564580	0.0147669341	0.0071506417
5.1	0.0713983148	0.0494417833	0.0301897939	0.0155723687	0.0077186276
5.2	0.0728583312	0.0507256418	0.0312651637	0.0164155383	0.0083186625
5.3	0.0743655462	0.0520552077	0.0323834345	0.0172974018	0.0089517652
5.4	0.0759205748	0.0534312231	0.0335454648	0.0182189138	0.0096189550
5.5	0.0775240181	0.0548544186	0.0347521041	0.0191810238	0.0103212518
5.6	0.0791764626	0.0563255115	0.0360041921	0.0201846755	0.0110596745
5.7	0.0808784799	0.0578452064	0.0373025581	0.0212308058	0.0118352401
5.8	0.0826306259	0.0594141938	0.0386480199	0.0223203443	0.0126489633
5.9	0.0844334409	0.0610331500	0.0400413837	0.0234542120	0.0135018549
6.0	0.0862874488	0.0627027363	0.0414834431	0.0246333210	0.0143949213
6.1	0.0881931567	0.0644235988	0.0429749785	0.0258585734	0.0153291637
6.2	0.0901510545	0.0661963675	0.0445167567	0.0271308608	0.0163055766
6.3	0.0921616149	0.0680216559	0.0461095295	0.0284510631	0.0173251476
6.4	0.0942252921	0.0699000606	0.0477540342	0.0298200482	0.0183888557
6.5	0.0963425224	0.0718321607	0.0494509919	0.0312386708	0.0194976712
6.6	0.0985137233	0.0738185174	0.0512011075	0.0327077720	0.0206525543
6.7	0.1007392932	0.0758596734	0.0530050689	0.0342281783	0.0218544543
6.8	0.1030196111	0.0779561524	0.0548635465	0.0358007011	0.0231043087
6.9	0.1053550360	0.0801084590	0.0567771924	0.0374261356	0.0244030423
7.0	0.1077459073	0.0823170777	0.0587466401	0.0391052605	0.0257515667
7.1	0.1101925434	0.0845824729	0.0607725037	0.0408388370	0.0271507787
7.2	0.1126952425	0.0869050882	0.0628553775	0.0426276082	0.0286015600
7.3	0.1152542814	0.0892853461	0.0649958354	0.0444722985	0.0301047764
7.4	0.1178699157	0.0917236478	0.0671944302	0.0463736127	0.0316612764
7.5	0.1205423794	0.0942203725	0.0694516935	0.0483322355	0.0332718912
7.6	0.1232718847	0.0967758770	0.0717681347	0.0503488309	0.0349374330
7.7	0.1260586215	0.0993904956	0.0741442409	0.0524240413	0.0366586950
7.8	0.1289027575	0.1020645397	0.0765804762	0.0545584873	0.0384364500
7.9	0.1318044378	0.1047982972	0.0790772814	0.0567527667	0.0402714501
8.0	0.1347637846	0.1075920326	0.0816350733	0.0590074540	0.0421644255
8.1	0.1377808971	0.1104459861	0.0842542446	0.0613230999	0.0441160842
8.2	0.1408558516	0.1133603740	0.0869351631	0.0637002309	0.0461271109
8.3	0.1439887005	0.1163353879	0.0896781717	0.0661393484	0.0481981667
8.4	0.1471794730	0.1193711947	0.0924835878	0.0686409283	0.0503298880
8.5	0.1504281746	0.1224679361	0.0953517027	0.0712054207	0.0525228859
8.6	0.1537347869	0.1256257287	0.0982827818	0.0738332490	0.0547777459
8.7	0.1570992674	0.1288446635	0.1012770636	0.0765248099	0.0570950269
8.8	0.1605215498	0.1321248057	0.1043347601	0.0792804725	0.0594752605
8.9	0.1640015434	0.1354661948	0.1074560559	0.0821005782	0.0619189510
9.0	0.1675391333	0.1388688441	0.1106411081	0.0849854401	0.0644265740
9.1	0.1711341804	0.1423327406	0.1138900462	0.0879353425	0.0669985766
9.2	0.1747865211	0.1458578450	0.1172029714	0.0909505408	0.0696353763
9.3	0.1784959672	0.1494440914	0.1205799571	0.0940312609	0.0723373609
9.4	0.1822623063	0.1530913874	0.1240210479	0.0971776991	0.0751048877
9.5	0.1860853014	0.1567996136	0.1275262600	0.1003900214	0.0779382833
9.6	0.1899646911	0.1605686240	0.1310955804	0.1036683636	0.0808378427
9.7	0.1939001892	0.1643982457	0.1347289675	0.1070128306	0.0838038296
9.8	0.1978914855	0.1682882787	0.1384263503	0.1104234968	0.0868364754
9.9	0.2019382451	0.1722384962	0.1421876287	0.1139004049	0.0899359789
10.0	0.2060401087	0.1762486444	0.1460126731	0.1174435667	0.0931025063
10.1	0.2101966929	0.1803184423	0.1499013243	0.1210529622	0.0963361905
10.2	0.2144075898	0.1844475820	0.1538533940	0.1247285395	0.0996371310
10.3	0.2186723677	0.1886357289	0.1578686638	0.1284702151	0.1030053936
10.4	0.2229905706	0.1928825212	0.1619468860	0.1322778733	0.1064410099
10.5	0.2273617186	0.1971875702	0.1660877831	0.1361513663	0.1099439776
10.6	0.2317853083	0.2015504607	0.1702910481	0.1400905139	0.1135142597
10.7	0.2362608122	0.2059707507	0.1745563443	0.1440951040	0.1171517848
10.8	0.2407876798	0.2104479715	0.1788833054	0.1481648918	0.1208564467
10.9	0.2453653371	0.2149816281	0.1832715357	0.1522996002	0.1246281042
11.0	0.2499931868	0.2195711991	0.1877206101	0.1564989199	0.1284665815
11.1	0.2546706091	0.2242161372	0.1922300741	0.1607625091	0.1323716673
11.2	0.2593969610	0.2289158688	0.1967994439	0.1650899938	0.1363431156
11.3	0.2641715775	0.2336697947	0.2014282067	0.1694809678	0.1403806452
11.4	0.2689937711	0.2384772902	0.2061158211	0.1739349927	0.1444839396
11.5	0.2738628324	0.2433377049	0.2108617164	0.1784515983	0.1486526476
11.6	0.2787780301	0.2482503638	0.2156652939	0.1830302822	0.1528863827
11.7	0.2837386116	0.2532145665	0.2205259262	0.1876705105	0.1571847236
11.8	0.2887438032	0.2582295884	0.2254429580	0.1923717178	0.1615472144
11.9	0.2937928103	0.2632946804	0.2304157061	0.1971333072	0.1659733642
12.0	0.2988848176	0.2684090692	0.2354434597	0.2019546508	0.1704626479
12.1	0.3040189897	0.2735719582	0.2405254806	0.2068350898	0.1750145058
12.2	0.3091944714	0.2787825270	0.2456610039	0.2117739349	0.1796283445
12.3	0.3144103877	0.2840399324	0.2508492377	0.2167704664	0.1843035363
12.4	0.3196658446	0.2893433084	0.2560893640	0.2218239345	0.1890394204
12.5	0.3249599293	0.2946917666	0.2613805387	0.2269335600	0.1938353023
12.6	0.3302917105	0.3000843967	0.2667218920	0.2320985341	0.1986904548
12.7	0.3356602388	0.3055202669	0.2721125291	0.2373180193	0.2036041179
12.8	0.3410645472	0.3109984242	0.2775515301	0.2425911492	0.2085754996
12.9	0.3465036516	0.3165178947	0.2830379510	0.2479170297	0.2136037756
