15.2	3.0	23.0	0.0149028452	
15.2	3.4	5.8	0.0154447277	
15.2	3.4	22.8	0.0100612633	
15.2	3.6	5.8	0.0176192226	
15.2	3.6	22.6	0.0186012996	
15.2	3.6	22.8	0.0191193116	
15.2	3.8	5.6	0.0126211045	
15.2	3.8	22.6	0.0116122439	
15.2	4.0	5.6	0.0142942977	
15.2	4.0	22.4	0.0194220322	
15.2	4.2	5.4	0.0137753774	
15.2	12.0	29.4	0.0197806290	
15.2	23.6	10.8	0.0187560068	
15.2	23.8	10.6	0.0172773047	
15.2	23.8	10.8	0.0117475657	
15.2	23.8	27.6	0.0168996835	
15.2	23.8	27.8	0.0194336123	
15.2	24.0	10.6	0.0198014683	
15.2	24.0	10.8	0.0098311552	
15.2	24.0	27.6	0.0151032852	
15.2	24.0	27.8	0.0129209549	
15.2	24.2	10.8	0.0166197261	
15.2	24.2	11.0	0.0139869077	
15.2	24.2	27.8	0.0145736192	
15.2	24.4	11.0	0.0163332247	
15.4	2.8	23.2	0.0191811930	
15.4	3.2	6.0	0.0156437727	
15.4	3.2	23.0	0.0157174487	
15.4	3.4	22.8	0.0146070264	
15.4	3.6	5.8	0.0109855913	
15.4	3.6	22.8	0.0124720026	
15.4	3.8	5.6	0.0182453300	
15.4	3.8	22.6	0.0126163132	
15.4	4.0	5.6	0.0094882493	
15.4	4.2	5.4	0.0186190970	
15.4	4.2	22.4	0.0167751796	
15.4	4.4	5.4	0.0190571620	
15.4	10.4	12.4	0.0199320304	
15.4	11.0	29.4	0.0178870042	
15.4	11.2	29.4	0.0179520372	
15.4	11.4	29.4	0.0180065041	
15.4	11.6	29.4	0.0180503728	
15.4	11.8	29.4	0.0180836174	
15.4	24.0	10.8	0.0163344551	
15.4	24.2	10.6	0.0129802662	
15.4	24.2	10.8	0.0093505571	
15.4	24.2	27.6	0.0126948776	
15.4	24.4	10.8	0.0098230506	
15.4	24.4	27.6	0.0162582954	
15.4	24.4	27.8	0.0144252929	
15.4	24.6	10.8	0.0165667242	
15.4	24.6	11.0	0.0156847331	
15.4	24.6	27.8	0.0141431469	
15.4	24.8	11.0	0.0159016814	
15.6	3.0	23.2	0.0191629021	
15.6	3.2	23.0	0.0149528409	
15.6	3.4	6.0	0.0169223501	
15.6	3.4	23.0	0.0183245109	
15.6	3.6	5.8	0.0139748759	
15.6	3.6	22.8	0.0087264732	
15.6	3.8	5.8	0.0136956669	
15.6	3.8	22.6	0.0183347852	
15.6	3.8	22.8	0.0182496325	
15.6	4.0	5.6	0.0118872748	
15.6	4.0	22.6	0.0159439921	
15.6	4.2	5.6	0.0196321069	
15.6	4.4	5.4	0.0152051442	
15.6	10.4	12.4	0.0193153394	
15.6	10.6	12.4	0.0163234714	
15.6	10.8	12.4	0.0166911635	
15.6	11.0	12.4	0.0170490316	
15.6	11.0	29.4	0.0162549594	
15.6	11.2	12.4	0.0173968650	
15.6	11.2	29.4	0.0151109993	
15.6	11.4	12.4	0.0193528515	
15.6	11.4	29.4	0.0154523738	
15.6	11.6	29.4	0.0157846533	
15.6	24.4	10.6	0.0165566489	
15.6	24.4	10.8	0.0170487182	
15.6	24.4	27.6	0.0163207936	
15.6	24.6	10.6	0.0132907360	
15.6	24.6	10.8	0.0099363715	
15.6	24.6	27.6	0.0099827790	
15.6	24.8	10.8	0.0096876209	
15.6	24.8	27.6	0.0172414425	
15.6	24.8	27.8	0.0153715327	
15.6	25.0	10.8	0.0164017094	
15.6	25.0	11.0	0.0167422415	
15.6	25.0	27.8	0.0142335915	
15.6	25.2	11.0	0.0152482060	
15.8	3.0	23.2	0.0192157742	
15.8	3.4	6.0	0.0150198970	
15.8	3.4	23.0	0.0112798204	
15.8	3.6	6.0	0.0197920652	
15.8	3.6	22.8	0.0150251946	
15.8	3.8	5.8	0.0077635286	
15.8	3.8	22.8	0.0121592656	
15.8	4.0	5.6	0.0173275557	
15.8	4.0	5.8	0.0172095131	
15.8	4.0	22.6	0.0122728066	
15.8	4.2	5.6	0.0149005312	
15.8	4.4	5.4	0.0187289124	
15.8	10.6	12.4	0.0153256471	
15.8	10.8	12.4	0.0132558479	
15.8	11.0	12.4	0.0138967960	
15.8	11.0	29.4	0.0158698117	
15.8	11.2	12.4	0.0148481499	
15.8	11.2	29.4	0.0122610674	
15.8	11.4	29.4	0.0128891485	
15.8	11.6	29.4	0.0166187694	
15.8	24.8	10.6	0.0128602577	
15.8	24.8	10.8	0.0172542759	
15.8	24.8	27.4	0.0152759677	
15.8	24.8	27.6	0.0127174883	
15.8	25.0	10.6	0.0138315847	
15.8	25.0	10.8	0.0099920361	
15.8	25.0	27.6	0.0108810470	
15.8	25.2	10.8	0.0094861351	
15.8	25.2	27.6	0.0181080356	
15.8	25.2	27.8	0.0156726480	
15.8	25.4	10.8	0.0161861493	
15.8	25.4	11.0	0.0170730868	
15.8	25.4	27.8	0.0147828061	
15.8	25.6	11.0	0.0144262896	
16.0	3.2	6.2	0.0197163320	
16.0	3.2	23.2	0.0144860451	
16.0	3.4	23.0	0.0146022582	
16.0	3.6	6.0	0.0128972686	
16.0	3.6	23.0	0.0142914972	
