0.0	22.4	0.4984949354	22.4
0.1	22.3	0.4985164197	22.4
0.2	22.2	0.4985319971	22.4
0.3	22.1	0.4985408052	22.4
0.4	22.0	0.4985419496	22.4
0.5	21.9	0.4985345049	22.4
0.6	21.8	0.4985175155	22.4
0.7	21.7	0.4984899970	22.4
0.8	21.6	0.4984509364	22.4
0.9	21.5	0.4983992937	22.4
1.0	21.4	0.4983340030	22.4
1.1	21.3	0.4982539730	22.4
1.2	21.2	0.4981580888	22.4
1.3	21.1	0.4980452123	22.4
1.4	21.0	0.4979141840	22.4
1.5	20.9	0.4977638237	22.4
1.6	20.8	0.4975929320	22.4
1.7	20.7	0.4974002913	22.4
1.8	20.6	0.4971846672	22.4
1.9	20.5	0.4969448095	22.4
2.0	20.4	0.4966794538	22.4
2.1	20.3	0.4963873226	22.4
2.2	20.2	0.4960671264	22.4
2.3	20.1	0.4957175657	22.4
2.4	20.0	0.4953373314	22.4
2.5	19.9	0.4949251070	22.4
2.6	19.8	0.4944795693	22.4
2.7	19.7	0.4939993901	22.4
2.8	19.6	0.4934832378	22.4
2.9	19.5	0.4929297780	22.4
3.0	19.4	0.4923376758	22.4
3.1	19.3	0.4917055966	22.4
3.2	19.2	0.4910322077	22.4
3.3	19.1	0.4903161796	22.4
3.4	19.0	0.4895561875	22.4
3.5	18.9	0.4887509128	22.4
3.6	18.8	0.4878990443	22.4
3.7	18.7	0.4869992794	22.4
3.8	18.6	0.4860503261	22.4
3.9	18.5	0.4850509040	22.4
4.0	18.4	0.4839997454	22.4
4.1	18.3	0.4828955973	22.4
4.2	18.2	0.4817372223	22.4
4.3	18.1	0.4805234002	22.4
4.4	18.0	0.4792529291	22.4
4.5	17.9	0.4779246269	22.4
4.6	17.8	0.4765373327	22.4
4.7	17.7	0.4750899079	22.4
4.8	17.6	0.4735812375	22.4
4.9	17.5	0.4720102314	22.4
5.0	17.4	0.4703758258	22.4
5.1	17.3	0.4686769842	22.4
5.2	17.2	0.4669126987	22.4
5.3	17.1	0.4650819912	22.4
5.4	17.0	0.4631839146	22.4
5.5	16.9	0.4612175537	22.4
5.6	16.8	0.4591820266	22.4
5.7	16.7	0.4570764857	22.4
5.8	16.6	0.4549001186	22.4
5.9	16.5	0.4526521495	22.4
6.0	16.4	0.4503318395	22.4
6.1	16.3	0.4479384885	22.4
6.2	16.2	0.4454714354	22.4
6.3	16.1	0.4429300593	22.4
6.4	16.0	0.4403137802	22.4
6.5	15.9	0.4376220603	22.4
6.6	15.8	0.4348544041	22.4
6.7	15.7	0.4320103599	22.4
6.8	15.6	0.4290895198	22.4
6.9	15.5	0.4260915211	22.4
7.0	15.4	0.4230160464	22.4
7.1	15.3	0.4198628247	22.4
7.2	15.2	0.4166316315	22.4
7.3	15.1	0.4133222897	22.4
7.4	15.0	0.4099346700	22.4
7.5	14.9	0.4064686912	22.4
7.6	14.8	0.4029243209	22.4
7.7	14.7	0.3993015759	22.4
7.8	14.6	0.3956005221	22.4
7.9	14.5	0.3918212752	22.4
8.0	14.4	0.3879640010	22.4
8.1	14.3	0.3840289153	22.4
8.2	14.2	0.3800162844	22.4
8.3	14.1	0.3759264248	22.4
8.4	14.0	0.3717597038	22.4
8.5	13.9	0.3675165393	22.4
8.6	13.8	0.3631973998	22.4
8.7	13.7	0.3588028041	22.4
8.8	13.6	0.3543333219	22.4
8.9	13.5	0.3497895729	22.4
9.0	13.4	0.3451722271	22.4
9.1	13.3	0.3404820046	22.4
9.2	13.2	0.3357196750	22.4
