	1.530	1.540	1.550	1.560	1.570
11.1	0.2909423255	0.3090201238	0.3248202872	0.3373559639	0.3455299473
11.2	0.2869821671	0.3043444500	0.3193160608	0.3309066445	0.3380229766
11.3	0.2829916654	0.2996358712	0.3137780534	0.3244255315	0.3304906835
11.4	0.2789733184	0.2948975622	0.3082102995	0.3179177426	0.3229395325
11.5	0.2749296756	0.2901327579	0.3026169026	0.3113884704	0.3153760648
11.6	0.2708633362	0.2853447507	0.2970020301	0.3048429760	0.3078068905
11.7	0.2667769461	0.2805368866	0.2913699091	0.2982865838	0.3002386804
11.8	0.2626731958	0.2757125625	0.2857248221	0.2917246747	0.2926781583
11.9	0.2585548176	0.2708752220	0.2800711023	0.2851626808	0.2851320927
12.0	0.2544245831	0.2660283524	0.2744131286	0.2786060786	0.2776072886
12.1	0.2502853001	0.2611754811	0.2687553214	0.2720603827	0.2701105793
12.2	0.2461398106	0.2563201716	0.2631021375	0.2655311400	0.2626488180
12.3	0.2419909872	0.2514660204	0.2574580651	0.2590239228	0.2552288694
12.4	0.2378417308	0.2466166526	0.2518276191	0.2525443224	0.2478576011
12.5	0.2336949675	0.2417757185	0.2462153362	0.2460979430	0.2405418758
12.6	0.2295536458	0.2369468900	0.2406257696	0.2396903944	0.2332885418
12.7	0.2254207333	0.2321338560	0.2350634843	0.2333272864	0.2261044256
12.8	0.2212992143	0.2273403193	0.2295330516	0.2270142214	0.2189963225
12.9	0.2171920863	0.2225699921	0.2240390445	0.2207567883	0.2119709889
13.0	0.2131023571	0.2178265923	0.2185860321	0.2145605556	0.2050351334
13.1	0.2090330419	0.2131138397	0.2131785748	0.2084310652	0.1981954086
13.2	0.2049871599	0.2084354516	0.2078212192	0.2023738254	0.1914584028
13.3	0.2009677314	0.2037951390	0.2025184928	0.1963943048	0.1848306318
13.4	0.1969777748	0.1991966030	0.1972748989	0.1904979253	0.1783185304
13.5	0.1930203033	0.1946435300	0.1920949116	0.1846900564	0.1719284449
13.6	0.1890983220	0.1901395885	0.1869829707	0.1789760078	0.1656666245
13.7	0.1852148243	0.1856884246	0.1819434765	0.1733610239	0.1595392139
13.8	0.1813727894	0.1812936583	0.1769807853	0.1678502773	0.1535522452
13.9	0.1775751789	0.1769588796	0.1720992036	0.1624488622	0.1477116305
14.0	0.1738249337	0.1726876442	0.1673029841	0.1571617888	0.1420231543
14.1	0.1701249710	0.1684834703	0.1625963200	0.1519939771	0.1364924662
14.2	0.1664781812	0.1643498340	0.1579833407	0.1469502507	0.1311250739
14.3	0.1628874248	0.1602901660	0.1534681071	0.1420353316	0.1259263358
14.4	0.1593555296	0.1563078475	0.1490546066	0.1372538339	0.1209014547
14.5	0.1558852875	0.1524062070	0.1447467487	0.1326102585	0.1160554707
14.6	0.1524794516	0.1485885160	0.1405483605	0.1281089877	0.1113932552
14.7	0.1491407335	0.1448579857	0.1364631822	0.1237542797	0.1069195043
14.8	0.1458718000	0.1412177636	0.1324948630	0.1195502636	0.1026387333
14.9	0.1426752708	0.1376709296	0.1286469566	0.1155009345	0.0985552703
15.0	0.1395537153	0.1342204930	0.1249229172	0.1116101482	0.0946732513
15.1	0.1365096500	0.1308693890	0.1213260956	0.1078816171	0.0909966146
15.2	0.1335455359	0.1276204756	0.1178597350	0.1043189052	0.0875290956
15.3	0.1306637758	0.1244765299	0.1145269677	0.1009254240	0.0842742224
