20.2	5.4	6.2	0.0153103505	
20.2	5.4	23.2	0.0187307975	
20.2	5.6	6.0	0.0091922611	
20.2	5.6	6.2	0.0049928794	
20.2	5.6	6.4	0.0180275847	
20.2	5.6	23.0	0.0082367505	
20.2	5.6	23.2	0.0058759033	
20.2	5.6	23.4	0.0188332918	
20.2	5.8	6.0	0.0162608490	
20.2	5.8	6.2	0.0170303539	
20.2	5.8	22.8	0.0180545221	
20.2	5.8	23.0	0.0145504366	
20.2	5.8	23.2	0.0179168286	
20.2	10.2	11.6	0.0188872377	
20.2	10.2	28.6	0.0172850977	
20.2	10.4	11.8	0.0150220978	
20.2	10.4	28.8	0.0190187329	
20.2	10.6	28.8	0.0181763339	
20.4	5.6	6.0	0.0151545697	
20.4	5.6	6.2	0.0104492941	
20.4	5.6	6.4	0.0172192984	
20.4	5.6	23.0	0.0142366362	
20.4	5.6	23.2	0.0145258589	
20.4	5.8	5.8	0.0179085686	
20.4	5.8	6.0	0.0086763196	
20.4	5.8	6.2	0.0105254017	
20.4	5.8	22.8	0.0169175630	
20.4	5.8	23.0	0.0074171757	
20.4	5.8	23.2	0.0113746497	
20.4	10.2	11.6	0.0147973611	
20.4	10.2	28.6	0.0189609949	
20.4	10.4	11.6	0.0192612814	
20.4	10.4	11.8	0.0193100286	
20.4	10.4	28.6	0.0176934441	
20.4	10.6	11.8	0.0180090008	
20.4	10.6	28.8	0.0164645324	
20.6	5.6	6.2	0.0187347601	
20.6	5.8	6.0	0.0090707555	
20.6	5.8	6.2	0.0059947967	
20.6	5.8	6.4	0.0159508922	
20.6	5.8	23.0	0.0081866985	
20.6	5.8	23.2	0.0107210836	
20.6	5.8	23.4	0.0189701951	
20.6	6.0	6.0	0.0140076693	
20.6	6.0	6.2	0.0161024112	
20.6	6.0	22.8	0.0165930002	
20.6	6.0	23.0	0.0136348869	
20.6	6.0	23.2	0.0169160342	
20.6	10.2	11.6	0.0194441329	
20.6	10.4	11.6	0.0131824598	
20.6	10.4	28.6	0.0124545795	
20.6	10.6	11.8	0.0156393600	
20.6	10.6	28.6	0.0185133579	
20.6	10.6	28.8	0.0169650603	
20.8	5.8	6.0	0.0149887922	
20.8	5.8	6.2	0.0144898860	
20.8	5.8	23.0	0.0141438489	
20.8	5.8	23.2	0.0197476337	
20.8	6.0	5.8	0.0165369799	
20.8	6.0	6.0	0.0070805768	
20.8	6.0	6.2	0.0096085899	
20.8	6.0	22.8	0.0156202058	
20.8	6.0	23.0	0.0063554665	
20.8	6.0	23.2	0.0103835930	
20.8	6.2	23.0	0.0195675784	
20.8	10.4	11.6	0.0138890578	
20.8	10.4	28.6	0.0173665965	
20.8	10.6	11.6	0.0144015740	
20.8	10.6	11.8	0.0174532780	
20.8	10.6	28.6	0.0135897368	
21.0	6.0	6.0	0.0088097446	
21.0	6.0	6.2	0.0106759663	
21.0	6.0	23.0	0.0080016044	
21.0	6.0	23.2	0.0165692971	
21.0	6.2	5.8	0.0193898593	
21.0	6.2	6.0	0.0132791810	
21.0	6.2	6.2	0.0152276907	
21.0	6.2	22.8	0.0146943673	
21.0	6.2	23.0	0.0121381699	
21.0	6.2	23.2	0.0159644539	
21.0	10.4	11.6	0.0190011215	
21.0	10.6	11.6	0.0109694053	
21.0	10.6	28.6	0.0117489049	
21.2	6.0	6.0	0.0146944657	
21.2	6.0	6.2	0.0193784349	
21.2	6.0	23.0	0.0154841362	
21.2	6.2	5.8	0.0149898049	
21.2	6.2	6.0	0.0061946927	
21.2	6.2	6.2	0.0087356390	
21.2	6.2	6.4	0.0189112699	
21.2	6.2	22.8	0.0141518870	
21.2	6.2	23.0	0.0046986435	
21.2	6.2	23.2	0.0138237716	
21.2	6.4	6.0	0.0191636134	
21.2	6.4	23.0	0.0176151121	
21.2	10.4	11.4	0.0165717907	
21.2	10.4	28.4	0.0168592152	
21.2	10.6	11.6	0.0133974365	
21.2	10.6	28.6	0.0164179664	
21.4	6.2	6.0	0.0084529037	
21.4	6.2	6.2	0.0162371688	
21.4	6.2	22.8	0.0194167463	
21.4	6.2	23.0	0.0119471360	
21.4	6.4	5.8	0.0173014092	
21.4	6.4	6.0	0.0119146152	
21.4	6.4	6.2	0.0143670774	
21.4	6.4	22.8	0.0144840749	
21.4	6.4	23.0	0.0108838118	
21.4	6.4	23.2	0.0150232847	
21.4	10.4	11.4	0.0193561924	
21.4	10.6	11.4	0.0175618782	
21.4	10.6	11.6	0.0182718385	
21.4	10.6	28.4	0.0161956465	
21.4	10.8	11.6	0.0184743278	
21.4	10.8	28.6	0.0196527557	
21.6	6.2	6.0	0.0143154709	
21.6	6.4	5.8	0.0133159325	
21.6	6.4	6.0	0.0046556855	
21.6	6.4	6.2	0.0135593744	
21.6	6.4	22.8	0.0125611839	
21.6	6.4	23.0	0.0088829217	
21.6	6.6	6.0	0.0172913553	
21.6	6.6	6.2	0.0199901721	
21.6	6.6	23.0	0.0170396271	
21.6	10.6	11.4	0.0122744758	
21.6	10.6	28.4	0.0149968717	
21.6	10.8	11.4	0.0189217754	
21.6	10.8	11.6	0.0151697031	
21.6	10.8	28.4	0.0175955653	
21.6	10.8	28.6	0.0169762783	
21.8	6.4	5.8	0.0185072133	
21.8	6.4	6.0	0.0098504404	
21.8	6.4	22.8	0.0177961529	
21.8	6.4	23.0	0.0177116309	
21.8	6.6	5.8	0.0159477792	
21.8	6.6	6.0	0.0103121588	
21.8	6.6	6.2	0.0134813255	
21.8	6.6	22.6	0.0192131777	
