	1.530	1.540	1.550	1.560	1.570
0.0	0.9970384366	0.9999089013	0.9993765085	0.9978997561	0.9975283911
0.1	0.9969805114	0.9998513665	0.9993195631	0.9978435255	0.9974730075
0.2	0.9968212039	0.9996935739	0.9991638314	0.9976900747	0.9973218649
0.3	0.9965605468	0.9994355551	0.9989093442	0.9974394336	0.9970749925
0.4	0.9961985928	0.9990773620	0.9985561517	0.9970916511	0.9967324376
0.5	0.9957354158	0.9986190664	0.9981043239	0.9966467949	0.9962942660
0.6	0.9951711099	0.9980607601	0.9975539500	0.9961049517	0.9957605619
0.7	0.9945057899	0.9974025552	0.9969051388	0.9954662271	0.9951314276
0.8	0.9937395911	0.9966445836	0.9961580187	0.9947307455	0.9944069840
0.9	0.9928726694	0.9957869975	0.9953127374	0.9938986504	0.9935873703
1.0	0.9919052011	0.9948299687	0.9943694619	0.9929701037	0.9926727437
1.1	0.9908373830	0.9937736892	0.9933283788	0.9919452865	0.9916632799
1.2	0.9896694322	0.9926183709	0.9921896939	0.9908243985	0.9905591728
1.3	0.9884015864	0.9913642454	0.9909536323	0.9896076580	0.9893606343
1.4	0.9870341033	0.9900115643	0.9896204385	0.9882953023	0.9880678945
1.5	0.9855672612	0.9885605990	0.9881903760	0.9868875870	0.9866812018
1.6	0.9840013584	0.9870116403	0.9866637276	0.9853847864	0.9852008222
1.7	0.9823367134	0.9853649989	0.9850407951	0.9837871934	0.9836270402
1.8	0.9805736648	0.9836210052	0.9833218995	0.9820951194	0.9819601579
1.9	0.9787125711	0.9817800088	0.9815073805	0.9803088940	0.9802004953
2.0	0.9767538109	0.9798423790	0.9795975969	0.9784288654	0.9783483903
2.1	0.9746977826	0.9778085044	0.9775929263	0.9764553998	0.9764041986
2.2	0.9725449045	0.9756787929	0.9754937651	0.9743888820	0.9743682935
2.3	0.9702956142	0.9734536716	0.9733005284	0.9722297145	0.9722410658
2.4	0.9679503695	0.9711335869	0.9710136496	0.9699783181	0.9700229241
2.5	0.9655096472	0.9687190039	0.9686335811	0.9676351315	0.9677142942
2.6	0.9629739437	0.9662104070	0.9661607934	0.9652006115	0.9653156194
2.7	0.9603437750	0.9636082993	0.9635957754	0.9626752323	0.9628273604
