20.0	0.000	0.8170445083
20.0	0.001	0.8155948807
20.0	0.002	0.8158211445
20.0	0.003	0.8161832193
20.0	0.004	0.8166765135
20.0	0.005	0.8172826118
20.0	0.006	0.8179911770
20.0	0.007	0.8188053910
20.0	0.008	0.8197241533
20.0	0.009	0.8207424491
20.0	0.010	0.8218705490
20.0	0.011	0.8230852383
20.0	0.012	0.8244096962
20.0	0.013	0.8258340970
20.0	0.014	0.8273597345
20.0	0.015	0.8289847503
20.0	0.016	0.8307052119
20.0	0.017	0.8325212867
20.0	0.018	0.8344314285
20.0	0.019	0.8364329791
20.0	0.020	0.8385400774
20.0	0.021	0.8407004548
20.0	0.022	0.8429610010
20.0	0.023	0.8453019311
20.0	0.024	0.8477202410
20.0	0.025	0.8502319274
20.0	0.026	0.8527739680
20.0	0.027	0.8554020862
20.0	0.028	0.8580925769
20.0	0.029	0.8608403568
20.0	0.030	0.8636436731
20.1	0.000	0.8153388992
20.1	0.001	0.8138772842
20.1	0.002	0.8141065567
20.1	0.003	0.8144749089
20.1	0.004	0.8149734964
20.1	0.005	0.8155880497
20.1	0.006	0.8163108834
20.1	0.007	0.8171382126
20.1	0.008	0.8180705390
20.1	0.009	0.8191067739
20.1	0.010	0.8202438787
20.1	0.011	0.8214873003
20.1	0.012	0.8228331308
20.1	0.013	0.8242816384
20.1	0.014	0.8258319441
20.1	0.015	0.8274824393
20.1	0.016	0.8292312695
20.1	0.017	0.8310763829
20.1	0.018	0.8330182898
20.1	0.019	0.8350518414
20.1	0.020	0.8371704304
20.1	0.021	0.8393872645
20.1	0.022	0.8416832306
20.1	0.023	0.8440607592
20.1	0.024	0.8465165309
20.1	0.025	0.8490398069
20.1	0.026	0.8516478751
20.1	0.027	0.8543162287
20.1	0.028	0.8570466320
20.1	0.029	0.8598359426
20.1	0.030	0.8626773342
20.2	0.000	0.8136272811
20.2	0.001	0.8121538944
20.2	0.002	0.8123866540
20.2	0.003	0.8127603261
20.2	0.004	0.8132669762
20.2	0.005	0.8138912536
20.2	0.006	0.8146250337
20.2	0.007	0.8154659126
20.2	0.008	0.8164131892
20.2	0.009	0.8174660630
20.2	0.010	0.8186237334
20.2	0.011	0.8198856429
20.2	0.012	0.8212531098
20.2	0.013	0.8227252956
20.2	0.014	0.8243008368
20.2	0.015	0.8259780075
20.2	0.016	0.8277553039
20.2	0.017	0.8296326300
20.2	0.018	0.8316029443
20.2	0.019	0.8336692808
20.2	0.020	0.8358294658
20.2	0.021	0.8380730586
20.2	0.022	0.8404051233
20.2	0.023	0.8428196371
20.2	0.024	0.8453134124
20.2	0.025	0.8478869994
20.2	0.026	0.8505237067
20.2	0.027	0.8532317497
20.2	0.028	0.8560029100
20.2	0.029	0.8588340685
20.2	0.030	0.8617163868
20.3	0.000	0.8119096891
20.3	0.001	0.8104242955
20.3	0.002	0.8106605700
20.3	0.003	0.8110398861
20.3	0.004	0.8115543279
20.3	0.005	0.8121882980
20.3	0.006	0.8129331989
20.3	0.007	0.8137891058
20.3	0.008	0.8147502787
20.3	0.009	0.8158202134
