1.530	0.3367530621
1.540	0.3698476026
1.550	0.4101024985
1.560	0.4547964529
1.570	0.4994298884
1.530	0.3367530621
1.540	0.3698476026
1.550	0.4101024985
1.560	0.4547964529
1.570	0.4994298884
