100.0	0.000	0.6311825586
100.0	0.001	0.5889214359
100.0	0.002	0.5316172823
100.0	0.003	0.4451387768
100.0	0.004	0.3410764186
100.0	0.005	0.2866754327
100.0	0.006	0.3095700578
100.0	0.007	0.3365118594
100.0	0.008	0.3681310486
100.0	0.009	0.4037982448
100.0	0.010	0.4434589558
100.0	0.011	0.4864359242
100.0	0.012	0.5322222275
100.0	0.013	0.5800457768
100.0	0.014	0.6291762697
100.0	0.015	0.6788088810
100.0	0.016	0.7281548811
100.0	0.017	0.7763799581
100.0	0.018	0.8226095864
100.0	0.019	0.8658640964
100.0	0.020	0.9050437965
100.0	0.021	0.9388983921
100.0	0.022	0.9660545580
100.0	0.023	0.9850851701
100.0	0.024	0.9946414203
100.0	0.025	0.9997876083
100.0	0.026	0.9922170840
100.0	0.027	0.9710216258
100.0	0.028	0.9375203530
100.0	0.029	0.8941366291
100.0	0.030	0.8444768198
100.0	0.031	0.7944008174
100.0	0.032	0.7556769370
100.0	0.033	0.7256245822
100.0	0.034	0.7062832709
100.0	0.035	0.6985213526
100.0	0.036	0.7020140526
100.0	0.037	0.7154477912
100.0	0.038	0.7367370919
100.0	0.039	0.7633189029
100.0	0.040	0.7924092155
100.0	0.041	0.8212341075
100.0	0.042	0.8471318991
100.0	0.043	0.8676339699
100.0	0.044	0.8802867458
100.0	0.045	0.8826486817
100.0	0.046	0.8764538793
100.0	0.047	0.8624948263
100.0	0.048	0.8418250555
100.0	0.049	0.8159707891
100.0	0.050	0.7867644902
99.9	0.000	0.6347770290
99.9	0.001	0.5925394986
99.9	0.002	0.5351162175
99.9	0.003	0.4484223728
99.9	0.004	0.3440397384
99.9	0.005	0.2864800464
99.9	0.006	0.3094586140
99.9	0.007	0.3365043937
99.9	0.008	0.3682434969
99.9	0.009	0.4040455957
99.9	0.010	0.4438499743
99.9	0.011	0.4869726547
99.9	0.012	0.5328977307
99.9	0.013	0.5808417461
99.9	0.014	0.6300647494
99.9	0.015	0.6797504468
99.9	0.016	0.7291033407
99.9	0.017	0.7772845773
99.9	0.018	0.8234225464
99.9	0.019	0.8665448501
99.9	0.020	0.9055660240
99.9	0.021	0.9392549381
99.9	0.022	0.9662600737
99.9	0.023	0.9851761792
99.9	0.024	0.9946728527
99.9	0.025	0.9997807158
99.9	0.026	0.9925144703
99.9	0.027	0.9715048139
99.9	0.028	0.9382536189
99.9	0.029	0.8950762986
99.9	0.030	0.8455427369
99.9	0.031	0.7951955398
99.9	0.032	0.7561793195
99.9	0.033	0.7257600473
99.9	0.034	0.7060194600
99.9	0.035	0.6978687586
99.9	0.036	0.7010196610
99.9	0.037	0.7141895523
99.9	0.038	0.7352977814
99.9	0.039	0.7617930438
99.9	0.040	0.7908870930
99.9	0.041	0.8197759599
99.9	0.042	0.8458024060
99.9	0.043	0.8664798510
99.9	0.044	0.8793403703
99.9	0.045	0.8819369141
99.9	0.046	0.8760486832
99.9	0.047	0.8624313791
99.9	0.048	0.8420908421
99.9	0.049	0.8165104617
99.9	0.050	0.7874940398
99.8	0.000	0.6383644152
99.8	0.001	0.5961523253
99.8	0.002	0.5386116854
99.8	0.003	0.4517052215
99.8	0.004	0.3470057078
99.8	0.005	0.2862549174
99.8	0.006	0.3093167485
99.8	0.007	0.3364662223
99.8	0.008	0.3683250119
99.8	0.009	0.4042620475
99.8	0.010	0.4442105017
99.8	0.011	0.4874798305
99.8	0.012	0.5335450357
99.8	0.013	0.5816118890
99.8	0.014	0.6309298986
99.8	0.015	0.6806719205
99.8	0.016	0.7300353806
99.8	0.017	0.7781769969
99.8	0.018	0.8242272726
99.8	0.019	0.8672208326
99.8	0.020	0.9060868214
99.8	0.021	0.9396115701
99.8	0.022	0.9664665442
99.8	0.023	0.9852678851
99.8	0.024	0.9947036888
99.8	0.025	0.9997688731
99.8	0.026	0.9928047509
99.8	0.027	0.9719802686
99.8	0.028	0.9389797266
99.8	0.029	0.8960105464
99.8	0.030	0.8466064747
99.8	0.031	0.7960051265
99.8	0.032	0.7567006033
99.8	0.033	0.7259164704
99.8	0.034	0.7057766555
99.8	0.035	0.6972344915
99.8	0.036	0.7000405594
99.8	0.037	0.7129354664
