1.530	0.0911586309
1.540	0.1016774683
1.550	0.1132944219
1.560	0.1261037989
1.570	0.1402036921
1.530	0.0940695920
1.540	0.1046384869
1.550	0.1162570885
1.560	0.1290066292
1.570	0.1430001454
