20.2	11.4	26.0	0.0198312231	57.6
20.2	11.4	26.2	0.0184441933	57.8
20.2	11.4	26.4	0.0170555456	58.0
20.2	11.4	26.6	0.0156654017	58.2
20.2	11.4	26.8	0.0142738837	58.4
20.2	11.4	27.0	0.0147062140	58.6
20.2	11.4	27.2	0.0153755504	58.8
20.2	11.4	27.4	0.0160425061	59.0
20.2	11.4	27.6	0.0167069779	59.2
20.2	11.4	27.8	0.0173688629	59.4
20.2	11.4	28.0	0.0180280585	59.6
20.2	11.4	28.2	0.0186844628	59.8
20.2	11.4	28.4	0.0193379741	60.0
20.2	11.4	28.6	0.0199884911	60.2
20.4	11.2	24.4	0.0193471141	56.0
20.4	11.2	24.6	0.0193153021	56.2
20.4	11.2	24.8	0.0192808931	56.4
20.4	11.2	25.0	0.0192438918	56.6
20.4	11.2	25.2	0.0197832065	56.8
20.4	11.4	26.0	0.0197410100	57.8
20.4	11.4	26.2	0.0183959175	58.0
20.4	11.4	26.4	0.0170492113	58.2
20.4	11.4	26.6	0.0163760720	58.4
20.4	11.4	26.8	0.0171167646	58.6
20.4	11.4	27.0	0.0178548070	58.8
20.4	11.4	27.2	0.0185900849	59.0
20.4	11.4	27.4	0.0193224844	59.2
20.6	11.2	24.4	0.0187891390	56.2
20.6	11.2	24.6	0.0179374299	56.4
20.6	11.2	24.8	0.0179766486	56.6
20.6	11.2	25.0	0.0184865881	56.8
20.6	11.2	25.2	0.0189943705	57.0
20.6	11.2	25.4	0.0194999366	57.2
20.6	11.4	26.0	0.0196490653	58.0
20.6	11.4	26.2	0.0183460281	58.2
20.6	11.4	26.4	0.0185783079	58.4
20.6	11.4	26.6	0.0193887942	58.6
20.8	11.2	24.2	0.0195789089	56.2
20.8	11.2	24.4	0.0182855930	56.4
20.8	11.2	24.6	0.0169906732	56.6
20.8	11.2	24.8	0.0173006837	56.8
20.8	11.2	25.0	0.0177530367	57.0
20.8	11.2	25.2	0.0182033182	57.2
20.8	11.2	25.4	0.0186514758	57.4
20.8	11.2	25.6	0.0190974571	57.6
20.8	11.2	25.8	0.0195412100	57.8
20.8	11.2	26.0	0.0199826829	58.0
20.8	11.4	26.0	0.0197557978	58.2
21.0	11.2	24.2	0.0190318693	56.4
21.0	11.2	24.4	0.0177804431	56.6
21.0	11.2	24.6	0.0165274573	56.8
21.0	11.2	24.8	0.0166227000	57.0
21.0	11.2	25.0	0.0170174138	57.2
21.0	11.2	25.2	0.0174101419	57.4
