	1.530	1.540	1.550	1.560	1.570
11.1	0.1787857387	0.2049812007	0.2344743140	0.2675289063	0.3043805771
11.2	0.1811109567	0.2076234645	0.2374633691	0.2708929381	0.3081443393
11.3	0.1834293937	0.2102573462	0.2404419637	0.2742438129	0.3118914561
11.4	0.1857405494	0.2128822803	0.2434094614	0.2775808185	0.3156211359
11.5	0.1880439274	0.2154977062	0.2463652320	0.2809032509	0.3193325976
11.6	0.1903390351	0.2181030685	0.2493086521	0.2842104142	0.3230250712
11.7	0.1926253838	0.2206978164	0.2522391044	0.2875016212	0.3266977973
11.8	0.1949024891	0.2232814048	0.2551559786	0.2907761931	0.3303500280
11.9	0.1971698704	0.2258532936	0.2580586709	0.2940334600	0.3339810261
12.0	0.1994270516	0.2284129479	0.2609465845	0.2972727604	0.3375900660
12.1	0.2016735608	0.2309598387	0.2638191294	0.3004934418	0.3411764331
12.2	0.2039089306	0.2334934421	0.2666757227	0.3036948607	0.3447394245
12.3	0.2061326978	0.2360132400	0.2695157885	0.3068763824	0.3482783484
12.4	0.2083444040	0.2385187199	0.2723387580	0.3100373815	0.3517925248
12.5	0.2105435953	0.2410093752	0.2751440698	0.3131772415	0.3552812850
12.6	0.2127298224	0.2434847050	0.2779311697	0.3162953551	0.3587439721
12.7	0.2149026409	0.2459442142	0.2806995107	0.3193911242	0.3621799406
12.8	0.2170616110	0.2483874138	0.2834485535	0.3224639602	0.3655885568
12.9	0.2192062979	0.2508138206	0.2861777659	0.3255132835	0.3689691986
13.0	0.2213362717	0.2532229577	0.2888866235	0.3285385238	0.3723212554
13.1	0.2234511073	0.2556143542	0.2915746092	0.3315391205	0.3756441285
13.2	0.2255503848	0.2579875451	0.2942412136	0.3345145221	0.3789372305
13.3	0.2276336894	0.2603420720	0.2968859349	0.3374641865	0.3821999860
13.4	0.2297006111	0.2626774824	0.2995082789	0.3403875810	0.3854318309
13.5	0.2317507454	0.2649933302	0.3021077591	0.3432841824	0.3886322129
13.6	0.2337836928	0.2672891757	0.3046838965	0.3461534768	0.3918005910
13.7	0.2357990591	0.2695645852	0.3072362201	0.3489949598	0.3949364359
13.8	0.2377964553	0.2718191317	0.3097642663	0.3518081361	0.3980392296
13.9	0.2397754978	0.2740523944	0.3122675795	0.3545925202	0.4011084654
14.0	0.2417358081	0.2762639590	0.3147457114	0.3573476355	0.4041436483
14.1	0.2436770134	0.2784534174	0.3171982219	0.3600730149	0.4071442941
14.2	0.2455987461	0.2806203682	0.3196246783	0.3627682007	0.4101099300
14.3	0.2475006439	0.2827644164	0.3220246557	0.3654327442	0.4130400943
14.4	0.2493823501	0.2848851731	0.3243977369	0.3680662061	0.4159343364
14.5	0.2512435135	0.2869822565	0.3267435124	0.3706681562	0.4187922163
14.6	0.2530837881	0.2890552906	0.3290615803	0.3732381733	0.4216133052
14.7	0.2549028336	0.2911039064	0.3313515465	0.3757758454	0.4243971848
14.8	0.2567003153	0.2931277410	0.3336130243	0.3782807695	0.4271434475
14.9	0.2584759037	0.2951264381	0.3358456347	0.3807525514	0.4298516962
15.0	0.2602292750	0.2970996480	0.3380490064	0.3831908060	0.4325215443
15.1	0.2619601110	0.2990470273	0.3402227755	0.3855951568	0.4351526153
15.2	0.2636680989	0.3009682390	0.3423665856	0.3879652362	0.4377445431
15.3	0.2653529315	0.3028629525	0.3444800879	0.3903006853	0.4402969713
15.4	0.2670143071	0.3047308440	0.3465629409	0.3926011535	0.4428095538
15.5	0.2686519297	0.3065715956	0.3486148106	0.3948662992	0.4452819540
15.6	0.2702655086	0.3083848960	0.3506353702	0.3970957888	0.4477138451
15.7	0.2718547588	0.3101704404	0.3526243003	0.3992892973	0.4501049098
15.8	0.2734194009	0.3119279302	0.3545812889	0.4014465079	0.4524548400
15.9	0.2749591609	0.3136570730	0.3565060309	0.4035671120	0.4547633372
16.0	0.2764737704	0.3153575831	0.3583982287	0.4056508092	0.4570301115
16.1	0.2779629665	0.3170291806	0.3602575915	0.4076973070	0.4592548824
16.2	0.2794264919	0.3186715923	0.3620838358	0.4097063207	0.4614373779
16.3	0.2808640947	0.3202845508	0.3638766849	0.4116775737	0.4635773349
16.4	0.2822755285	0.3218677953	0.3656358693	0.4136107969	0.4656744984
16.5	0.2836605526	0.3234210708	0.3673611261	0.4155057290	0.4677286222
16.6	0.2850189315	0.3249441287	0.3690521994	0.4173621161	0.4697394681
16.7	0.2863504353	0.3264367263	0.3707088401	0.4191797118	0.4717068059
16.8	0.2876548395	0.3278986273	0.3723308057	0.4209582772	0.4736304134
16.9	0.2889319252	0.3293296010	0.3739178605	0.4226975802	0.4755100761
17.0	0.2901814787	0.3307294230	0.3754697752	0.4243973964	0.4773455870
17.1	0.2914032918	0.3320978749	0.3769863271	0.4260575081	0.4791367468
17.2	0.2925971618	0.3334347440	0.3784673002	0.4276777045	0.4808833632
17.3	0.2937628912	0.3347398236	0.3799124845	0.4292577820	0.4825852513
17.4	0.2949002879	0.3360129131	0.3813216768	0.4307975435	0.4842422330
17.5	0.2960091652	0.3372538174	0.3826946798	0.4322967985	0.4858541372
17.6	0.2970893417	0.3384623474	0.3840313026	0.4337553632	0.4874207994
17.7	0.2981406414	0.3396383197	0.3853313605	0.4351730603	0.4889420617
17.8	0.2991628934	0.3407815565	0.3865946748	0.4365497187	0.4904177726
17.9	0.3001559321	0.3418918859	0.3878210729	0.4378851736	0.4918477870
18.0	0.3011195974	0.3429691416	0.3890103883	0.4391792666	0.4932319657
18.1	0.3020537340	0.3440131628	0.3901624602	0.4404318452	0.4945701758
18.2	0.3029581923	0.3450237944	0.3912771338	0.4416427629	0.4958622899
18.3	0.3038328275	0.3460008869	0.3923542602	0.4428118791	0.4971081868
18.4	0.3046775002	0.3469442960	0.3933936960	0.4439390592	0.4983077506
18.5	0.3054920761	0.3478538834	0.3943953037	0.4450241741	0.4994608709
18.6	0.3062764260	0.3487295157	0.3953589515	0.4460671006	0.5005674427
18.7	0.3070304258	0.3495710654	0.3962845129	0.4470677209	0.5016273665
18.8	0.3077539567	0.3503784100	0.3971718674	0.4480259227	0.5026405476
18.9	0.3084469048	0.3511514325	0.3980208995	0.4489415993	0.5036068964
19.0	0.3091091612	0.3518900214	0.3988314995	0.4498146492	0.5045263285
19.1	0.3097406223	0.3525940702	0.3996035630	0.4506449762	0.5053987639
19.2	0.3103411894	0.3532634779	0.4003369908	0.4514324893	0.5062241276
19.3	0.3109107689	0.3538981486	0.4010316893	0.4521771027	0.5070023492
19.4	0.3114492720	0.3544979916	0.4016875699	0.4528787357	0.5077333628
19.5	0.3119566152	0.3550629215	0.4023045494	0.4535373125	0.5084171069
19.6	0.3124327198	0.3555928580	0.4028825496	0.4541527625	0.5090535246
19.7	0.3128775120	0.3560877259	0.4034214977	0.4547250198	0.5096425629
19.8	0.3132909232	0.3565474553	0.4039213259	0.4552540235	0.5101841735
19.9	0.3136728895	0.3569719812	0.4043819714	0.4557397173	0.5106783119
20.0	0.3140233521	0.3573612437	0.4048033767	0.4561820500	0.5111249378
20.1	0.3143422570	0.3577151881	0.4051854890	0.4565809750	0.5115240151
20.2	0.3146295552	0.3580337646	0.4055282608	0.4569364502	0.5118755116
20.3	0.3148852026	0.3583169285	0.4058316494	0.4572484384	0.5121793989
20.4	0.3151091600	0.3585646402	0.4060956172	0.4575169070	0.5124356527
20.5	0.3153013930	0.3587768649	0.4063201314	0.4577418280	0.5126442526
20.6	0.3154618721	0.3589535730	0.4065051643	0.4579231779	0.5128051819
20.7	0.3155905730	0.3590947398	0.4066506929	0.4580609379	0.5129184278
20.8	0.3156874757	0.3592003456	0.4067566992	0.4581550936	0.5129839813
20.9	0.3157525655	0.3592703756	0.4068231703	0.4582056353	0.5130018373
21.0	0.3157858325	0.3593048201	0.4068500977	0.4582125578	0.5129719943
21.1	0.3157872715	0.3593036742	0.4068374784	0.4581758602	0.5128944546
21.2	0.3157568824	0.3592669382	0.4067853137	0.4580955464	0.5127692245
21.3	0.3156946698	0.3591946170	0.4066936101	0.4579716248	0.5125963138
21.4	0.3156006432	0.3590867210	0.4065623790	0.4578041082	0.5123757364
21.5	0.3154748170	0.3589432650	0.4063916366	0.4575930141	0.5121075098
21.6	0.3153172104	0.3587642691	0.4061814040	0.4573383644	0.5117916554
21.7	0.3151278476	0.3585497584	0.4059317071	0.4570401857	0.5114281987
21.8	0.3149067576	0.3582997628	0.4056425771	0.4566985092	0.5110171689
21.9	0.3146539742	0.3580143173	0.4053140496	0.4563133706	0.5105585991
22.0	0.3143695362	0.3576934621	0.4049461656	0.4558848104	0.5100525266
22.1	0.3140534874	0.3573372419	0.4045389709	0.4554128738	0.5094989927
