0.0	0.0956903457	0.9043096543
0.2	0.0957768099	0.9042231901
0.4	0.0959574907	0.9040425093
0.6	0.0962446300	0.9037553700
0.8	0.0966507506	0.9033492494
1.0	0.0971886003	0.9028113997
1.2	0.0978710961	0.9021289039
1.4	0.0987112666	0.9012887334
1.6	0.0997221935	0.9002778065
1.8	0.1009169525	0.8990830475
2.0	0.1023085538	0.8976914462
2.2	0.1039098830	0.8960901170
2.4	0.1057336413	0.8942663587
2.6	0.1077922861	0.8922077139
2.8	0.1100979735	0.8899020265
3.0	0.1126624999	0.8873375001
3.2	0.1154972457	0.8845027543
3.4	0.1186131208	0.8813868792
3.6	0.1220205101	0.8779794899
3.8	0.1257292229	0.8742707771
4.0	0.1297484427	0.8702515573
4.2	0.1340866796	0.8659133204
4.4	0.1387517264	0.8612482736
4.6	0.1437506151	0.8562493849
4.8	0.1490895785	0.8509104215
5.0	0.1547740136	0.8452259864
5.2	0.1608084480	0.8391915520
5.4	0.1671965104	0.8328034896
5.6	0.1739409040	0.8260590960
5.8	0.1810433839	0.8189566161
6.0	0.1885047373	0.8114952627
6.2	0.1963247686	0.8036752314
6.4	0.2045022875	0.7954977125
6.6	0.2130351012	0.7869648988
6.8	0.2219200107	0.7780799893
7.0	0.2311528107	0.7688471893
7.2	0.2407282936	0.7592717064
7.4	0.2506402579	0.7493597421
7.6	0.2608815192	0.7391184808
7.8	0.2714439269	0.7285560731
8.0	0.2823183828	0.7176816172
8.2	0.2934948650	0.7065051350
8.4	0.3049624544	0.6950375456
8.6	0.3167093652	0.6832906348
8.8	0.3287229786	0.6712770214
9.0	0.3409898802	0.6590101198
9.2	0.3534958995	0.6465041005
9.4	0.3662261537	0.6337738463
9.6	0.3791650933	0.6208349067
9.8	0.3922965504	0.6077034496
10.0	0.4056037900	0.5943962100
10.2	0.4190695628	0.5809304372
10.4	0.4326761605	0.5673238395
10.6	0.4464054723	0.5535945277
10.8	0.4602390432	0.5397609568
11.0	0.4741581341	0.5258418659
11.2	0.4881437818	0.5118562182
11.4	0.5021768607	0.4978231393
11.6	0.5162381450	0.4837618550
11.8	0.5303083702	0.4696916298
12.0	0.5443682963	0.4556317037
12.2	0.5583987690	0.4416012310
12.4	0.5723807818	0.4276192182
12.6	0.5862955367	0.4137044633
12.8	0.6001245039	0.3998754961
13.0	0.6138494807	0.3861505193
13.2	0.6274526484	0.3725473516
13.4	0.6409166281	0.3590833719
13.6	0.6542245340	0.3457754660
13.8	0.6673600253	0.3326399747
14.0	0.6803073547	0.3196926453
14.2	0.6930514158	0.3069485842
14.4	0.7055777861	0.2944222139
14.6	0.7178727689	0.2821272311
14.8	0.7299234307	0.2700765693
15.0	0.7417176361	0.2582823639
15.2	0.7532440793	0.2467559207
15.4	0.7644923119	0.2355076881
15.6	0.7754527678	0.2245472322
15.8	0.7861167832	0.2138832168
16.0	0.7964766146	0.2035233854
16.2	0.8065254512	0.1934745488
16.4	0.8162574248	0.1837425752
16.6	0.8256676154	0.1743323846
16.8	0.8347520528	0.1652479472
17.0	0.8435077146	0.1564922854
17.2	0.8519325200	0.1480674800
17.4	0.8600253202	0.1399746798
17.6	0.8677858852	0.1322141148
17.8	0.8752148861	0.1247851139
18.0	0.8823138746	0.1176861254
18.2	0.8890852589	0.1109147411
18.4	0.8955322758	0.1044677242
18.6	0.9016589601	0.0983410399
18.8	0.9074701107	0.0925298893
19.0	0.9129712535	0.0870287465
19.2	0.9181686019	0.0818313981
19.4	0.9230690147	0.0769309853
19.6	0.9276799514	0.0723200486
19.8	0.9320094251	0.0679905749
20.0	0.9360659544	0.0639340456
20.2	0.9398585121	0.0601414879
20.4	0.9433964737	0.0566035263
20.6	0.9466895635	0.0533104365
20.8	0.9497478008	0.0502521992
21.0	0.9525814438	0.0474185562
21.2	0.9552009346	0.0447990654
21.4	0.9576168424	0.0423831576
21.6	0.9598398072	0.0401601928
21.8	0.9618804844	0.0381195156
22.0	0.9637494882	0.0362505118
22.2	0.9654573371	0.0345426629
22.4	0.9670143998	0.0329856002
22.6	0.9684308419	0.0315691581
22.8	0.9697165745	0.0302834255
23.0	0.9708812040	0.0291187960
23.2	0.9719339840	0.0280660160
23.4	0.9728837694	0.0271162306
23.6	0.9737389717	0.0262610283
23.8	0.9745075183	0.0254924817
24.0	0.9751968131	0.0248031869
24.2	0.9758137005	0.0241862995
24.4	0.9763644319	0.0236355681
24.6	0.9768546363	0.0231453637
24.8	0.9772892925	0.0227107075
25.0	0.9776727061	0.0223272939
25.2	0.9780084890	0.0219915110
25.4	0.9782995430	0.0217004570
25.6	0.9785480464	0.0214519536
25.8	0.9787554450	0.0212445550
26.0	0.9789224460	0.0210775540
26.2	0.9790490161	0.0209509839
26.4	0.9791343833	0.0208656167
26.6	0.9791770421	0.0208229579
