	1.530	1.540	1.550	1.560	1.570
0.0	0.9993887590	0.9990105320	0.9996868559	0.9996329221	0.9935407899
0.1	0.9993336136	0.9989564604	0.9996340792	0.9995819212	0.9934925277
0.2	0.9991802006	0.9988055753	0.9994858487	0.9994369050	0.9933522568
0.3	0.9989285502	0.9985579058	0.9992421926	0.9991979010	0.9931200032
0.4	0.9985787118	0.9982135001	0.9989031575	0.9988649539	0.9927958100
0.5	0.9981307543	0.9977724248	0.9984688082	0.9984381265	0.9923797371
0.6	0.9975847658	0.9972347655	0.9979392275	0.9979174991	0.9918718616
0.7	0.9969408536	0.9966006264	0.9973145167	0.9973031696	0.9912722776
0.8	0.9961991444	0.9958701303	0.9965947950	0.9965952535	0.9905810962
0.9	0.9953597840	0.9950434190	0.9957801999	0.9957938841	0.9897984453
1.0	0.9944229376	0.9941206526	0.9948708870	0.9948992120	0.9889244700
1.1	0.9933887894	0.9931020099	0.9938670300	0.9939114057	0.9879593321
1.2	0.9922575428	0.9919876886	0.9927688205	0.9928306509	0.9869032104
1.3	0.9910294203	0.9907779045	0.9915764683	0.9916571509	0.9857563005
1.4	0.9897046634	0.9894728921	0.9902902012	0.9903911265	0.9845188148
1.5	0.9882835326	0.9880729044	0.9889102648	0.9890328158	0.9831909827
1.6	0.9867663075	0.9865782129	0.9874369226	0.9875824745	0.9817730499
1.7	0.9851532864	0.9849891071	0.9858704561	0.9860403752	0.9802652792
1.8	0.9834447867	0.9833058952	0.9842111643	0.9844068081	0.9786679498
1.9	0.9816411443	0.9815289034	0.9824593643	0.9826820806	0.9769813576
2.0	0.9797427139	0.9796584762	0.9806153906	0.9808665170	0.9752058150
2.1	0.9777498690	0.9776949761	0.9786795953	0.9789604590	0.9733416510
2.2	0.9756630015	0.9756387837	0.9766523483	0.9769642650	0.9713892107
2.3	0.9734825217	0.9734902976	0.9745340365	0.9748783106	0.9693488558
2.4	0.9712088587	0.9712499342	0.9723250647	0.9727029882	0.9672209644
2.5	0.9688424595	0.9689181279	0.9700258548	0.9704387070	0.9650059304
2.6	0.9663837895	0.9664953306	0.9676368457	0.9680858930	0.9627041643
2.7	0.9638333323	0.9639820120	0.9651584939	0.9656449888	0.9603160923
2.8	0.9611915896	0.9613786592	0.9625912726	0.9631164536	0.9578421569
2.9	0.9584590809	0.9586857768	0.9599356721	0.9605007630	0.9552828162
3.0	0.9556363436	0.9559038869	0.9571921997	0.9577984091	0.9526385443
3.1	0.9527239328	0.9530335287	0.9543613793	0.9550099002	0.9499098310
3.2	0.9497224215	0.9500752586	0.9514437515	0.9521357610	0.9470971818
3.3	0.9466323999	0.9470296499	0.9484398737	0.9491765321	0.9442011177
3.4	0.9434544757	0.9438972932	0.9453503194	0.9461327702	0.9412221750
3.5	0.9401892740	0.9406787954	0.9421756788	0.9430050478	0.9381609056
3.6	0.9368374369	0.9373747806	0.9389165581	0.9397939535	0.9350178766
3.7	0.9333996237	0.9339858891	0.9355735799	0.9365000911	0.9317936700
3.8	0.9298765106	0.9305127779	0.9321473826	0.9331240805	0.9284888832
3.9	0.9262687904	0.9269561202	0.9286386205	0.9296665566	0.9251041282
4.0	0.9225771727	0.9233166054	0.9250479638	0.9261281699	0.9216400320
4.1	0.9188023835	0.9195949389	0.9213760983	0.9225095860	0.9180972364
4.2	0.9149451653	0.9157918423	0.9176237252	0.9188114857	0.9144763975
4.3	0.9110062767	0.9119080526	0.9137915612	0.9150345646	0.9107781860
4.4	0.9069864924	0.9079443228	0.9098803382	0.9111795333	0.9070032869
4.5	0.9028866029	0.9039014210	0.9058908031	0.9072471169	0.9031523995
4.6	0.8987074147	0.8997801311	0.9018237181	0.9032380552	0.8992262370
