160.1	0.000	0.2401207309
160.1	0.001	0.2417937145
160.1	0.002	0.2467207521
160.1	0.003	0.2559494089
160.1	0.004	0.2682988477
160.1	0.005	0.2846779810
160.1	0.006	0.3051972503
160.1	0.007	0.3299858043
160.1	0.008	0.3590964837
160.1	0.009	0.3923593695
160.1	0.010	0.4294058747
160.1	0.011	0.4757670429
160.1	0.012	0.5377269841
160.1	0.013	0.6014502980
160.1	0.014	0.6640930803
160.1	0.015	0.7246368745
160.1	0.016	0.7999753667
160.1	0.017	0.8625598319
160.1	0.018	0.9174642013
160.1	0.019	0.9624051425
160.1	0.020	0.9906246506
160.1	0.021	0.9958820671
160.1	0.022	0.9739077156
160.1	0.023	0.9310901638
160.1	0.024	0.9184305108
160.1	0.025	0.9141017455
160.1	0.026	0.8982008442
160.1	0.027	0.8753897828
160.1	0.028	0.8591325233
160.1	0.029	0.8513370002
160.1	0.030	0.8526040786
160.1	0.031	0.8681533559
160.1	0.032	0.8939445944
160.1	0.033	0.9329106167
160.1	0.034	0.9665721800
160.1	0.035	0.9850230083
160.1	0.036	0.9826620432
160.1	0.037	0.9599297972
160.1	0.038	0.9228841796
160.1	0.039	0.8809316792
160.1	0.040	0.8437599421
160.1	0.041	0.8186989205
160.1	0.042	0.8093492283
160.1	0.043	0.8154801020
160.1	0.044	0.8332894399
160.1	0.045	0.8579473912
160.1	0.046	0.8877125091
160.1	0.047	0.9144612545
160.1	0.048	0.9300148498
160.1	0.049	0.9285380213
160.1	0.050	0.9086429178
160.2	0.000	0.2404301762
160.2	0.001	0.2420932171
160.2	0.002	0.2469961544
160.2	0.003	0.2561778776
160.2	0.004	0.2684581218
160.2	0.005	0.2847437840
160.2	0.006	0.3051404724
160.2	0.007	0.3297738644
160.2	0.008	0.3586960285
160.2	0.009	0.3917367687
160.2	0.010	0.4285318755
160.2	0.011	0.4766386277
160.2	0.012	0.5382840188
160.2	0.013	0.6016425803
160.2	0.014	0.6638913356
160.2	0.015	0.7256087213
160.2	0.016	0.8005037945
160.2	0.017	0.8626300167
160.2	0.018	0.9180621007
160.2	0.019	0.9625456357
160.2	0.020	0.9908209387
160.2	0.021	0.9956813829
160.2	0.022	0.9734082633
160.2	0.023	0.9304615469
160.2	0.024	0.9189761194
160.2	0.025	0.9143304417
160.2	0.026	0.8980312231
160.2	0.027	0.8748752591
160.2	0.028	0.8590091531
160.2	0.029	0.8510279392
160.2	0.030	0.8522743970
160.2	0.031	0.8681847566
160.2	0.032	0.8942884193
160.2	0.033	0.9334155203
160.2	0.034	0.9670149312
160.2	0.035	0.9852162173
160.2	0.036	0.9825299432
160.2	0.037	0.9595328306
160.2	0.038	0.9223855904
160.2	0.039	0.8805245153
160.2	0.040	0.8435938029
160.2	0.041	0.8188390824
160.2	0.042	0.8097775730
160.2	0.043	0.8161310830
160.2	0.044	0.8341004216
160.2	0.045	0.8588429143
160.2	0.046	0.8885065761
160.2	0.047	0.9150061462
160.2	0.048	0.9302308516
160.2	0.049	0.9284320429
160.2	0.050	0.9083003363
160.3	0.000	0.2407027151
160.3	0.001	0.2423557248
160.3	0.002	0.2472343306
160.3	0.003	0.2563686476
160.3	0.004	0.2685791949
160.3	0.005	0.2847708051
160.3	0.006	0.3050443364
160.3	0.007	0.3295221931
160.3	0.008	0.3582557762
160.3	0.009	0.3910748835
160.3	0.010	0.4276199350
160.3	0.011	0.4774754962
160.3	0.012	0.5388050850
160.3	0.013	0.6017986739
160.3	0.014	0.6636548935
160.3	0.015	0.7265553329
160.3	0.016	0.8010062792
160.3	0.017	0.8626757256
160.3	0.018	0.9186445085
160.3	0.019	0.9626714948
160.3	0.020	0.9910093209
160.3	0.021	0.9954738820
160.3	0.022	0.9729057832
160.3	0.023	0.9298353587
160.3	0.024	0.9195127870
160.3	0.025	0.9145429954
160.3	0.026	0.8978434348
160.3	0.027	0.8743456184
160.3	0.028	0.8588699175
160.3	0.029	0.8507075634
160.3	0.030	0.8519401941
160.3	0.031	0.8682080971
160.3	0.032	0.8946424422
160.3	0.033	0.9339273868
160.3	0.034	0.9674589211
160.3	0.035	0.9854066572
160.3	0.036	0.9823945509
160.3	0.037	0.9591354232
160.3	0.038	0.9218908616
160.3	0.039	0.8801255970
160.3	0.040	0.8434376079
160.3	0.041	0.8189880753
160.3	0.042	0.8102112683
160.3	0.043	0.8167852838
160.3	0.044	0.8349131014
160.3	0.045	0.8597400395
160.3	0.046	0.8893002741
160.3	0.047	0.9155464536
160.3	0.048	0.9304413003
160.3	0.049	0.9283193150
160.3	0.050	0.9079524932
160.4	0.000	0.2409382634
160.4	0.001	0.2425811459
160.4	0.002	0.2474351900
160.4	0.003	0.2565216593
160.4	0.004	0.2686620186
160.4	0.005	0.2847590559
160.4	0.006	0.3049089399
160.4	0.007	0.3292308940
160.4	0.008	0.3577759656
160.4	0.009	0.3903739683
160.4	0.010	0.4266704914
160.4	0.011	0.4782777447
160.4	0.012	0.5392902319
160.4	0.013	0.6019185323
160.4	0.014	0.6633838112
160.4	0.015	0.7274762951
160.4	0.016	0.8014822539
160.4	0.017	0.8626969352
160.4	0.018	0.9192113459
160.4	0.019	0.9627825748
160.4	0.020	0.9911894523
160.4	0.021	0.9952595542
160.4	0.022	0.9724004118
160.4	0.023	0.9292116673
160.4	0.024	0.9200402362
160.4	0.025	0.9147401534
160.4	0.026	0.8976375267
160.4	0.027	0.8738010147
160.4	0.028	0.8587151041
160.4	0.029	0.8503762607
160.4	0.030	0.8516017731
160.4	0.031	0.8682236267
160.4	0.032	0.8950087442
160.4	0.033	0.9344460229
160.4	0.034	0.9679040159
160.4	0.035	0.9855943648
160.4	0.036	0.9822558069
160.4	0.037	0.9587376413
160.4	0.038	0.9214005429
160.4	0.039	0.8797352618
160.4	0.040	0.8432926724
160.4	0.041	0.8191461157
160.4	0.042	0.8106512317
160.4	0.043	0.8174426677
160.4	0.044	0.8357275013
160.4	0.045	0.8606384157
160.4	0.046	0.8900935304
160.4	0.047	0.9160843611
160.4	0.048	0.9306462051
160.4	0.049	0.9282000220
160.4	0.050	0.9076002021
160.5	0.000	0.2411367486
160.5	0.001	0.2427694215
160.5	0.002	0.2475987009
160.5	0.003	0.2566368816
160.5	0.004	0.2687065940
160.5	0.005	0.2847085199
160.5	0.006	0.3047342579
160.5	0.007	0.3289000339
160.5	0.008	0.3572565415
160.5	0.009	0.3896341937
160.5	0.010	0.4256834697
160.5	0.011	0.4790450501
160.5	0.012	0.5397388311
160.5	0.013	0.6020021150
160.5	0.014	0.6630781557
160.5	0.015	0.7283714661
160.5	0.016	0.8019317883
160.5	0.017	0.8626937602
160.5	0.018	0.9197624012
160.5	0.019	0.9628788691
160.5	0.020	0.9913615039
160.5	0.021	0.9950384482
160.5	0.022	0.9718921914
160.5	0.023	0.9285906373
160.5	0.024	0.9205581722
160.5	0.025	0.9149206224
