10.2	6.2	21.4	0.0186390168	
10.2	6.4	21.4	0.0167292717	
10.2	6.6	21.4	0.0199378687	
10.2	7.0	4.4	0.0195227059	
10.2	7.2	4.4	0.0176401866	
10.2	7.4	4.4	0.0184400938	
10.2	22.0	5.6	0.0188691671	
10.2	22.4	5.4	0.0188063450	
10.2	22.4	22.4	0.0196166452	
10.2	22.6	5.4	0.0136451666	
10.2	22.8	22.2	0.0184595878	
10.2	23.0	5.2	0.0175441073	
10.2	23.0	22.2	0.0180157073	
10.2	23.2	5.2	0.0190305752	
10.4	6.2	21.4	0.0197366930	
10.4	6.4	21.4	0.0174609980	
10.4	7.0	4.4	0.0191960356	
10.4	7.2	4.4	0.0177215122	
10.4	22.8	5.4	0.0189167885	
10.4	23.2	22.2	0.0199378357	
10.4	23.4	5.2	0.0185645819	
10.4	23.6	5.2	0.0182860628	
10.4	24.2	5.0	0.0189853779	
10.6	4.4	21.6	0.0177521223	
10.6	4.6	21.6	0.0181882231	
10.6	4.8	21.6	0.0186541336	
10.6	5.0	4.6	0.0173010217	
10.6	5.0	21.6	0.0191090647	
10.6	5.2	4.6	0.0177102902	
10.6	5.2	21.6	0.0195527487	
10.6	5.4	4.6	0.0181091347	
10.6	5.6	4.6	0.0184973207	
10.6	5.8	4.6	0.0188746195	
10.6	6.4	21.4	0.0188045443	
10.6	7.0	4.4	0.0194705272	
10.8	4.6	21.6	0.0159040506	
10.8	4.8	21.6	0.0138429611	
10.8	5.0	4.6	0.0190291381	
10.8	5.0	21.6	0.0145692735	
10.8	5.2	4.6	0.0141052866	
10.8	5.2	21.6	0.0152870109	
10.8	5.4	4.6	0.0141062495	
10.8	5.6	4.6	0.0147732489	
10.8	5.8	4.6	0.0154315532	
11.0	4.6	21.6	0.0187429935	
11.0	4.8	21.6	0.0148786039	
11.0	5.0	21.6	0.0111560915	
11.0	5.2	4.6	0.0157984655	
11.0	5.2	21.6	0.0146212385	
11.0	5.4	4.6	0.0117019170	
11.0	5.6	4.6	0.0110404819	
11.0	5.8	4.6	0.0152580105	
11.2	4.8	21.6	0.0183054977	
11.2	5.0	21.6	0.0142382178	
11.2	5.2	4.6	0.0180718992	
11.2	5.2	21.6	0.0140942412	
11.2	5.4	4.6	0.0141028128	
11.2	5.6	4.6	0.0101232528	
11.2	5.8	4.6	0.0160401035	
11.4	3.8	21.8	0.0193020306	
11.4	4.0	21.8	0.0190419907	
11.4	4.2	4.8	0.0194533655	
11.4	5.0	21.6	0.0173097699	
11.4	5.2	21.6	0.0135540650	
11.4	5.4	4.6	0.0164932350	
11.4	5.6	4.6	0.0121652357	
11.4	5.8	4.6	0.0168071982	
11.6	4.0	21.8	0.0165409210	
11.6	4.2	21.8	0.0156947426	
11.6	4.4	4.8	0.0163079980	
11.6	4.4	21.8	0.0180790186	
11.6	4.6	4.8	0.0186448320	
11.6	5.2	21.6	0.0156058405	
11.6	5.4	4.6	0.0188714083	
11.6	5.6	4.6	0.0141981839	
11.6	5.8	4.6	0.0175585773	
11.8	4.2	21.8	0.0139796785	
11.8	4.4	4.8	0.0182615651	
11.8	4.4	21.8	0.0128451185	
11.8	4.6	4.8	0.0136658067	
11.8	4.6	21.8	0.0174521583	
11.8	4.8	4.8	0.0162566359	
11.8	5.0	4.8	0.0188378967	
11.8	5.2	21.6	0.0183122033	
11.8	5.6	4.6	0.0162205877	
11.8	5.8	4.6	0.0182935382	
12.0	3.4	22.0	0.0192070365	
12.0	4.2	21.8	0.0183412541	
12.0	4.4	21.8	0.0124507021	
12.0	4.6	4.8	0.0141020434	
12.0	4.6	21.8	0.0155002821	
12.0	4.8	4.8	0.0115330114	
12.0	5.0	4.8	0.0150343662	
12.0	5.6	4.6	0.0182309451	
12.0	5.8	4.6	0.0190113937	
12.2	3.6	22.0	0.0156502923	
12.2	3.8	5.0	0.0188823121	
12.2	3.8	22.0	0.0187163680	
12.2	4.4	21.8	0.0164838892	
12.2	4.6	4.8	0.0178016410	
12.2	4.6	21.8	0.0135339123	
12.2	4.8	4.8	0.0116994537	
12.2	5.0	4.8	0.0139677243	
12.2	5.8	4.6	0.0197114725	
12.2	15.8	12.0	0.0183163726	
12.2	16.8	11.8	0.0188398866	
12.4	3.8	22.0	0.0127750615	
12.4	4.0	5.0	0.0150521277	
12.4	4.0	22.0	0.0167759596	
