	1.530	1.540	1.550	1.560	1.570
0.0	0.9915595604	0.9933175827	0.9921043001	0.9866627574	0.9734954706
0.1	0.9914964554	0.9932556487	0.9920440128	0.9866048119	0.9734409555
0.2	0.9913190354	0.9930806782	0.9918723171	0.9864375630	0.9732800826
0.3	0.9910273415	0.9927927110	0.9915892515	0.9861610477	0.9730128872
0.4	0.9906214407	0.9923918127	0.9911948796	0.9857753273	0.9726394276
0.5	0.9901014269	0.9918780746	0.9906892901	0.9852804873	0.9721597855
0.6	0.9894674198	0.9912516136	0.9900725965	0.9846766374	0.9715740657
0.7	0.9887195658	0.9905125724	0.9893449372	0.9839639113	0.9708823961
0.8	0.9878580373	0.9896611191	0.9885064759	0.9831424670	0.9700849280
0.9	0.9868830330	0.9886974476	0.9875574008	0.9822124866	0.9691818356
1.0	0.9857947777	0.9876217773	0.9864979251	0.9811741761	0.9681733162
1.1	0.9845935225	0.9864343529	0.9853282868	0.9800277655	0.9670595903
1.2	0.9832795443	0.9851354449	0.9840487486	0.9787735091	0.9658409013
1.3	0.9818531462	0.9837253489	0.9826595980	0.9774116845	0.9645175155
1.4	0.9803146570	0.9822043858	0.9811611470	0.9759425938	0.9630897220
1.5	0.9786644318	0.9805729019	0.9795537322	0.9743665623	0.9615578329
1.6	0.9769028509	0.9788312686	0.9778377146	0.9726839394	0.9599221831
1.7	0.9750303206	0.9769798822	0.9760134797	0.9708950979	0.9581831298
1.8	0.9730472728	0.9750191643	0.9740814373	0.9690004341	0.9563410532
1.9	0.9709541648	0.9729495611	0.9720420213	0.9670003680	0.9543963559
2.0	0.9687514792	0.9707715438	0.9698956899	0.9648953427	0.9523494627
2.1	0.9664397241	0.9684856080	0.9676429251	0.9626858247	0.9502008211
2.2	0.9640194326	0.9660922743	0.9652842330	0.9603723036	0.9479509006
2.3	0.9614911627	0.9635920872	0.9628201435	0.9579552920	0.9456001928
2.4	0.9588554976	0.9609856161	0.9602512099	0.9554353256	0.9431492114
2.5	0.9561130450	0.9582734541	0.9575780093	0.9528129627	0.9405984922
2.6	0.9532644375	0.9554562186	0.9548011422	0.9500887845	0.9379485924
2.7	0.9503103318	0.9525345508	0.9519212323	0.9472633945	0.9352000913
2.8	0.9472514094	0.9495091160	0.9489389265	0.9443374190	0.9323535893
2.9	0.9440883754	0.9463806026	0.9458548947	0.9413115062	0.9294097087
3.0	0.9408219595	0.9431497229	0.9426698296	0.9381863266	0.9263690926
3.1	0.9374529149	0.9398172122	0.9393844468	0.9349625728	0.9232324057
3.2	0.9339820185	0.9363838292	0.9359994840	0.9316409591	0.9200003333
3.3	0.9304100706	0.9328503553	0.9325157017	0.9282222216	0.9166735818
3.4	0.9267378952	0.9292175949	0.9289338824	0.9247071178	0.9132528782
3.5	0.9229663389	0.9254863749	0.9252548306	0.9210964267	0.9097389700
3.6	0.9190962715	0.9216575445	0.9214793727	0.9173909482	0.9061326251
3.7	0.9151285855	0.9177319754	0.9176083568	0.9135915036	0.9024346317
3.8	0.9110641959	0.9137105610	0.9136426524	0.9096989347	0.8986457978
3.9	0.9069040400	0.9095942168	0.9095831502	0.9057141041	0.8947669514
4.0	0.9026490771	0.9053838797	0.9054307621	0.9016378948	0.8907989402
4.1	0.8983002884	0.9010805082	0.9011864208	0.8974712101	0.8867426314
4.2	0.8938586769	0.8966850816	0.8968510796	0.8932149732	0.8825989113
4.3	0.8893252667	0.8921986007	0.8924257124	0.8888701272	0.8783686856
4.4	0.8847011034	0.8876220865	0.8879113132	0.8844376350	0.8740528785
4.5	0.8799872532	0.8829565809	0.8833088960	0.8799184787	0.8696524334
4.6	0.8751848033	0.8782031458	0.8786194946	0.8753136598	0.8651683118
4.7	0.8702948612	0.8733628632	0.8738441623	0.8706241985	0.8606014936
4.8	0.8653185544	0.8684368348	0.8689839718	0.8658511341	0.8559529769
4.9	0.8602570305	0.8634261819	0.8640400147	0.8609955243	0.8512237775
5.0	0.8551114568	0.8583320452	0.8590134015	0.8560584448	0.8464149289
5.1	0.8498830199	0.8531555841	0.8539052614	0.8510409899	0.8415274820
5.2	0.8445729255	0.8478979769	0.8487167416	0.8459442712	0.8365625047
5.3	0.8391823981	0.8425604203	0.8434490077	0.8407694181	0.8315210823
5.4	0.8337126809	0.8371441294	0.8381032429	0.8355175774	0.8264043162
5.5	0.8281650351	0.8316503370	0.8326806479	0.8301899128	0.8212133249
5.6	0.8225407401	0.8260802935	0.8271824407	0.8247876049	0.8159492425
5.7	0.8168410930	0.8204352670	0.8216098564	0.8193118506	0.8106132196
5.8	0.8110674080	0.8147165423	0.8159641466	0.8137638635	0.8052064221
5.9	0.8052210166	0.8089254211	0.8102465795	0.8081448728	0.7997300317
6.0	0.7993032670	0.8030632216	0.8044584394	0.8024561237	0.7941852451
6.1	0.7933155240	0.7971312782	0.7986010263	0.7966988768	0.7885732740
6.2	0.7872591683	0.7911309412	0.7926756560	0.7908744077	0.7828953449
6.3	0.7811355965	0.7850635763	0.7866836594	0.7849840072	0.7771526985
6.4	0.7749462208	0.7789305647	0.7806263823	0.7790289804	0.7713465898
6.5	0.7686924686	0.7727333023	0.7745051855	0.7730106469	0.7654782875
6.6	0.7623757818	0.7664731998	0.7683214437	0.7669303403	0.7595490743
6.7	0.7559976173	0.7601516820	0.7620765461	0.7607894080	0.7535602456
6.8	0.7495594458	0.7537701881	0.7557718953	0.7545892107	0.7475131103
6.9	0.7430627520	0.7473301704	0.7494089074	0.7483311223	0.7414089899
7.0	0.7365090341	0.7408330950	0.7429890116	0.7420165295	0.7352492183
7.1	0.7298998035	0.7342804406	0.7365136501	0.7356468316	0.7290351417
7.2	0.7232365842	0.7276736989	0.7299842773	0.7292234399	0.7227681180
7.3	0.7165209129	0.7210143736	0.7234023598	0.7227477779	0.7164495167
7.4	0.7097543381	0.7143039805	0.7167693760	0.7162212805	0.7100807186
7.5	0.7029384203	0.7075440472	0.7100868158	0.7096453939	0.7036631156
7.6	0.6960747314	0.7007361123	0.7033561802	0.7030215752	0.6971981101
7.7	0.6891648540	0.6938817255	0.6965789810	0.6963512922	0.6906871149
7.8	0.6822103816	0.6869824469	0.6897567406	0.6896360229	0.6841315529
7.9	0.6752129181	0.6800398470	0.6828909912	0.6828772554	0.6775328566
8.0	0.6681740770	0.6730555061	0.6759832752	0.6760764872	0.6708924681
8.1	0.6610954815	0.6660310139	0.6690351440	0.6692352255	0.6642118385
8.2	0.6539787640	0.6589679695	0.6620481583	0.6623549861	0.6574924278
8.3	0.6468255656	0.6518679804	0.6550238876	0.6554372935	0.6507357043
8.4	0.6396375360	0.6447326629	0.6479639096	0.6484836808	0.6439431446
8.5	0.6324163326	0.6375636410	0.6408698101	0.6414956887	0.6371162331
8.6	0.6251636208	0.6303625466	0.6337431826	0.6344748656	0.6302564617
8.7	0.6178810730	0.6231310189	0.6265856278	0.6274227673	0.6233653294
8.8	0.6105703686	0.6158707038	0.6193987534	0.6203409565	0.6164443423
8.9	0.6032331936	0.6085832540	0.6121841737	0.6132310024	0.6094950126
9.0	0.5958712399	0.6012703283	0.6049435093	0.6060944805	0.6025188592
9.1	0.5884862052	0.5939335912	0.5976783865	0.5989329721	0.5955174065
9.2	0.5810797924	0.5865747127	0.5903904372	0.5917480641	0.5884921846
9.3	0.5736537097	0.5791953679	0.5830812983	0.5845413487	0.5814447286
9.4	0.5662096695	0.5717972365	0.5757526117	0.5773144227	0.5743765786
9.5	0.5587493883	0.5643820025	0.5684060235	0.5700688876	0.5672892793
9.6	0.5512745866	0.5569513536	0.5610431839	0.5628063488	0.5601843796
9.7	0.5437869880	0.5495069813	0.5536657466	0.5555284157	0.5530634319
9.8	0.5362883194	0.5420505801	0.5462753687	0.5482367009	0.5459279925
9.9	0.5287803098	0.5345838473	0.5388737104	0.5409328202	0.5387796206
10.0	0.5212646906	0.5271084823	0.5314624340	0.5336183920	0.5316198785
10.1	0.5137431951	0.5196261868	0.5240432044	0.5262950372	0.5244503308
10.2	0.5062175576	0.5121386639	0.5166176879	0.5189643785	0.5172725441
10.3	0.4986895136	0.5046476179	0.5091875525	0.5116280402	0.5100880872
10.4	0.4911607991	0.4971547539	0.5017544671	0.5042876481	0.5028985300
10.5	0.4836331503	0.4896617774	0.4943201013	0.4969448286	0.4957054436
10.6	0.4761083030	0.4821703941	0.4868861249	0.4896012088	0.4885104000
10.7	0.4685879926	0.4746823090	0.4794542079	0.4822584160	0.4813149715
10.8	0.4610739532	0.4671992268	0.4720260194	0.4749180772	0.4741207306
10.9	0.4535679175	0.4597228505	0.4646032280	0.4675818190	0.4669292494
11.0	0.4460716166	0.4522548821	0.4571875010	0.4602512670	0.4597420994
11.1	0.4385867791	0.4447970214	0.4497805040	0.4529280455	0.4525608514
11.2	0.4311151309	0.4373509660	0.4423839009	0.4456137773	0.4453870745
11.3	0.4236583952	0.4299184107	0.4349993529	0.4383100830	0.4382223366
11.4	0.4162182914	0.4225010473	0.4276285188	0.4310185812	0.4310682032
11.5	0.4087965352	0.4151005642	0.4202730542	0.4237408875	0.4239262379
11.6	0.4013948382	0.4077186459	0.4129346112	0.4164786146	0.4167980014
11.7	0.3940149071	0.4003569726	0.4056148381	0.4092333716	0.4096850514
11.8	0.3866584439	0.3930172201	0.3983153792	0.4020067641	0.4025889422
11.9	0.3793271449	0.3857010590	0.3910378740	0.3948003933	0.3955112247
12.0	0.3720227007	0.3784101545	0.3837839571	0.3876158560	0.3884534455
12.1	0.3647467959	0.3711461663	0.3765552578	0.3804547444	0.3814171470
12.2	0.3575011081	0.3639107478	0.3693533999	0.3733186451	0.3744038668
12.3	0.3502873084	0.3567055460	0.3621800009	0.3662091395	0.3674151375
12.4	0.3431070602	0.3495322007	0.3550366723	0.3591278029	0.3604524864
12.5	0.3359620192	0.3423923450	0.3479250183	0.3520762044	0.3535174351
12.6	0.3288538333	0.3352876038	0.3408466365	0.3450559066	0.3466114990
12.7	0.3217841414	0.3282195945	0.3338031168	0.3380684651	0.3397361873
12.8	0.3147545740	0.3211899258	0.3267960412	0.3311154282	0.3328930026
12.9	0.3077667520	0.3142001978	0.3198269836	0.3241983366	0.3260834401
13.0	0.3008222868	0.3072520016	0.3128975094	0.3173187230	0.3193089881
13.1	0.2939227800	0.3003469186	0.3060091750	0.3104781118	0.3125711270
13.2	0.2870698224	0.2934865206	0.2991635277	0.3036780189	0.3058713291
13.3	0.2802649944	0.2866723691	0.2923621051	0.2969199511	0.2992110586
13.4	0.2735098652	0.2799060153	0.2856064350	0.2902054058	0.2925917710
13.5	0.2668059925	0.2731889991	0.2788980346	0.2835358708	0.2860149128
13.6	0.2601549224	0.2665228497	0.2722384109	0.2769128242	0.2794819212
13.7	0.2535581884	0.2599090842	0.2656290597	0.2703377333	0.2729942240
13.8	0.2470173119	0.2533492081	0.2590714656	0.2638120553	0.2665532387
13.9	0.2405338011	0.2468447147	0.2525671014	0.2573372360	0.2601603731
14.0	0.2341091513	0.2403970843	0.2461174282	0.2509147102	0.2538170241
14.1	0.2277448438	0.2340077847	0.2397238946	0.2445459010	0.2475245780
14.2	0.2214423463	0.2276782701	0.2333879367	0.2382322198	0.2412844098
14.3	0.2152031122	0.2214099812	0.2271109777	0.2319750654	0.2350978832
14.4	0.2090285803	0.2152043449	0.2208944275	0.2257758244	0.2289663502
14.5	0.2029201743	0.2090627737	0.2147396824	0.2196358704	0.2228911507
14.6	0.1968793030	0.2029866654	0.2086481248	0.2135565641	0.2168736122
14.7	0.1909073593	0.1969774032	0.2026211230	0.2075392524	0.2109150499
