	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.99156	0.799303	0.595871	0.394015	0.190907	0.00057662
1.54	0.993318	0.803063	0.60127	0.400357	0.196977	0.000187914
1.55	0.992104	0.804458	0.604944	0.405615	0.202621	1.10936e-05
1.56	0.986663	0.802456	0.606094	0.409233	0.207539	5.75989e-05
1.57	0.973495	0.794185	0.602519	0.409685	0.210915	0.000334759
	0.0265045	0.00581475	0.00609448	0.00968505	0.010915	0.00057662
	0	6	9	11.7	14.7	21
