	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.999962	0.877936	0.652702	0.427666	0.204986	0.000258138
1.54	0.990538	0.871163	0.650405	0.429095	0.208791	3.33428e-05
1.55	0.957566	0.84363	0.632527	0.420174	0.207522	2.03146e-05
1.56	0.89843	0.792923	0.597053	0.399347	0.200177	0.000206509
1.57	0.812036	0.717953	0.542937	0.365667	0.186009	0.000543986
	0.187964	0.082047	0.0570628	0.0343328	0.0139909	0.000543986
	0	4.7	8.3	11.3	14.5	20.9
