25.4	0.5165337440
25.5	0.5312412385
25.6	0.5455891655
25.7	0.5595497283
25.8	0.5730961881
25.9	0.5862029186
26.0	0.5988454580
26.1	0.6110005571
26.2	0.6226462238
26.3	0.6337617642
26.4	0.6443278198
26.5	0.6543264006
26.6	0.6637409148
26.7	0.6725561940
26.8	0.6807585150
26.9	0.6883356170
27.0	0.6952767154
27.1	0.7015725110
27.2	0.7072151953
27.3	0.7121984525
27.4	0.7165174563
27.5	0.7201688641
27.6	0.7231508064
27.7	0.7254628729
27.8	0.7271060946
27.9	0.7280829228
28.0	0.7283972038
28.1	0.7280541512
28.2	0.7270603139
28.3	0.7254235416
28.4	0.7231529473
28.5	0.7202588664
28.6	0.7167528136
28.7	0.7126474372
28.8	0.7079564705
28.9	0.7026946817
29.0	0.6968778211
29.1	0.6905225668
29.2	0.6836464687
29.3	0.6762678909
29.4	0.6684059524
29.5	0.6600804675
29.6	0.6513118848
29.7	0.6421212251
29.8	0.6325300194
29.9	0.6225602463
30.0	0.6122342689
30.1	0.6015747724
30.2	0.5906047011
30.3	0.5793471963
30.4	0.5678255350
30.5	0.5560630684
30.6	0.5440831623
30.7	0.5319091383
30.8	0.5195642157
30.9	0.5070714554
31.0	0.4944537053
31.1	0.4817335470
31.2	0.4689332447
31.3	0.4560746955
31.4	0.4431793828
31.5	0.4302683304
31.6	0.4173620603
31.7	0.4044805517
31.8	0.3916432030
31.9	0.3788687966
32.0	0.3661754654
32.1	0.3535806627
32.2	0.3411011345
32.3	0.3287528942
32.4	0.3165512007
32.5	0.3045105384
32.6	0.2926446011
32.7	0.2809662770
32.8	0.2694876384
32.9	0.2582199322
33.0	0.2471735747
33.1	0.2363581478
33.2	0.2257823989
33.3	0.2154542421
33.4	0.2053807631
33.5	0.1955682257
33.6	0.1860220811
33.7	0.1767469789
33.8	0.1677467812
33.9	0.1590245776
34.0	0.1505827031
34.1	0.1424227573
34.2	0.1345456257
34.3	0.1269515025
34.4	0.1196399147
34.5	0.1126097479
34.6	0.1058592734
34.7	0.0993861758
34.8	0.0931875829
34.9	0.0872600948
35.0	0.0815998152
35.1	0.0762023828
35.2	0.0710630026
35.3	0.0661764787
35.4	0.0615372466
35.5	0.0571394054
35.6	0.0529767511
35.7	0.0490428081
35.8	0.0453308622
35.9	0.0418339920
36.0	0.0385451003
36.1	0.0354569449
36.2	0.0325621687
36.3	0.0298533289
36.4	0.0273229259
36.5	0.0249634302
36.6	0.0227673093
36.7	0.0207270527
36.8	0.0188351968
36.9	0.0170843472
37.0	0.0154672007
37.1	0.0139765656
37.2	0.0126053811
37.3	0.0113467343
37.4	0.0101938767
37.5	0.0091402391
37.6	0.0081794446
37.7	0.0073053206
37.8	0.0065119091
37.9	0.0057934754
38.0	0.0051445162
38.1	0.0045597646
38.2	0.0040341957
38.3	0.0035630293
38.4	0.0031417320
38.5	0.0027660180
38.6	0.0024318482
38.7	0.0021354287
38.8	0.0018732079
38.9	0.0016418722
39.0	0.0014383415
39.1	0.0012597631
39.2	0.0011035051
39.3	0.0009671487
39.4	0.0008484800
39.5	0.0007454812
39.6	0.0006563216
39.7	0.0005793470
39.8	0.0005130701
39.9	0.0004561598
40.0	0.0004074305
40.1	0.0003658313
40.2	0.0003304347
40.3	0.0003004267
40.4	0.0002750951
40.5	0.0002538195
40.6	0.0002360609
40.7	0.0002213516
40.8	0.0002092863
40.9	0.0001995122
41.0	0.0001917212
41.1	0.0001856417
41.2	0.0001810313
41.3	0.0001776704
41.4	0.0001753564
41.5	0.0001738985
41.6	0.0001731137
41.7	0.0001728232
41.8	0.0001728503
41.9	0.0001730183
42.0	0.0001730896
