	1.530	1.540	1.550	1.560	1.570
0.0	0.9993874070	0.9999659156	0.9999991311	0.9998527805	0.9982769105
0.1	0.9993289493	0.9999083716	0.9999426689	0.9997976266	0.9982234700
0.2	0.9991660267	0.9997476727	0.9997844158	0.9996420614	0.9980711381
0.3	0.9988986733	0.9994838522	0.9995244037	0.9993861163	0.9978199450
0.4	0.9985269451	0.9991169643	0.9991626858	0.9990298425	0.9974699405
0.5	0.9980509197	0.9986470849	0.9986993356	0.9985733117	0.9970211939
0.6	0.9974706966	0.9980743109	0.9981344475	0.9980166156	0.9964737941
0.7	0.9967863972	0.9973987604	0.9974681365	0.9973598661	0.9958278496
0.8	0.9959981646	0.9966205730	0.9967005383	0.9966031949	0.9950834884
0.9	0.9951061636	0.9957399090	0.9958318091	0.9957467542	0.9942408579
1.0	0.9941105806	0.9947569503	0.9948621259	0.9947907160	0.9933001252
1.1	0.9930116238	0.9936718997	0.9937916860	0.9937352723	0.9922614767
1.2	0.9918095231	0.9924849811	0.9926207075	0.9925806351	0.9911251181
1.3	0.9905045297	0.9911964394	0.9913494286	0.9913270363	0.9898912746
1.4	0.9890969165	0.9898065404	0.9899781084	0.9899747279	0.9885601907
1.5	0.9875869778	0.9883155710	0.9885070259	0.9885239814	0.9871321301
1.6	0.9859750293	0.9867238387	0.9869364807	0.9869750882	0.9856073759
1.7	0.9842614081	0.9850316721	0.9852667926	0.9853283595	0.9839862301
1.8	0.9824464724	0.9832394204	0.9834983015	0.9835841261	0.9822690139
1.9	0.9805306017	0.9813474532	0.9816313676	0.9817427383	0.9804560677
2.0	0.9785141966	0.9793561611	0.9796663708	0.9798045660	0.9785477506
2.1	0.9763976787	0.9772659548	0.9776037114	0.9777699986	0.9765444408
2.2	0.9741814905	0.9750772658	0.9754438092	0.9756394447	0.9744465352
2.3	0.9718660954	0.9727905456	0.9731871040	0.9734133324	0.9722544495
2.4	0.9694519775	0.9704062660	0.9708340554	0.9710921088	0.9699686181
2.5	0.9669396416	0.9679249190	0.9683851424	0.9686762401	0.9675894938
2.6	0.9643296128	0.9653470167	0.9658408637	0.9661662117	0.9651175482
2.7	0.9616224370	0.9626730909	0.9632017371	0.9635625277	0.9625532710
2.8	0.9588186802	0.9599036934	0.9604683002	0.9608657112	0.9598971703
2.9	0.9559189286	0.9570393957	0.9576411094	0.9580763039	0.9571497724
