0.0	0.0119730116	0.9880269884
0.2	0.0119575095	0.9880424905
0.4	0.0119491116	0.9880508884
0.6	0.0119450602	0.9880549398
0.8	0.0119430048	0.9880569952
1.0	0.0119410093	0.9880589907
1.2	0.0119375583	0.9880624417
1.4	0.0119315612	0.9880684388
1.6	0.0119223557	0.9880776443
1.8	0.0119097095	0.9880902905
2.0	0.0118938209	0.9881061791
2.2	0.0118753177	0.9881246823
2.4	0.0118552551	0.9881447449
2.6	0.0118351119	0.9881648881
2.8	0.0118167858	0.9881832142
3.0	0.0118025867	0.9881974133
3.2	0.0117952294	0.9882047706
3.4	0.0117978245	0.9882021755
3.6	0.0118138682	0.9881861318
3.8	0.0118472310	0.9881527690
4.0	0.0119021449	0.9880978551
4.2	0.0119831897	0.9880168103
4.4	0.0120952781	0.9879047219
4.6	0.0122436396	0.9877563604
4.8	0.0124338035	0.9875661965
5.0	0.0126715809	0.9873284191
5.2	0.0129630460	0.9870369540
5.4	0.0133145155	0.9866854845
5.6	0.0137325291	0.9862674709
5.8	0.0142238270	0.9857761730
6.0	0.0147953286	0.9852046714
6.2	0.0154541095	0.9845458905
6.4	0.0162073780	0.9837926220
6.6	0.0170624519	0.9829375481
6.8	0.0180267339	0.9819732661
7.0	0.0191076872	0.9808923128
7.2	0.0203128105	0.9796871895
7.4	0.0216496135	0.9783503865
7.6	0.0231255912	0.9768744088
7.8	0.0247481992	0.9752518008
8.0	0.0265248281	0.9734751719
8.2	0.0284627787	0.9715372213
8.4	0.0305692370	0.9694307630
8.6	0.0328512496	0.9671487504
8.8	0.0353156991	0.9646843009
9.0	0.0379692806	0.9620307194
9.2	0.0408184777	0.9591815223
9.4	0.0438695399	0.9561304601
9.6	0.0471284598	0.9528715402
9.8	0.0506009518	0.9493990482
10.0	0.0542924309	0.9457075691
10.2	0.0582079923	0.9417920077
10.4	0.0623523923	0.9376476077
10.6	0.0667300298	0.9332699702
10.8	0.0713449284	0.9286550716
11.0	0.0762007207	0.9237992793
11.2	0.0813006318	0.9186993682
11.4	0.0866474658	0.9133525342
11.6	0.0922435923	0.9077564077
11.8	0.0980909344	0.9019090656
12.0	0.1041909578	0.8958090422
12.2	0.1105446614	0.8894553386
12.4	0.1171525692	0.8828474308
12.6	0.1240147230	0.8759852770
12.8	0.1311306770	0.8688693230
13.0	0.1384994936	0.8615005064
13.2	0.1461197402	0.8538802598
13.4	0.1539894881	0.8460105119
13.6	0.1621063120	0.8378936880
13.8	0.1704672912	0.8295327088
14.0	0.1790690123	0.8209309877
14.2	0.1879075733	0.8120924267
14.4	0.1969785886	0.8030214114
14.6	0.2062771958	0.7937228042
14.8	0.2157980634	0.7842019366
15.0	0.2255354007	0.7744645993
15.2	0.2354829676	0.7645170324
15.4	0.2456340869	0.7543659131
15.6	0.2559816569	0.7440183431
15.8	0.2665181659	0.7334818341
16.0	0.2772357072	0.7227642928
16.2	0.2881259958	0.7118740042
