	1.0	0.8	0.6	0.4	0.2	0.0
1.53	0.999732	0.793819	0.59258	0.387356	0.189797	0.000392198
1.54	0.999902	0.796615	0.597433	0.393555	0.196008	7.59143e-05
1.55	0.999551	0.799011	0.602014	0.399625	0.202251	7.2202e-06
1.56	0.999786	0.8019	0.606998	0.40602	0.20876	0.000193691
1.57	0.999847	0.804682	0.61194	0.412449	0.215396	0.000644508
	0.000448953	0.00618086	0.0119405	0.0126441	0.0153956	0.000644508
	0	6.6	9.7	12.6	15.7	22.3
